config_id,inner_fold,selection_metric,selection_score,params,pooled_auc,macro_auc,window_years,train_start,train_end,train_target_end,train_rows,valid_start,valid_end,valid_rows,approach,dataset_type,model_name,outer_fold
1,3,macro_auc,0.505081518784369,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5050637329088822,0.505081518784369,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
2,1,macro_auc,0.510789020399214,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.4999505731862831,0.510789020399214,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
2,2,macro_auc,0.5234219317433281,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.525596637706573,0.5234219317433281,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
2,3,macro_auc,0.5046550669123702,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5053197735100721,0.5046550669123702,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
3,1,macro_auc,0.514925849559964,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.5067418173909891,0.514925849559964,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
3,2,macro_auc,0.5106148549299045,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.5126725317498273,0.5106148549299045,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
3,3,macro_auc,0.49901511224836653,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.4980079388894687,0.49901511224836653,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
4,1,macro_auc,0.5101421410553155,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.4956014254693076,0.5101421410553155,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
4,2,macro_auc,0.5385545611168926,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5390488004144747,0.5385545611168926,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
4,3,macro_auc,0.4811473809926996,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.480231871673103,0.4811473809926996,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
5,1,macro_auc,0.5123278612872879,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.5008056570635859,0.5123278612872879,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
5,2,macro_auc,0.5207327367012023,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.52164285429619,0.5207327367012023,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
5,3,macro_auc,0.49057767897037907,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.4904881732073897,0.49057767897037907,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
6,1,macro_auc,0.5118251673478552,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.49737625997185964,0.5118251673478552,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
6,2,macro_auc,0.5394850375420395,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.5399820327860141,0.5394850375420395,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
6,3,macro_auc,0.48739631321694643,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.48538203867028495,0.48739631321694643,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
7,1,macro_auc,0.5141000728650256,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.5014333775977909,0.5141000728650256,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
7,2,macro_auc,0.5342666429258746,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.5345553363621872,0.5342666429258746,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
7,3,macro_auc,0.4854422695046835,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.48531109748460494,0.4854422695046835,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
8,1,macro_auc,0.5167481590767494,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5059089755798589,0.5167481590767494,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
8,2,macro_auc,0.5310990250353522,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.531348803071364,0.5310990250353522,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
8,3,macro_auc,0.4861785594280243,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.48619908542949586,0.4861785594280243,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
9,1,macro_auc,0.5179171384407485,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5038099835573466,0.5179171384407485,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
9,2,macro_auc,0.529708444762829,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.528876235453531,0.529708444762829,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
9,3,macro_auc,0.49621941320672397,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.49456525284417074,0.49621941320672397,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
10,1,macro_auc,0.5184536695223383,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5061281011206706,0.5184536695223383,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
10,2,macro_auc,0.5230039766239669,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5251632326372284,0.5230039766239669,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
10,3,macro_auc,0.49783286786335684,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.49494360583446406,0.49783286786335684,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
11,1,macro_auc,0.5130979549018932,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5040670029886747,0.5130979549018932,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
11,2,macro_auc,0.5245109619655228,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5247754928529677,0.5245109619655228,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
11,3,macro_auc,0.4981715930847298,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.49838873812754403,0.4981715930847298,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
12,1,macro_auc,0.510789020399214,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.4999505731862831,0.510789020399214,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
12,2,macro_auc,0.5173129131328894,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5197240820447421,0.5173129131328894,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
12,3,macro_auc,0.5044917335424131,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5033211890721219,0.5044917335424131,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
13,1,macro_auc,0.5178534566813264,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.5089989752173956,0.5178534566813264,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
13,2,macro_auc,0.5238029732727256,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.5241303669164142,0.5238029732727256,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
13,3,macro_auc,0.49320873465868836,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.4924174472915145,0.49320873465868836,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
14,1,macro_auc,0.5194991845798237,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.506480679058518,0.5194991845798237,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
14,2,macro_auc,0.5219783830837423,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.5244350789096126,0.5219783830837423,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
14,3,macro_auc,0.4952729892251038,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.49542143956789475,0.4952729892251038,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
15,1,macro_auc,0.5146119916884564,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.5009654704279374,0.5146119916884564,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
15,2,macro_auc,0.529774208881181,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.529392668313938,0.529774208881181,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
15,3,macro_auc,0.49675947312704083,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.49490201962216884,0.49675947312704083,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
16,1,macro_auc,0.5104027481204668,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.4960318506387592,0.5104027481204668,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
16,2,macro_auc,0.5372027746805514,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.537652272968808,0.5372027746805514,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
16,3,macro_auc,0.4803327801966839,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.4803753848763177,0.4803327801966839,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
17,1,macro_auc,0.5165825838763152,"{""model__max_depth"": 4, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5028634600746674,0.5165825838763152,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
17,2,macro_auc,0.5336215748162484,"{""model__max_depth"": 4, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5337964623518784,0.5336215748162484,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
17,3,macro_auc,0.4885883608789207,"{""model__max_depth"": 4, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.4888932196534808,0.4885883608789207,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
18,1,macro_auc,0.513811816574104,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5010593813739995,0.513811816574104,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
18,2,macro_auc,0.5255616208398994,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5260142674956161,0.5255616208398994,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
18,3,macro_auc,0.48926640769212837,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.4871514912326479,0.48926640769212837,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
19,1,macro_auc,0.5095185530868506,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.49540042309352544,0.5095185530868506,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,random_forest,1
19,2,macro_auc,0.5303725402922733,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5320711448536054,0.5303725402922733,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,random_forest,1
19,3,macro_auc,0.4825472997202399,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.4813424681661622,0.4825472997202399,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,random_forest,1
0,1,macro_auc,0.5122210464034367,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5047107872373376,0.5122210464034367,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
0,2,macro_auc,0.5298601473675013,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.529176380918221,0.5298601473675013,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
0,3,macro_auc,0.47640012317018143,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4769852931583342,0.47640012317018143,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
1,1,macro_auc,0.5113333985592796,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.505139564846332,0.5113333985592796,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
1,2,macro_auc,0.5213260999162276,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.5219757957383495,0.5213260999162276,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
1,3,macro_auc,0.4934426083672624,"{""model__early_stopping"": false, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.49345261781129324,0.4934426083672624,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
2,1,macro_auc,0.5187966674031219,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.5109340349744134,0.5187966674031219,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
2,2,macro_auc,0.5250293493036035,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.5252134644508211,0.5250293493036035,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
2,3,macro_auc,0.5022836850569654,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.5032257854086213,0.5022836850569654,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
3,1,macro_auc,0.5149113213325104,"{""model__early_stopping"": false, ""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.5105555079593646,0.5149113213325104,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
3,2,macro_auc,0.5195300741197288,"{""model__early_stopping"": false, ""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.5194803954779743,0.5195300741197288,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
3,3,macro_auc,0.4952739909935812,"{""model__early_stopping"": false, ""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.4943247051456007,0.4952739909935812,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
4,1,macro_auc,0.5085222699692853,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 80}",0.5025833747969382,0.5085222699692853,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
4,2,macro_auc,0.5223213151246396,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 80}",0.5230501753546948,0.5223213151246396,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
4,3,macro_auc,0.518932767449702,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 80}",0.5192226150714956,0.518932767449702,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
5,1,macro_auc,0.5108291321653619,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.5019573018231903,0.5108291321653619,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
5,2,macro_auc,0.5325139489934653,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.5321363216695892,0.5325139489934653,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
5,3,macro_auc,0.4949737349294957,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.4960077236196639,0.4949737349294957,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
6,1,macro_auc,0.5139962155458236,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.5046292329947047,0.5139962155458236,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
6,2,macro_auc,0.5216752604763819,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.522215330915564,0.5216752604763819,3,2016-05-23,2019-05-21,2019-05-22,3016,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
6,3,macro_auc,0.4993981872724915,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.4983365515081933,0.4993981872724915,3,2018-08-02,2021-07-29,2021-07-30,3012,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
7,1,macro_auc,0.5239041737356791,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5163878719779622,0.5239041737356791,5,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
7,2,macro_auc,0.5186160655201353,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.518130778734258,0.5186160655201353,5,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
7,3,macro_auc,0.5033975958546667,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.503112034886755,0.5033975958546667,5,2016-08-02,2021-07-29,2021-07-30,5028,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
8,1,macro_auc,0.5095181962551608,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 40}",0.49571304769028496,0.5095181962551608,all,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
8,2,macro_auc,0.5396035784529252,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 40}",0.5399753905627291,0.5396035784529252,all,2015-01-02,2019-05-21,2019-05-22,4412,2019-05-23,2021-07-30,2208,tuned,hybrid,hist_gradient_boosting,1
8,3,macro_auc,0.47667541615563847,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 40}",0.47700282460077237,0.47667541615563847,all,2015-01-02,2021-07-29,2021-07-30,6620,2021-08-02,2023-10-12,2216,tuned,hybrid,hist_gradient_boosting,1
9,1,macro_auc,0.5196333731130939,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.5127908356097127,0.5196333731130939,3,2015-01-02,2017-03-10,2017-03-13,2204,2017-03-14,2019-05-22,2208,tuned,hybrid,hist_gradient_boosting,1
