dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
base,lightgbm,3,1,2,0.5291859157314242,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,1,3,0.5068978249194415,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5110808284072431
hybrid,logistic_regression,3,0,1,0.5024118373815689,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,0,2,0.5163306646671827,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,0,3,0.4998381636489182,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5061935552325566
hybrid,logistic_regression,3,1,1,0.5048906955177369,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,1,2,0.5161522832817338,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,1,3,0.5003536423968084,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5071322070654264
hybrid,random_forest,3,0,1,0.4956378889857303,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,0,2,0.5222009239551084,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,0,3,0.508633070239374,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5088239610600709
hybrid,random_forest,3,1,1,0.49706048789896295,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,1,2,0.5184676131965944,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,1,3,0.5115023688046647,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5090101566334074
hybrid,hist_gradient_boosting,3,0,1,0.49911690299822353,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,0,2,0.5293522034636223,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,0,3,0.5095980944069357,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5126890669562605
hybrid,hist_gradient_boosting,3,1,1,0.5062380856203786,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,1,2,0.5220842202012383,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,1,3,0.5185227697752033,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5156150251989401
hybrid,xgboost,3,0,1,0.4985261499214857,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
