Date,Adj Close,Close,High,Low,Open,Volume,next_adj_close,target,daily_return,sma_5,sma_20,sma_50,RSI,MACD,MACD_signal
2016-08-17,1.5008469820022583,1.528749942779541,1.56850004196167,1.5164999961853027,1.565000057220459,595212000,1.5241628885269165,1,-0.0231629552857521,1.5191073417663574,1.422969686985016,1.2867815971374512,69.90096649578746,0.06878406587430219,0.0641813683085205
2016-08-18,1.5241628885269165,1.5525000095367432,1.5549999475479126,1.5204999446868896,1.5264999866485596,331684000,1.528090238571167,1,0.0155351656792839,1.5308882236480712,1.433867049217224,1.2945962953567505,72.33348408671117,0.06812899323861465,0.06497089329453934
2016-08-19,1.528090238571167,1.55649995803833,1.5682499408721924,1.5449999570846558,1.5517499446868896,291560000,1.5344715118408203,1,0.0025767259351434,1.5270594596862792,1.4431813657283783,1.3019005012512208,72.7332164754593,0.06715265378981261,0.065407245393594
2016-08-22,1.5344715118408203,1.562999963760376,1.565250039100647,1.5427500009536743,1.5612499713897705,244748000,1.5468884706497192,1,0.0041759793424374,1.5248013973236083,1.4515753209590911,1.3099115633964538,73.40557042760595,0.0661314905076773,0.06555209441641066
2016-08-23,1.5468884706497192,1.5727499723434448,1.5829999446868896,1.5682499408721924,1.5759999752044678,339764000,1.523037672042847,0,0.0080920099937229,1.5268920183181762,1.4594242811203002,1.3178813433647156,74.71224347740359,0.06556832521431888,0.06555534057599231
2016-08-24,1.523037672042847,1.5484999418258667,1.5789999961853027,1.5412499904632568,1.5782500505447388,298448000,1.512955904006958,0,-0.0154185638198303,1.5313301563262942,1.4667801916599277,1.325329930782318,67.81934022240927,0.06247725365442358,0.06493972319167857
2016-08-25,1.512955904006958,1.538249969482422,1.5497499704360962,1.5190000534057615,1.5490000247955322,406032000,1.5252505540847778,1,-0.0066195132405137,1.5290887594223022,1.473484742641449,1.3323412585258485,65.08586256142172,0.058539238843615005,0.06365962632206586
2016-08-26,1.5252505540847778,1.5507500171661377,1.559499979019165,1.5299999713897705,1.5422500371932983,300024000,1.524267315864563,0,0.0081262448199965,1.5285208225250244,1.4796750128269196,1.339505214691162,66.84106301768486,0.05576755557817936,0.06208121217328856
2016-08-29,1.524267315864563,1.5497499704360962,1.563249945640564,1.5472500324249268,1.5570000410079956,274652000,1.5154151916503906,0,-0.0006446404609272,1.5264799833297729,1.4862702190876007,1.3470569443702698,66.55291228171643,0.05288204620361103,0.06024137897935306
2016-08-30,1.5154151916503906,1.5407500267028809,1.555999994277954,1.5364999771118164,1.5477499961853027,285544000,1.5082850456237793,0,-0.0058074618028213,1.520185327529907,1.493269544839859,1.3540192890167235,63.88277501016033,0.04931252272549824,0.0580556077285821
2016-08-31,1.5082850456237793,1.5334999561309814,1.5479999780654907,1.5290000438690186,1.5437500476837158,388544000,1.552790284156799,1,-0.0047050775694323,1.5172348022460938,1.4997282862663268,1.360981388092041,61.73430786717453,0.04538513487328166,0.05552151315752202
2016-09-01,1.552790284156799,1.5787500143051147,1.5844999551773071,1.5334999561309814,1.534749984741211,428492000,1.5375454425811768,0,0.0295071801329263,1.525201678276062,1.5071360170841217,1.3688532185554505,68.78995337345123,0.04534118752305871,0.05348544803062936
2016-09-02,1.5375454425811768,1.563249945640564,1.5837500095367432,1.5455000400543213,1.5820000171661377,323148000,1.55205237865448,1,-0.0098177079874637,1.5276606559753418,1.5125911593437196,1.3758016562461852,64.40898516319697,0.04357393443040647,0.05150314531058478
2016-09-06,1.55205237865448,1.5779999494552612,1.5779999494552612,1.5607500076293943,1.568750023841858,306812000,1.529185175895691,0,0.0094351267101084,1.5332176685333252,1.5181089699268342,1.384395031929016,66.58953054571067,0.04285001383739062,0.04977251901594595
2016-09-07,1.529185175895691,1.5547499656677246,1.5807499885559082,1.5457500219345093,1.5729999542236328,397988000,1.5402498245239258,1,-0.0147335251524264,1.5359716653823852,1.522299313545227,1.3927716040611269,60.31642781379273,0.03997035601495469,0.047812086415747704
2016-09-08,1.5402498245239258,1.565999984741211,1.56850004196167,1.5355000495910645,1.5532499551773071,315808000,1.4635326862335205,0,0.0072356499413186,1.5423646211624145,1.52750923037529,1.4010454893112183,62.17330879701071,0.03814136124675205,0.045877941381948575
2016-09-09,1.4635326862335205,1.4880000352859497,1.5575000047683716,1.475000023841858,1.5487500429153442,697760000,1.4937769174575806,1,-0.0498082434868107,1.5245131015777589,1.527422940731049,1.4074168825149536,46.07505904721626,0.03015384307474611,0.04273312172050808
2016-09-12,1.4937769174575806,1.5187499523162842,1.5217499732971191,1.4329999685287476,1.468250036239624,598260000,1.472138524055481,0,0.0206652242949867,1.5157593965530396,1.5247500836849213,1.4142164444923402,51.415833917485294,0.025964827703444326,0.039379462917095334
2016-09-13,1.472138524055481,1.496749997138977,1.5325000286102295,1.4882500171661377,1.5149999856948853,471768000,1.4851707220077517,1,-0.0144856927090079,1.4997766256332397,1.5210689187049866,1.420755043029785,47.77046716913674,0.020660800486405728,0.03563573043095741
2016-09-14,1.4851707220077517,1.5099999904632568,1.5149999856948853,1.4877500534057615,1.500249981880188,319048000,1.541479468345642,1,0.0088525622686439,1.4909737348556518,1.51850568652153,1.4272155857086182,50.06667992990694,0.017309378423819854,0.0319704600295299
2016-09-15,1.541479468345642,1.5672500133514404,1.569000005722046,1.508999943733215,1.5125000476837158,515212000,1.5451675653457642,1,0.0379139889465154,1.491219663619995,1.5205373108386993,1.4346550369262696,58.546717632151605,0.018978228328533575,0.029372013689330637
2016-09-16,1.5451675653457642,1.5709999799728394,1.5812499523162842,1.5529999732971191,1.5727499723434448,902444000,1.5655763149261477,1,0.0023925696552289,1.507546639442444,1.5215875446796416,1.441559567451477,59.037406209867086,0.020363662876925703,0.02757034352684965
2016-09-19,1.5655763149261477,1.5917500257492063,1.631500005722046,1.5802500247955322,1.587499976158142,417128000,1.5513150691986084,0,0.0132081141476825,1.5219065189361571,1.5234618484973907,1.4479101586341858,61.73657248722867,0.02284510116054639,0.026625295053589
2016-09-20,1.5513150691986084,1.5772500038146973,1.6100000143051147,1.56850004196167,1.6100000143051147,331112000,1.5948371887207031,1,-0.0091092625709606,1.5377418279647828,1.52430402636528,1.4534012055397034,58.81987084169855,0.023391255698957725,0.025978487182662748
2016-09-21,1.5948371887207031,1.621500015258789,1.624500036239624,1.5817500352859497,1.5820000171661377,336212000,1.598771572113037,1,0.0280549840494863,1.559675121307373,1.5267014622688293,1.4593798112869265,64.35453236518507,0.02702443752769268,0.026187677251668734
2016-09-22,1.598771572113037,1.625499963760376,1.6360000371932983,1.6162500381469729,1.63100004196167,308732000,1.5970501899719238,0,0.0024669498680864,1.571133542060852,1.5304881572723388,1.4654469203948974,64.81490909498102,0.029876830655261477,0.026925507932387287
2016-09-23,1.5970501899719238,1.6237499713897705,1.63224995136261,1.6165000200271606,1.627500057220459,276132000,1.582050919532776,0,-0.0010766904860824,1.581510066986084,1.5346928715705872,1.4712145328521729,64.4228654817104,0.03163381665956133,0.027867169677822098
2016-09-26,1.582050919532776,1.6085000038146973,1.6150000095367432,1.5882500410079956,1.6052500009536743,230040000,1.636146903038025,1,-0.009391859149656,1.5848049879074098,1.537532889842987,1.4769865036010743,60.96266745213482,0.031453350312689476,0.028584405804795578
2016-09-27,1.636146903038025,1.66349995136261,1.6660000085830688,1.6015000343322754,1.6022499799728394,402752000,1.6420482397079468,1,0.034193579256744,1.601771354675293,1.5431268692016602,1.4837078523635865,67.70070630328502,0.03526886567310683,0.02992129777845783
2016-09-28,1.6420482397079468,1.6694999933242798,1.6707500219345093,1.6482499837875366,1.6660000085830688,319788000,1.6572932004928589,1,0.0036068501299999,1.6112135648727417,1.549458521604538,1.490277254581451,68.3426515204413,0.03832706706393352,0.03160245163555297
2016-09-29,1.6572932004928589,1.684999942779541,1.690250039100647,1.6512500047683716,1.6667499542236328,336684000,1.6848329305648804,1,0.0092841126199942,1.622917890548706,1.556908929347992,1.496807942390442,70.00134931088995,0.04150244032945816,0.03358244937433401
2016-09-30,1.6848329305648804,1.7130000591278076,1.7297500371932983,1.684249997138977,1.694249987602234,429932000,1.683111548423767,0,0.016617295034959,1.6404744386672974,1.563511061668396,1.5043802881240844,72.77631542672131,0.045714207647743255,0.03600880102901586
2016-10-03,1.683111548423767,1.7112499475479126,1.7377500534057615,1.7082500457763672,1.7130000591278076,242596000,1.6794233322143557,0,-0.0010216930770318,1.6606865644454956,1.5707893669605255,1.511206440925598,72.32596302252819,0.04835574748246185,0.03847819031970506
2016-10-04,1.6794233322143557,1.7074999809265137,1.7424999475479126,1.69474995136261,1.7137500047683716,281624000,1.6777015924453735,0,-0.0021913082426803,1.6693418502807618,1.5771579146385193,1.517463059425354,71.30778635913057,0.04958005064700388,0.04069856238516483
2016-10-05,1.6777015924453735,1.7057499885559082,1.7395000457763672,1.7005000114440918,1.722000002861023,305440000,1.6558181047439575,0,-0.0010251970042074,1.6764725208282472,1.5845837354660035,1.5232189059257508,70.80666962707477,0.049836900943669216,0.042526230096865715
2016-10-06,1.6558181047439575,1.683500051498413,1.6957499980926514,1.656499981880188,1.6852500438690186,360212000,1.643769383430481,0,-0.0130437306610166,1.6761775016784668,1.590362149477005,1.5288168787956238,64.59335294267143,0.04772450371338044,0.04356588482016866
2016-10-07,1.643769383430481,1.6712499856948853,1.6992499828338623,1.6664999723434448,1.69474995136261,286260000,1.649916648864746,1,-0.0072765971569924,1.667964792251587,1.599373984336853,1.5341149687767028,61.39874253804784,0.04456447109241091,0.04376560207461711
2016-10-10,1.649916648864746,1.6775000095367432,1.6890000104904177,1.6617499589920044,1.6799999475479126,287876000,1.6260652542114258,0,0.0037397371530525,1.6613258123397827,1.6071809709072111,1.5390843987464904,62.41994802506977,0.04207118498706386,0.04342671865710647
2016-10-11,1.6260652542114258,1.653249979019165,1.6744999885559082,1.6404999494552612,1.6720000505447388,388540000,1.6334418058395386,1,-0.014456120962069,1.6506541967391968,1.6148773074150085,1.5437584400177002,56.20673116977178,0.03773563664173163,0.04228850225403151
2016-10-12,1.6334418058395386,1.6607500314712524,1.6694999933242798,1.6327500343322754,1.6464999914169312,419920000,1.60688579082489,0,0.004536442562196,1.6418022394180298,1.622290861606598,1.5489187026023865,57.61200285801526,0.034497246624791256,0.04073025112818346
2016-10-13,1.60688579082489,1.6337499618530271,1.6449999809265137,1.5924999713897705,1.6412500143051147,390116000,1.6226229667663574,1,-0.0162577050003931,1.6320157766342165,1.6255611777305603,1.553474214076996,51.23764688987462,0.02944848690522406,0.03847389828359158
2016-10-14,1.6226229667663574,1.649749994277954,1.6649999618530271,1.6399999856948853,1.653749942779541,330636000,1.613279104232788,0,0.0097935870933234,1.6277864933013917,1.62943394780159,1.557833960056305,54.45371250071713,0.026412697890577874,0.03606165820498884
2016-10-17,1.613279104232788,1.6402499675750732,1.6649999618530271,1.6380000114440918,1.649500012397766,195328000,1.6378679275512695,1,-0.0057584927151562,1.620458984375,1.631819087266922,1.5615306901931765,52.25021457006013,0.022987851960293293,0.03344689695604973
2016-10-18,1.6378679275512695,1.665249943733215,1.6747499704360962,1.65625,1.662999987602234,269372000,1.6344258785247805,0,0.0152415185035046,1.6228195190429688,1.6361467301845551,1.565454125404358,57.16271985557551,0.022004099864133986,0.031158337537666583
2016-10-19,1.6344258785247805,1.6617499589920044,1.6694999933242798,1.6454999446868896,1.6540000438690186,199060000,1.6654071807861328,1,-0.0021015424800674,1.6230163335800172,1.638126164674759,1.5692350769042969,56.28969919235126,0.02070801553751833,0.029068273137636935
2016-10-20,1.6654071807861328,1.6932499408721924,1.6987500190734863,1.6575000286102295,1.681249976158142,312084000,1.6607357263565063,0,0.0189554648322844,1.6347206115722657,1.6414579451084137,1.5738221907615662,61.9261501372737,0.021928018988653486,0.027640222307840245
2016-10-21,1.6607357263565063,1.6885000467300415,1.691499948501587,1.6725000143051147,1.687250018119812,279508000,1.738682985305786,1,-0.0028049923667444,1.6423431634902954,1.6446422219276429,1.5777317357063294,60.6560636648052,0.02226131855867619,0.026564441558007437
2016-10-24,1.738682985305786,1.7677500247955322,1.7697499990463257,1.6997499465942385,1.7000000476837158,339836000,1.7672059535980225,1,0.0469353779245107,1.667423939704895,1.6524738252162934,1.5815607142448425,71.25130331431698,0.028486775419364285,0.02694890833027881
2016-10-25,1.7672059535980225,1.7967499494552612,1.807500004768372,1.756250023841858,1.7647500038146973,397460000,1.7743366956710815,1,0.0164049274843627,1.6932915449142456,1.6590267777442933,1.5859895968437194,74.00950535532195,0.035314970995416584,0.028622120863306365
2016-10-26,1.7743366956710815,1.8040000200271609,1.8237500190734863,1.7799999713897705,1.781749963760376,333792000,1.7379449605941772,0,0.004035037375548,1.721273708343506,1.66564120054245,1.5907476234436035,74.66394793742766,0.04083108118766243,0.03106391292817758
2016-10-27,1.7379449605941772,1.7669999599456787,1.821249961853028,1.7597500085830688,1.8177499771118164,388664000,1.7349942922592163,0,-0.0205100504124671,1.7357812643051147,1.669673788547516,1.595489583015442,65.58722684339504,0.04178446408214587,0.033208023158971235
2016-10-28,1.7349942922592163,1.7640000581741333,1.8025000095367432,1.7607500553131104,1.7755000591278076,290856000,1.7497475147247314,1,-0.0016977915882629,1.7506329774856568,1.6721818566322326,1.599706211090088,64.8983304949266,0.0418198593136998,0.03493039038991695
2016-10-31,1.7497475147247314,1.7790000438690186,1.7907500267028809,1.7687499523162842,1.7697499990463257,252388000,1.697865009307861,0,0.0085033262249549,1.7528458833694458,1.6755136549472809,1.6041393566131592,66.77730403606054,0.04254790626656857,0.036453893565247274
2016-11-01,1.697865009307861,1.7262500524520874,1.7952500581741333,1.7072499990463257,1.7855000495910645,473224000,1.6907341480255127,0,-0.0296514239798948,1.7389776945114137,1.6764357388019562,1.6074072265625,55.5215799181293,0.0384946616377948,0.03686204717975678
2016-11-02,1.6907341480255127,1.718999981880188,1.7630000114440918,1.715999960899353,1.7395000457763672,295848000,1.67106294631958,0,-0.0041998988395758,1.7222571849822998,1.6770873665809631,1.610284140110016,54.17009899745071,0.034311513388877835,0.03635194042158099
2016-11-03,1.67106294631958,1.6990000009536743,1.7285000085830688,1.6660000085830688,1.7269999980926514,309664000,1.661473274230957,0,-0.0116347101221709,1.7088807821273804,1.6778496086597443,1.6132446455955505,50.517017257077775,0.029073890967870275,0.03489633053083885
2016-11-04,1.661473274230957,1.6892499923706057,1.718250036239624,1.6644999980926514,1.687749981880188,328780000,1.752452373504639,1,-0.0057386659848713,1.6941765785217284,1.678734803199768,1.6162149930000305,48.78964873595763,0.023874026158382744,0.03269186965634763
2016-11-07,1.752452373504639,1.781749963760376,1.7929999828338623,1.7374999523162842,1.7387499809265137,487580000,1.7497475147247314,0,0.0547580877073048,1.69471755027771,1.6838615894317628,1.6207590293884278,62.04833951893944,0.02678558129348385,0.031510611983774875
2016-11-08,1.7497475147247314,1.7790000438690186,1.7942500114440918,1.7625000476837158,1.78849995136261,429884000,1.7202409505844116,0,-0.0015434706362364,1.705094051361084,1.690045702457428,1.6252686333656312,61.53821589687937,0.028545693234057756,0.030917628233831453
2016-11-09,1.7202409505844116,1.7489999532699585,1.7725000381469729,1.718000054359436,1.7307499647140503,456532000,1.6663914918899536,0,-0.0168633267897293,1.710995411872864,1.6943856596946716,1.6293651485443117,56.11811837225365,0.027245591281900072,0.03018322084344518
2016-11-10,1.6663914918899536,1.694249987602234,1.787500023841858,1.6690000295639038,1.78725004196167,869280000,2.163087844848633,1,-0.031303439600228,1.7100611209869383,1.6973609447479248,1.632527277469635,47.83725149677147,0.021620818502937844,0.028470740375343712
2016-11-11,2.163087844848633,2.1992499828338623,2.219249963760376,1.962499976158142,1.9877500534057613,2175344000,2.056617498397827,0,0.2980670240912875,1.8103840351104736,1.7243841886520386,1.6447332286834715,78.8452840965138,0.05659005523973737,0.034094603348222445
2016-11-14,2.056617498397827,2.0910000801086426,2.204750061035156,2.0905001163482666,2.2022500038146973,1348796000,2.1193196773529053,1,-0.0492214621354206,1.871217060089112,1.7465511083602905,1.6551146697998047,69.33124130188172,0.07484934350480388,0.04224555137953873
2016-11-15,2.1193196773529053,2.154750108718872,2.1862499713897705,2.098249912261963,2.107249975204468,626092000,2.2530832290649414,1,0.0304880119924706,1.945131492614746,1.7706236958503725,1.6664600157737732,71.51145142133967,0.09330395293391014,0.05245723169041302
2016-11-16,2.2530832290649414,2.290750026702881,2.313999891281128,2.158750057220459,2.183500051498413,987984000,2.271770715713501,1,0.0631162694054305,2.051699948310852,1.8015565633773805,1.6809379768371582,75.5110163836165,0.11736999632196032,0.06543978461672248
2016-11-17,2.271770715713501,2.3097500801086426,2.369750022888184,2.266249895095825,2.30774998664856,832988000,2.2956221103668213,1,0.0082941839020811,2.1727757930755613,1.8318747401237487,1.6955683946609497,76.01757911976958,0.1363783483806087,0.07962749736949973
2016-11-18,2.2956221103668213,2.3340001106262207,2.35824990272522,2.2950000762939453,2.3097500801086426,576060000,2.286278009414673,0,0.0104990325336724,2.199282646179199,1.8636190593242643,1.7122101831436156,76.68060031333863,0.15161943804698708,0.0940258855049972
2016-11-21,2.286278009414673,2.32450008392334,2.358750104904175,2.309999942779541,2.352250099182129,436436000,2.302752733230591,1,-0.0040704003110753,2.245214748382568,1.8909988105297089,1.7280602049827576,75.79651926743608,0.16108720750398442,0.10743814990479464
2016-11-22,2.302752733230591,2.341249942779541,2.3434998989105225,2.309499979019165,2.3324999809265137,330368000,2.314080715179444,1,0.0072059144811247,2.281901359558105,1.9177761495113368,1.7446724891662595,76.31501477508957,0.1679834469270729,0.11954720930925031
2016-11-23,2.314080715179444,2.349250078201294,2.3812499046325684,2.3192501068115234,2.3429999351501465,443236000,2.318758487701416,1,0.0049193218991256,2.294100856781006,1.944763350486756,1.7612506890296935,76.68486358095356,0.1723757989162722,0.1301129272306547
2016-11-25,2.318758487701416,2.3540000915527344,2.377500057220459,2.335249900817871,2.3605000972747803,195564000,2.317528486251831,0,0.0020214387904828,2.303498411178589,1.9738040268421173,1.7767962694168091,76.84565204685407,0.17422585940624336,0.13893551366577245
2016-11-28,2.317528486251831,2.352750062942505,2.368499994277954,2.3399999141693115,2.346750020980835,278736000,2.296350240707397,0,-0.0005304569044636,2.307879686355591,2.002930736541748,1.7922434878349305,76.69587676159733,0.17359173734507127,0.1458667584016322
2016-11-29,2.296350240707397,2.331249952316284,2.361000061035156,2.313250064849853,2.3499999046325684,444568000,2.2704918384552,0,-0.0091382892033771,2.309894132614136,2.030260872840881,1.806858966350556,74.02075588556578,0.1694272319563339,0.15057885311257257
2016-11-30,2.2704918384552,2.305000066757202,2.3540000915527344,2.302500009536743,2.3399999141693115,440500000,2.158199548721313,0,-0.0112606525754673,2.303441953659058,2.058892214298248,1.8212425017356872,70.77477268175116,0.16217086964069427,0.1528972564181969
2016-12-01,2.158199548721313,2.190999984741211,2.3042500019073486,2.119250059127808,2.302500009536743,1035524000,2.1781466007232666,1,-0.0494572531959809,2.2722657203674315,2.082265484333038,1.8325097489357,58.73029735876764,0.14567979491729677,0.1514537641180169
2016-12-02,2.1781466007232666,2.211250066757202,2.220000028610229,2.128000020980835,2.15625,478292000,2.2626121044158936,1,0.0092424502700743,2.244143342971802,2.1076196670532226,1.844097249507904,60.03148776155037,0.1326904864484968,0.1477011085841129
2016-12-05,2.2626121044158936,2.296999931335449,2.3152499198913574,2.2249999046325684,2.2497498989105225,602284000,2.2997970581054688,1,0.0387786128190728,2.233160066604614,2.1376766085624697,1.857408487796784,65.05573256366432,0.1277395244219428,0.1437087917516789
2016-12-06,2.2997970581054688,2.334749937057495,2.343250036239624,2.289249897003174,2.3052499294281006,498796000,2.34116792678833,1,0.0164345243345078,2.2338494300842284,2.165043842792511,1.8717634105682373,67.02117589977487,0.12537116558524186,0.1400412665183915
2016-12-07,2.34116792678833,2.376749992370605,2.382499933242798,2.302500009536743,2.321000099182129,480804000,2.302014112472534,0,0.0179889214733328,2.2479846477508545,2.194614863395691,1.885863831043244,69.10330965934628,0.12538712279517483,0.13711043777374818
2016-12-08,2.302014112472534,2.336999893188477,2.415499925613404,2.3262500762939453,2.3797500133514404,381544000,2.2611348628997803,0,-0.0167240520715266,2.2767475605010987,2.223703521490097,1.8990631484985352,64.92546174187774,0.12084733060346142,0.13385781633969082
2016-12-09,2.2611348628997803,2.2955000400543213,2.356750011444092,2.267750024795532,2.3550000190734863,382312000,2.206219434738159,0,-0.0177580360395126,2.2933452129364014,2.253440690040589,1.9111399817466737,60.79289278267154,0.11265231304456647,0.12961671568066596
2016-12-12,2.206219434738159,2.2397499084472656,2.2487499713897705,2.188499927520752,2.2462499141693115,601332000,2.2451281547546387,1,-0.0242866664269618,2.2820666790008546,2.255597269535065,1.921567711830139,55.66689728305309,0.10056721028274351,0.12380681460108148
2016-12-13,2.2451281547546387,2.279249906539917,2.307250022888184,2.251250028610229,2.252249956130981,387796000,2.375152349472046,1,0.0176359247878248,2.2711328983306887,2.265022802352905,1.9328080439567563,58.34675365994521,0.09305658937057615,0.11765676955498042
2016-12-14,2.375152349472046,2.411250114440918,2.4277501106262207,2.289249897003174,2.313499927520752,983980000,2.430806398391724,1,0.0579139299652216,2.277929782867432,2.277814435958862,1.9467226243019105,65.78909897361467,0.09648402624738273,0.11342222089346089
2016-12-15,2.430806398391724,2.467750072479248,2.498500108718872,2.414999961853028,2.422499895095825,746548000,2.472670555114746,1,0.0234317806737951,2.3036882400512697,2.286700594425201,1.9617847204208367,68.39231897251103,0.10250944620716407,0.11123966595620154
2016-12-16,2.472670555114746,2.5102500915527344,2.5174999237060547,2.4432499408721924,2.4957499504089355,1089528000,2.502713441848755,1,0.0172223327825367,2.345995378494263,2.2967455863952635,1.978121769428253,70.22755181713201,0.10940160886344863,0.11087205453765096
2016-12-19,2.502713441848755,2.540750026702881,2.5612499713897705,2.4749999046325684,2.492500066757202,744656000,2.589888334274292,1,0.0121499755282259,2.405294179916382,2.3071001529693604,1.9953006505966189,71.50614883401188,0.11595129297620232,0.11188790222536124
2016-12-20,2.589888334274292,2.6292500495910645,2.653249979019165,2.602999925613404,2.614500045776367,848056000,2.6061410903930664,1,0.0348321509637719,2.4742462158203127,2.322280669212341,2.0141000843048094,74.87758517840747,0.12671555208451402,0.11485343219719181
2016-12-21,2.6061410903930664,2.645750045776367,2.648750066757202,2.592750072479248,2.6410000324249268,576136000,2.637662410736084,1,0.0062754659742225,2.5204439640045164,2.337450087070465,2.0337016010284423,75.46055861553124,0.13500155270495107,0.11888305629874367
2016-12-22,2.637662410736084,2.6777501106262207,2.721750020980835,2.663249969482422,2.6705000400543213,718612000,2.7034130096435547,1,0.0120950168274518,2.5618151664733886,2.353629171848297,2.053786013126373,76.59494029299803,0.14246947558074874,0.12360034015514469
2016-12-23,2.7034130096435547,2.744499921798706,2.746000051498413,2.656749963760376,2.6594998836517334,647692000,2.8890914916992188,1,0.0249276020463595,2.6079636573791505,2.372861897945404,2.0757165575027465,78.79673704209132,0.15194189056060736,0.12926865023623724
2016-12-27,2.8890914916992188,2.933000087738037,2.934000015258789,2.7804999351501465,2.801500082015991,1194272000,2.690361738204956,0,0.0686829875395715,2.685239267349244,2.4014400482177733,2.101045928001404,83.513486791245,0.17244372547450304,0.1379036652838904
2016-12-28,2.690361738204956,2.731250047683716,2.9982500076293945,2.717250108718872,2.990000009536743,2295764000,2.7440459728240967,1,-0.0687862444180955,2.705333948135376,2.4211406230926515,2.122587580680847,66.47020720702668,0.17068816023685063,0.14446056427448245
2016-12-29,2.7440459728240967,2.785749912261963,2.78725004196167,2.569999933242798,2.622499942779541,2175368000,2.62855076789856,0,0.019954281187094,2.732914924621582,2.4448183298110964,2.144711141586304,68.34930081628943,0.17165005621415563,0.1498984626624171
2016-12-30,2.62855076789856,2.6684999465942383,2.7980000972747803,2.657500028610229,2.783750057220459,1212932000,2.5120716094970703,0,-0.0420893840953663,2.731092596054077,2.4683358907699584,2.1645936393737792,60.49449788171139,0.16123425972124172,0.15216562207418202
2017-01-03,2.5120716094970703,2.5502500534057617,2.659250020980835,2.484499931335449,2.609999895095825,1501996000,2.570680618286133,1,-0.0443130716073675,2.6928243160247805,2.4850321412086487,2.181526927947998,53.78168452852258,0.14194452322643247,0.1501214023046321
2017-01-04,2.570680618286133,2.6097500324249268,2.637500047683716,2.538249969482422,2.5850000381469727,1199220000,2.5054214000701904,0,0.0233309466845956,2.629142141342163,2.5004355669021607,2.1997258257865906,56.40315285291796,0.12988924293331428,0.14607497043036854
2017-01-05,2.5054214000701904,2.5434999465942383,2.6454999446868896,2.526249885559082,2.6132500171661377,984296000,2.538913011550904,1,-0.0253859688954478,2.59215407371521,2.510716784000397,2.2150605940818786,52.81129227967373,0.11375813990657013,0.13961160432560887
2017-01-06,2.538913011550904,2.577500104904175,2.606250047683716,2.5299999713897705,2.571249961853028,822856000,2.6418492794036865,1,0.0133676560277546,2.551127481460572,2.5206040382385253,2.2304947352409363,54.41568393084797,0.10249511776833398,0.1321883070141539
2017-01-09,2.6418492794036865,2.681999921798706,2.700000047683716,2.587500095367432,2.587500095367432,916248000,2.6219022274017334,0,0.0405434401984112,2.553787183761597,2.537595796585083,2.2478449869155885,59.02663962837401,0.10071421731474306,0.12589348907427175
2017-01-10,2.6219022274017334,2.661750078201294,2.729749917984009,2.640749931335449,2.6952500343322754,880920000,2.589641571044922,0,-0.0075504125679931,2.57575330734253,2.555634164810181,2.2655241322517394,57.8063964496722,0.09657996674479685,0.12003078460837677
2017-01-11,2.589641571044922,2.628999948501587,2.6549999713897705,2.603749990463257,2.650000095367432,525664000,2.547286033630371,0,-0.0123042941951276,2.579545497894288,2.574805271625519,2.282617077827453,55.7973451464783,0.0896667554863777,0.11395797878397695
2017-01-12,2.547286033630371,2.5859999656677246,2.617500066757202,2.540499925613404,2.60575008392334,625616000,2.5470402240753174,0,-0.0163557528146492,2.587918424606324,2.589913165569305,2.2985678482055665,53.183879334476856,0.07984978920256536,0.10713634086769463
2017-01-13,2.5470402240753174,2.585750102996826,2.625,2.576499938964844,2.5899999141693115,457820000,2.489907741546631,0,-9.649860746241412e-05,2.589543867111206,2.598507559299469,2.315551352500916,53.16831504023568,0.07122885600484397,0.09995484389512452
2017-01-17,2.489907741546631,2.527750015258789,2.5799999237060547,2.5142500400543213,2.575000047683716,580612000,2.535219192504883,1,-0.022430930610618,2.559155559539795,2.6014626264572143,2.331534824371338,49.53945932644192,0.059105261804855314,0.09178492747707068
2017-01-18,2.535219192504883,2.5737500190734863,2.580749988555908,2.477750062942505,2.50600004196167,654424000,2.589641571044922,1,0.0181980441291798,2.541818952560425,2.604590058326721,2.348817949295044,52.318992030479365,0.052547743783815104,0.08393749073841957
2017-01-19,2.589641571044922,2.628999948501587,2.6614999771118164,2.57450008392334,2.5767500400543213,644872000,2.561322927474976,0,0.0214665377656233,2.541818952560425,2.6089364647865296,2.3673813152313232,55.49023435563439,0.05115263884991128,0.07738052036071792
2017-01-20,2.561322927474976,2.600250005722046,2.6700000762939453,2.578000068664551,2.6519999504089355,492024000,2.587918281555176,1,-0.0109353525548013,2.544626331329346,2.607508194446564,2.38355872631073,53.49640400203101,0.04721763476962115,0.07134794324249857
2017-01-23,2.587918281555176,2.627249956130981,2.6475000381469727,2.5924999713897705,2.595000028610229,369904000,2.643079996109009,1,0.01038344435015,2.552801942825317,2.606597054004669,2.400322141647339,55.1271028597653,0.045718128368160915,0.06622198026763104
2017-01-24,2.643079996109009,2.6832499504089355,2.689500093460083,2.622499942779541,2.637500047683716,428052000,2.654407024383545,1,0.0213150913407838,2.583436393737793,2.606867933273316,2.4187789225578307,58.38650596968359,0.048422661797315136,0.06266211657356786
2017-01-25,2.654407024383545,2.6947500705718994,2.7325000762939453,2.658250093460083,2.726249933242798,522760000,2.700212240219116,1,0.0042855412213065,2.6072739601135253,2.604417634010315,2.4385392332077025,59.04436157167664,0.05089335364208747,0.06030836398727179
