scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.4945652173913043,0.5303030303030303,0.693069306930693,0.6008583690987125,0.47304067756173207,0.4559847401049118,-0.0595868001716009,0.4698795180722892,21,62,31,70,2.0,,relative_pooled,lag_1,lightgbm,AAPL
outer_fold,0.5,0.5405405405405406,0.594059405940594,0.5660377358490566,0.4898007873076464,0.4881470730527334,-0.02074786711874643,0.48204699988071087,32,51,41,60,3.0,,relative_pooled,lag_1,lightgbm,AAPL
global,0.5189873417721519,0.5524861878453039,0.6578947368421053,0.6006006006006006,0.5036461636017755,0.49802757302757306,0.007630124836147094,0.5265139505389981,87,162,104,200,,0.5281950074245684,relative_pooled,lag_1,lightgbm,MSFT
outer_fold,0.5027027027027027,0.5585585585585585,0.5904761904761905,0.5740740740740741,0.4889880952380953,0.48833573833573835,-0.0222717701593687,0.4967857142857143,31,49,43,62,1.0,,relative_pooled,lag_1,lightgbm,MSFT
outer_fold,0.5108695652173914,0.5190839694656488,0.7157894736842105,0.6017699115044248,0.5039621525724424,0.48398354730150817,0.008744689915314558,0.522294500295683,26,63,27,68,2.0,,relative_pooled,lag_1,lightgbm,MSFT
outer_fold,0.5434782608695652,0.5833333333333334,0.6730769230769231,0.625,0.5240384615384616,0.5208333333333334,0.05004004806408973,0.5655048076923077,30,50,34,70,3.0,,relative_pooled,lag_1,lightgbm,MSFT
global,0.5334538878842676,0.5821428571428572,0.5361842105263158,0.5582191780821918,0.5331523462270134,0.5319831522594867,0.06598122755111296,0.5349952441344326,132,117,141,163,,0.5311160606303468,relative_pooled,lag_1,lightgbm,NVDA
outer_fold,0.5567567567567567,0.6310679611650486,0.5963302752293578,0.6132075471698113,0.5481651376146789,0.5471101026988296,0.09540196230020759,0.5711009174311927,38,38,44,65,1.0,,relative_pooled,lag_1,lightgbm,NVDA
outer_fold,0.532608695652174,0.5425531914893617,0.5425531914893617,0.5425531914893617,0.532387706855792,0.532387706855792,0.06477541371158392,0.5130023640661938,47,43,43,51,2.0,,relative_pooled,lag_1,lightgbm,NVDA
outer_fold,0.5108695652173914,0.5662650602409639,0.46534653465346537,0.5108695652173914,0.5158057974472147,0.5108695652173914,0.031611594894429204,0.5092449003936539,47,36,54,47,3.0,,relative_pooled,lag_1,lightgbm,NVDA
global,0.49909584086799275,0.5081967213114754,0.657243816254417,0.5731895223420647,0.4952885747938751,0.4835313038406166,-0.009956255902736147,0.5091349299829866,90,180,97,186,,0.5173174136414268,relative_pooled,lag_1,lightgbm,TSLA
outer_fold,0.4810810810810811,0.4965034965034965,0.7473684210526316,0.5966386554621849,0.4736842105263158,0.4346829640947288,-0.06279669574154818,0.4837426900584795,18,72,24,71,1.0,,relative_pooled,lag_1,lightgbm,TSLA
outer_fold,0.5108695652173914,0.49242424242424243,0.7386363636363636,0.5909090909090909,0.5203598484848485,0.4914004914004914,0.04517444779864555,0.542495265151515,29,67,23,65,2.0,,relative_pooled,lag_1,lightgbm,TSLA
outer_fold,0.5054347826086957,0.5494505494505495,0.5,0.5235602094240838,0.5059523809523809,0.5047179578193866,0.011860368604445663,0.5257142857142858,43,41,50,50,3.0,,relative_pooled,lag_1,lightgbm,TSLA
global,0.49005424954792043,0.5230024213075061,0.717607973421927,0.6050420168067226,0.4679309708379476,0.44282713085234093,-0.07346158302829683,0.4661445973738333,55,197,85,216,,0.4629158021807598,relative_pooled,lag_1,logistic_regression,AAPL
outer_fold,0.5513513513513514,0.5493827160493827,0.898989898989899,0.6819923371647509,0.5250763448437867,0.46026222362824704,0.07581229202625553,0.4819121447028424,13,73,10,89,1.0,,relative_pooled,lag_1,logistic_regression,AAPL
outer_fold,0.46195652173913043,0.506578947368421,0.7623762376237624,0.6086956521739131,0.42938088989621853,0.3739130434782609,-0.18541940630563922,0.4328999164976739,8,75,24,77,2.0,,relative_pooled,lag_1,logistic_regression,AAPL
outer_fold,0.45652173913043476,0.5050505050505051,0.49504950495049505,0.5,0.45234402958368125,0.4523809523809524,-0.09513054527708266,0.47393534534176307,34,49,51,50,3.0,,relative_pooled,lag_1,logistic_regression,AAPL
global,0.49547920433996384,0.5464684014869888,0.48355263157894735,0.5130890052356021,0.4967963961107588,0.4948184238185515,-0.006377786299217386,0.5077547030226168,127,122,157,147,,0.5141965842653305,relative_pooled,lag_1,logistic_regression,MSFT
outer_fold,0.4648648648648649,0.5277777777777778,0.5428571428571428,0.5352112676056338,0.4526785714285714,0.4523190095989952,-0.09511965037274685,0.4939285714285715,29,51,48,57,1.0,,relative_pooled,lag_1,logistic_regression,MSFT
outer_fold,0.5271739130434783,0.5363636363636364,0.6210526315789474,0.5756097560975609,0.5240094618568895,0.5209337124046087,0.04893921796485486,0.475103489059728,38,51,36,59,2.0,,relative_pooled,lag_1,logistic_regression,MSFT
outer_fold,0.4945652173913043,0.6078431372549019,0.2980769230769231,0.4,0.5240384615384616,0.48169014084507045,0.05324605294317695,0.5735576923076924,60,20,73,31,3.0,,relative_pooled,lag_1,logistic_regression,MSFT
global,0.5117540687160941,0.5745614035087719,0.4309210526315789,0.4924812030075188,0.5206814098499261,0.5110489638730974,0.04180589238444594,0.5171343267808074,152,97,173,131,,0.5215266943437392,relative_pooled,lag_1,logistic_regression,NVDA
outer_fold,0.5567567567567567,0.6310679611650486,0.5963302752293578,0.6132075471698113,0.5481651376146789,0.5471101026988296,0.09540196230020759,0.5258329309512313,38,38,44,65,1.0,,relative_pooled,lag_1,logistic_regression,NVDA
outer_fold,0.4891304347826087,0.5,0.4574468085106383,0.4777777777777778,0.4898345153664303,0.48888888888888893,-0.020369529698687296,0.5088652482269503,47,43,51,43,2.0,,relative_pooled,lag_1,logistic_regression,NVDA
outer_fold,0.4891304347826087,0.5897435897435898,0.22772277227722773,0.32857142857142857,0.5174758439699392,0.4581453634085213,0.04255509679044651,0.5298819038530359,67,16,78,23,3.0,,relative_pooled,lag_1,logistic_regression,NVDA
global,0.5045207956600362,0.512,0.6784452296819788,0.5835866261398176,0.5003337259521006,0.48598974164133735,0.0007141171140982206,0.5082319068184793,87,183,91,192,,0.5191480081200476,relative_pooled,lag_1,logistic_regression,TSLA
outer_fold,0.5243243243243243,0.5220125786163522,0.8736842105263158,0.6535433070866141,0.5146198830409356,0.4474613087157209,0.04205055335385284,0.5090058479532162,14,76,12,83,1.0,,relative_pooled,lag_1,logistic_regression,TSLA
outer_fold,0.5163043478260869,0.49635036496350365,0.7727272727272727,0.6044444444444445,0.5269886363636364,0.491033411033411,0.061827071688258184,0.5649857954545455,27,69,20,68,2.0,,relative_pooled,lag_1,logistic_regression,TSLA
outer_fold,0.47282608695652173,0.5189873417721519,0.41,0.4581005586592179,0.4788095238095238,0.47243652271585235,-0.04264834274568558,0.4834523809523809,46,38,59,41,3.0,,relative_pooled,lag_1,logistic_regression,TSLA
global,0.4918625678119349,0.5231481481481481,0.7508305647840532,0.616643929058663,0.4666851236618679,0.4316463613121734,-0.0802633275716036,0.4536597584770342,46,206,75,226,,0.45032131867338226,relative_pooled,lag_1,random_forest,AAPL
outer_fold,0.5351351351351351,0.5375722543352601,0.9393939393939394,0.6838235294117647,0.5045806906272022,0.40313625450180074,0.018552998317058367,0.49518440216114634,6,80,6,93,1.0,,relative_pooled,lag_1,random_forest,AAPL
outer_fold,0.4673913043478261,0.5098039215686274,0.7722772277227723,0.6141732283464567,0.4343313849457235,0.3772620527697196,-0.17460674790385503,0.4103542884408923,8,75,23,78,2.0,,relative_pooled,lag_1,random_forest,AAPL
outer_fold,0.47282608695652173,0.5188679245283019,0.5445544554455446,0.5314009661835749,0.4650483120601217,0.4644582470669427,-0.07038784175034819,0.445425265418108,32,51,46,55,3.0,,relative_pooled,lag_1,random_forest,AAPL
global,0.5099457504520796,0.5433070866141733,0.680921052631579,0.6043795620437956,0.4910629359543437,0.48033704943044886,-0.019210320914700006,0.5047558655675333,75,174,97,207,,0.5040117079106583,relative_pooled,lag_1,random_forest,MSFT
outer_fold,0.5027027027027027,0.5436241610738255,0.7714285714285715,0.6377952755905512,0.46071428571428574,0.42234591365734453,-0.09832408372030486,0.43,12,68,24,81,1.0,,relative_pooled,lag_1,random_forest,MSFT
outer_fold,0.5108695652173914,0.5177304964539007,0.7684210526315789,0.6186440677966102,0.502188054405677,0.4684129429892142,0.00516774569643885,0.529390892962744,21,68,22,73,2.0,,relative_pooled,lag_1,random_forest,MSFT
outer_fold,0.5163043478260869,0.5824175824175825,0.5096153846153846,0.5435897435897435,0.5173076923076922,0.5145694382688601,0.03432168919494246,0.5526442307692309,42,38,51,53,3.0,,relative_pooled,lag_1,random_forest,MSFT
global,0.5515370705244123,0.589171974522293,0.6085526315789473,0.598705501618123,0.5452401712111604,0.5452543901533238,0.09087133876280848,0.5546924540266328,120,129,119,185,,0.554471255097218,relative_pooled,lag_1,random_forest,NVDA
outer_fold,0.5837837837837838,0.6066666666666667,0.8348623853211009,0.7027027027027027,0.5292732979237084,0.5045045045045045,0.07354311852952027,0.5778609367455335,17,59,18,91,1.0,,relative_pooled,lag_1,random_forest,NVDA
outer_fold,0.5054347826086957,0.5137614678899083,0.5957446808510638,0.5517241379310345,0.5034278959810874,0.5001044932079415,0.006974272807936942,0.5170212765957447,37,53,38,56,2.0,,relative_pooled,lag_1,random_forest,NVDA
outer_fold,0.5652173913043478,0.6909090909090909,0.37623762376237624,0.48717948717948717,0.5857091733269713,0.5549104983067247,0.18632916388435522,0.5685315519503757,66,17,63,38,3.0,,relative_pooled,lag_1,random_forest,NVDA
global,0.5081374321880651,0.5130641330166271,0.7632508833922261,0.6136363636363636,0.5019958120664835,0.4685097241067391,0.004680548243588298,0.5264886794922131,65,205,67,216,,0.5415510089934431,relative_pooled,lag_1,random_forest,TSLA
outer_fold,0.5243243243243243,0.52,0.9578947368421052,0.674074074074074,0.512280701754386,0.397037037037037,0.05428967140306369,0.5012865497076023,6,84,4,91,1.0,,relative_pooled,lag_1,random_forest,TSLA
outer_fold,0.483695652173913,0.47651006711409394,0.8068181818181818,0.5991561181434599,0.4971590909090909,0.4369826392244017,-0.007231645496842238,0.5775331439393939,18,78,17,71,2.0,,relative_pooled,lag_1,random_forest,TSLA
outer_fold,0.5163043478260869,0.5567010309278351,0.54,0.5482233502538071,0.5140476190476191,0.5138777569982486,0.028030243240808696,0.5458333333333333,41,43,46,54,3.0,,relative_pooled,lag_1,random_forest,TSLA
global,0.484629294755877,0.5186046511627908,0.7408637873754153,0.6101231190150479,0.4597176079734219,0.42506155950752395,-0.09648104128898284,0.44619126720455626,45,207,78,223,,0.4445587409212575,relative_pooled,lag_1,xgboost,AAPL
outer_fold,0.5135135135135135,0.5286624203821656,0.8383838383838383,0.6484375,0.4889593610523843,0.42948190789473684,-0.03072997340976929,0.49459713413201783,12,74,16,83,1.0,,relative_pooled,lag_1,xgboost,AAPL
outer_fold,0.46195652173913043,0.5069444444444444,0.7227722772277227,0.5959183673469388,0.4336752952403674,0.3955201592832255,-0.16002720221530506,0.4048669927233688,12,71,28,73,2.0,,relative_pooled,lag_1,xgboost,AAPL
outer_fold,0.4782608695652174,0.5193798449612403,0.6633663366336634,0.5826086956521739,0.4581891924132172,0.4434782608695652,-0.09089543763600069,0.434212095908386,21,62,34,67,3.0,,relative_pooled,lag_1,xgboost,AAPL
global,0.5262206148282098,0.5541237113402062,0.7072368421052632,0.6213872832369942,0.5062288628196998,0.4942685208455503,0.01354619716516478,0.505059712534348,76,173,89,215,,0.5036752849785079,relative_pooled,lag_1,xgboost,MSFT
outer_fold,0.4864864864864865,0.5390625,0.6571428571428571,0.592274678111588,0.4598214285714286,0.44942201058864073,-0.08622271961507331,0.4305952380952381,21,59,36,69,1.0,,relative_pooled,lag_1,xgboost,MSFT
outer_fold,0.5163043478260869,0.5227272727272727,0.7263157894736842,0.6079295154185022,0.5092253104671792,0.48836192082981844,0.020477604692997912,0.5097575399172087,26,63,26,69,2.0,,relative_pooled,lag_1,xgboost,MSFT
outer_fold,0.5760869565217391,0.6015625,0.7403846153846154,0.6637931034482759,0.5514423076923077,0.545131845841785,0.11084423315953462,0.5706730769230769,29,51,27,77,3.0,,relative_pooled,lag_1,xgboost,MSFT
global,0.5479204339963833,0.5833333333333334,0.6217105263157895,0.6019108280254777,0.5397709258084972,0.5394491378621112,0.08034186623203943,0.545286408793067,114,135,115,189,,0.5447530672406473,relative_pooled,lag_1,xgboost,NVDA
outer_fold,0.5351351351351351,0.6,0.6330275229357798,0.6160714285714286,0.5138821825205215,0.5135151663405089,0.028165006170800456,0.5417672621921777,30,46,40,69,1.0,,relative_pooled,lag_1,xgboost,NVDA
outer_fold,0.5380434782608695,0.5436893203883495,0.5957446808510638,0.5685279187817259,0.5367612293144208,0.5357259476949565,0.0740361934249053,0.5407801418439716,43,47,38,56,2.0,,relative_pooled,lag_1,xgboost,NVDA
outer_fold,0.5706521739130435,0.6037735849056604,0.6336633663366337,0.6183574879227053,0.5638196349755458,0.5638371290545203,0.1285238748683832,0.5517117976857927,41,42,37,64,3.0,,relative_pooled,lag_1,xgboost,NVDA
global,0.515370705244123,0.5193798449612403,0.7102473498233216,0.6,0.5106792304672163,0.4926605504587156,0.02329354178384799,0.5230074597565764,84,186,82,201,,0.5298104834371281,relative_pooled,lag_1,xgboost,TSLA
outer_fold,0.4972972972972973,0.5072463768115942,0.7368421052631579,0.6008583690987125,0.49064327485380116,0.46101312615519563,-0.021485647838162477,0.5167251461988304,22,68,25,70,1.0,,relative_pooled,lag_1,xgboost,TSLA
outer_fold,0.5163043478260869,0.4962962962962963,0.7613636363636364,0.600896860986547,0.5265151515151515,0.4935518787691356,0.05992887666339929,0.5472301136363636,28,68,21,67,2.0,,relative_pooled,lag_1,xgboost,TSLA
outer_fold,0.532608695652174,0.5614035087719298,0.64,0.5981308411214953,0.5223809523809524,0.5198446413399684,0.04592474528381166,0.5254761904761904,34,50,36,64,3.0,,relative_pooled,lag_1,xgboost,TSLA
global,0.5443037974683544,0.5443037974683544,1.0,0.7049180327868853,0.5,0.3524590163934426,0.0,0.5,0,252,0,301,,0.5,relative_ticker,base,dummy,AAPL
outer_fold,0.5351351351351351,0.5351351351351351,1.0,0.6971830985915493,0.5,0.3485915492957746,0.0,0.5,0,86,0,99,1.0,,relative_ticker,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,2.0,,relative_ticker,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,relative_ticker,base,dummy,AAPL
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,relative_ticker,base,dummy,MSFT
outer_fold,0.5675675675675675,0.5675675675675675,1.0,0.7241379310344828,0.5,0.3620689655172414,0.0,0.5,0,80,0,105,1.0,,relative_ticker,base,dummy,MSFT
outer_fold,0.5163043478260869,0.5163043478260869,1.0,0.6810035842293907,0.5,0.34050179211469533,0.0,0.5,0,89,0,95,2.0,,relative_ticker,base,dummy,MSFT
outer_fold,0.5652173913043478,0.5652173913043478,1.0,0.7222222222222222,0.5,0.3611111111111111,0.0,0.5,0,80,0,104,3.0,,relative_ticker,base,dummy,MSFT
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,relative_ticker,base,dummy,NVDA
outer_fold,0.5891891891891892,0.5891891891891892,1.0,0.7414965986394558,0.5,0.3707482993197279,0.0,0.5,0,76,0,109,1.0,,relative_ticker,base,dummy,NVDA
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5,0,90,0,94,2.0,,relative_ticker,base,dummy,NVDA
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,relative_ticker,base,dummy,NVDA
global,0.5117540687160941,0.5117540687160941,1.0,0.6770334928229665,0.5,0.33851674641148327,0.0,0.5,0,270,0,283,,0.5,relative_ticker,base,dummy,TSLA
outer_fold,0.5135135135135135,0.5135135135135135,1.0,0.6785714285714286,0.5,0.3392857142857143,0.0,0.5,0,90,0,95,1.0,,relative_ticker,base,dummy,TSLA
outer_fold,0.4782608695652174,0.4782608695652174,1.0,0.6470588235294118,0.5,0.3235294117647059,0.0,0.5,0,96,0,88,2.0,,relative_ticker,base,dummy,TSLA
outer_fold,0.5434782608695652,0.5434782608695652,1.0,0.704225352112676,0.5,0.352112676056338,0.0,0.5,0,84,0,100,3.0,,relative_ticker,base,dummy,TSLA
global,0.5370705244122965,0.5485961123110151,0.8438538205980066,0.6649214659685864,0.5072443706164637,0.45819172713633993,0.01954800421532044,0.45215023994093767,43,209,47,254,,0.45703795185720125,relative_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.5081081081081081,0.5263157894736842,0.8080808080808081,0.6374501992031872,0.4854357528776133,0.436372158425123,-0.037949503122197095,0.4156683110171483,14,72,19,80,1.0,,relative_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.5706521739130435,0.5714285714285714,0.8712871287128713,0.6901960784313725,0.5380532029106525,0.4955405170917925,0.10251796053602477,0.47506859119646905,17,66,13,88,2.0,,relative_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.532608695652174,0.5477707006369427,0.8514851485148515,0.6666666666666666,0.49803173088393177,0.4424242424242424,-0.00553582685953555,0.4803769533579864,12,71,15,86,3.0,,relative_ticker,base,hist_gradient_boosting,AAPL
global,0.5226039783001808,0.5421940928270043,0.8453947368421053,0.6606683804627249,0.4869543965335025,0.42789516584111853,-0.03709607134352931,0.4984015007398014,32,217,47,257,,0.4997404150546707,relative_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.518918918918919,0.5493827160493827,0.8476190476190476,0.6666666666666666,0.4675595238095238,0.40129449838187703,-0.09741715316328996,0.4936309523809524,7,73,16,89,1.0,,relative_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.5271739130434783,0.524390243902439,0.9052631578947369,0.6640926640926641,0.5144293317563572,0.4329637632389926,0.04633360570265647,0.5258426966292135,11,78,9,86,2.0,,relative_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.5217391304347826,0.5540540540540541,0.7884615384615384,0.6507936507936508,0.4817307692307692,0.4460864805692392,-0.0456593592243374,0.47974759615384616,14,66,22,82,3.0,,relative_ticker,base,hist_gradient_boosting,MSFT
global,0.5479204339963833,0.5610859728506787,0.8157894736842105,0.6648793565683646,0.5183365039103783,0.4852174560619601,0.04555230654060391,0.5509538152610443,55,194,56,248,,0.5472319552509234,relative_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.5513513513513514,0.5855263157894737,0.8165137614678899,0.6819923371647509,0.4937831965234186,0.46026222362824704,-0.015978588620194623,0.5418276195074844,13,63,20,89,1.0,,relative_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.5108695652173914,0.5142857142857142,0.7659574468085106,0.6153846153846154,0.5052009456264775,0.4718714121699197,0.01219009624534552,0.5494089834515367,22,68,22,72,2.0,,relative_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.5815217391304348,0.58,0.8613861386138614,0.6932270916334662,0.5511749970177741,0.517553716756904,0.13122073521174107,0.5504592627937492,20,63,14,87,3.0,,relative_ticker,base,hist_gradient_boosting,NVDA
global,0.4918625678119349,0.5027932960893855,0.6360424028268551,0.5616224648985959,0.4883915717837979,0.4786606948148894,-0.024289562736195057,0.5027679623085983,92,178,103,180,,0.5086496781727045,relative_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.4540540540540541,0.4772727272727273,0.6631578947368421,0.5550660792951542,0.44824561403508767,0.4243861865007239,-0.11442879192604664,0.49859649122807015,21,69,32,63,1.0,,relative_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.4945652173913043,0.4782608695652174,0.625,0.541871921182266,0.5,0.48911777877295115,0.0,0.4945549242424242,36,60,33,55,2.0,,relative_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.5271739130434783,0.5585585585585585,0.62,0.5876777251184834,0.5183333333333333,0.5167687988649742,0.03733259285949612,0.532797619047619,35,49,38,62,3.0,,relative_ticker,base,hist_gradient_boosting,TSLA
global,0.5280289330922242,0.5425531914893617,0.8471760797342193,0.6614785992217899,0.49700073827980806,0.44118706080492476,-0.008364498417130512,0.4732109898222855,37,215,46,255,,0.47060414923532146,relative_ticker,base,lightgbm,AAPL
outer_fold,0.5081081081081081,0.525974025974026,0.8181818181818182,0.6403162055335968,0.4846723044397463,0.4312692138779095,-0.040938551954401825,0.45630725863284005,13,73,18,81,1.0,,relative_ticker,base,lightgbm,AAPL
outer_fold,0.5597826086956522,0.5609756097560976,0.9108910891089109,0.6943396226415094,0.5217106047954193,0.4539659278256091,0.06941682224569651,0.48228557795538596,11,72,9,92,2.0,,relative_ticker,base,lightgbm,AAPL
outer_fold,0.5163043478260869,0.5394736842105263,0.8118811881188119,0.6482213438735178,0.48425384707145414,0.4371541501976285,-0.041343516270851983,0.4732196111177383,13,70,19,82,3.0,,relative_ticker,base,lightgbm,AAPL
global,0.5244122965641953,0.5435244161358811,0.8421052631578947,0.6606451612903226,0.4893257239484253,0.4330416138777897,-0.029887357009663513,0.48355263157894735,34,215,48,256,,0.48279957627791753,relative_ticker,base,lightgbm,MSFT
outer_fold,0.5459459459459459,0.5652173913043478,0.8666666666666667,0.6842105263157895,0.49583333333333335,0.4382591093117409,-0.01228682967957476,0.46190476190476193,10,70,14,91,1.0,,relative_ticker,base,lightgbm,MSFT
outer_fold,0.5108695652173914,0.5153374233128835,0.8842105263157894,0.6511627906976745,0.49828503843879357,0.41649048625792817,-0.00539060788676301,0.5064458900059137,10,79,11,84,2.0,,relative_ticker,base,lightgbm,MSFT
outer_fold,0.5163043478260869,0.5510204081632653,0.7788461538461539,0.6454183266932271,0.4769230769230769,0.4423672830047332,-0.05708342617811084,0.48004807692307694,14,66,23,81,3.0,,relative_ticker,base,lightgbm,MSFT
global,0.5515370705244123,0.5630630630630631,0.8223684210526315,0.6684491978609626,0.5216259775945888,0.48785588384668244,0.054092552554547056,0.556634432466709,55,194,54,250,,0.5525752667590811,relative_ticker,base,lightgbm,NVDA
outer_fold,0.5675675675675675,0.5923566878980892,0.8532110091743119,0.6992481203007519,0.5055528730082086,0.46500867553499137,0.015245404098037601,0.5270400772573637,12,64,16,93,1.0,,relative_ticker,base,lightgbm,NVDA
outer_fold,0.5489130434782609,0.5407407407407407,0.776595744680851,0.6375545851528385,0.543853427895981,0.5202161414972826,0.09918678181450112,0.5774231678486998,28,62,21,73,2.0,,relative_ticker,base,lightgbm,NVDA
outer_fold,0.5380434782608695,0.5526315789473685,0.8316831683168316,0.6640316205533597,0.5062030299415483,0.4624505928853755,0.016286839743062904,0.5532625551711797,15,68,17,84,3.0,,relative_ticker,base,lightgbm,NVDA
global,0.4936708860759494,0.5045592705167173,0.5865724381625441,0.5424836601307189,0.49143436722942024,0.48784102034876026,-0.01744385984291619,0.49832482659337785,107,163,117,166,,0.5000772844358371,relative_ticker,base,lightgbm,TSLA
outer_fold,0.4540540540540541,0.4772727272727273,0.6631578947368421,0.5550660792951542,0.44824561403508767,0.4243861865007239,-0.11442879192604664,0.46830409356725144,21,69,32,63,1.0,,relative_ticker,base,lightgbm,TSLA
outer_fold,0.5108695652173914,0.49019607843137253,0.5681818181818182,0.5263157894736842,0.5132575757575758,0.5103489059727971,0.026647965269644656,0.5168087121212122,44,52,38,50,2.0,,relative_ticker,base,lightgbm,TSLA
outer_fold,0.5163043478260869,0.5578947368421052,0.53,0.5435897435897435,0.515,0.5145694382688601,0.0299022653999605,0.5151190476190476,42,42,47,53,3.0,,relative_ticker,base,lightgbm,TSLA
global,0.5334538878842676,0.5394495412844037,0.9767441860465116,0.6950354609929078,0.49035622000738277,0.35136388434260774,-0.08044842820434706,0.4502847650688182,1,251,7,294,,0.450835832625945,relative_ticker,base,logistic_regression,AAPL
outer_fold,0.5243243243243243,0.5300546448087432,0.9797979797979798,0.6879432624113475,0.4898989898989899,0.34397163120567376,-0.09743636671910201,0.4269438571764153,0,86,2,97,1.0,,relative_ticker,base,logistic_regression,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.4709531194083264,0,83,0,101,2.0,,relative_ticker,base,logistic_regression,AAPL
outer_fold,0.5271739130434783,0.5393258426966292,0.9504950495049505,0.6881720430107527,0.4812716211380174,0.3553219765615562,-0.10494078018487371,0.4546105212930932,1,82,5,96,3.0,,relative_ticker,base,logistic_regression,AAPL
global,0.5515370705244123,0.5507246376811594,1.0,0.7102803738317757,0.5020080321285141,0.35914018691588784,0.04702919872649397,0.518059078418939,1,248,0,304,,0.5279880245666023,relative_ticker,base,logistic_regression,MSFT
outer_fold,0.5675675675675675,0.5675675675675675,1.0,0.7241379310344828,0.5,0.3620689655172414,0.0,0.5492857142857143,0,80,0,105,1.0,,relative_ticker,base,logistic_regression,MSFT
outer_fold,0.5163043478260869,0.5163043478260869,1.0,0.6810035842293907,0.5,0.34050179211469533,0.0,0.49982259018332353,0,89,0,95,2.0,,relative_ticker,base,logistic_regression,MSFT
outer_fold,0.5706521739130435,0.5683060109289617,1.0,0.7247386759581882,0.50625,0.3747150169914398,0.08428419268529551,0.534855769230769,1,79,0,104,3.0,,relative_ticker,base,logistic_regression,MSFT
global,0.5479204339963833,0.5503731343283582,0.9703947368421053,0.7023809523809523,0.5012616254491651,0.381265664160401,0.007272605773046054,0.5121010357218347,8,241,9,295,,0.516800618293567,relative_ticker,base,logistic_regression,NVDA
outer_fold,0.572972972972973,0.5842696629213483,0.9541284403669725,0.7247386759581882,0.49022211492032836,0.3864657235212628,-0.050423843739910545,0.46450989859971037,2,74,5,104,1.0,,relative_ticker,base,logistic_regression,NVDA
outer_fold,0.5163043478260869,0.5142857142857142,0.9574468085106383,0.6691449814126395,0.5065011820330969,0.3850775412113702,0.030134724444093982,0.5450354609929078,5,85,4,90,2.0,,relative_ticker,base,logistic_regression,NVDA
outer_fold,0.5543478260869565,0.5519125683060109,1.0,0.7112676056338029,0.5060240963855421,0.36753856472166335,0.08154476694267433,0.540856495288083,1,82,0,101,3.0,,relative_ticker,base,logistic_regression,NVDA
global,0.5081374321880651,0.513715710723192,0.7279151943462897,0.6023391812865497,0.5028464860620337,0.4788947091266872,0.0063741191418719015,0.5234786022771889,75,195,77,206,,0.5257822112098428,relative_ticker,base,logistic_regression,TSLA
outer_fold,0.5081081081081081,0.512987012987013,0.8315789473684211,0.6345381526104418,0.49912280701754386,0.4412360184539812,-0.0023478318744357993,0.5396491228070176,15,75,16,79,1.0,,relative_ticker,base,logistic_regression,TSLA
outer_fold,0.5108695652173914,0.49193548387096775,0.6931818181818182,0.5754716981132075,0.5184659090909092,0.49927431059506533,0.03935420772533923,0.5279356060606061,33,63,27,61,2.0,,relative_ticker,base,logistic_regression,TSLA
outer_fold,0.5054347826086957,0.5365853658536586,0.66,0.5919282511210763,0.49071428571428577,0.48217102211226226,-0.01965022294481673,0.5097619047619047,27,57,34,66,3.0,,relative_ticker,base,logistic_regression,TSLA
global,0.5406871609403255,0.54510556621881,0.9435215946843853,0.6909975669099757,0.5015227021040974,0.39831568486343855,0.006495829405833185,0.4423087064283078,15,237,17,284,,0.44233875148045304,relative_ticker,base,random_forest,AAPL
