approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
raw_ticker,joint,hybrid,lightgbm,AAPL,0.4840281073669778,0.4872778568791858,0.44129662942170605,0.5280914894374154,-0.0032497495122079667,-0.034259618556383056,0.03200330369246835,20,1000
raw_ticker,joint,hybrid,lightgbm,MSFT,0.4727858803635595,0.4861683576410907,0.4299317814180879,0.5184085007067792,-0.013382477277531168,-0.03454792128630002,0.00657322542861083,20,1000
raw_ticker,joint,hybrid,lightgbm,NVDA,0.5042406467977172,0.49398911435214543,0.4574732122286144,0.5577130942466609,0.010251532445571754,-0.029538473711199817,0.04889242165989249,20,1000
raw_ticker,joint,hybrid,lightgbm,TSLA,0.5257950530035336,0.507773851590106,0.4766460842506126,0.5610653654760196,0.018021201413427557,-0.007259716979008774,0.041621649034080256,20,1000
raw_ticker,joint,hybrid,lightgbm,macro,0.496712421882947,0.49380229511563195,0.4766017699239987,0.5155888487665878,0.0029101267673150577,-0.013067283488516566,0.019010433426353304,20,1000
raw_ticker,joint,hybrid,logistic_regression,AAPL,0.463718820861678,0.468781310974002,0.41203797014289445,0.5191814486360697,-0.005062490112324014,-0.014875754360082646,0.004812269255451829,20,1000
raw_ticker,joint,hybrid,logistic_regression,MSFT,0.5008586979496935,0.5038971676178398,0.4526981503539049,0.5400105025146276,-0.0030384696681462486,-0.011250618931203885,0.006850191507192736,20,1000
raw_ticker,joint,hybrid,logistic_regression,NVDA,0.5146110758824772,0.5188913548932572,0.47299410541258885,0.5560815803431045,-0.004280279010779986,-0.013046526917846505,0.0039994961818817076,20,1000
raw_ticker,joint,hybrid,logistic_regression,TSLA,0.5062688129825939,0.5032718230598089,0.4584925051441739,0.5451502428077916,0.002996989922784965,-0.005137098646082594,0.011022882588349608,20,1000
raw_ticker,joint,hybrid,logistic_regression,macro,0.4963643519191106,0.49871041413622696,0.465106848454473,0.5236884746466685,-0.0023460622171163625,-0.006628372720374134,0.0022599191626359607,20,1000
raw_ticker,joint,hybrid,random_forest,AAPL,0.4891235563993039,0.49259083478352583,0.43398462010952515,0.5453655604184238,-0.00346727838422195,-0.029499969949340905,0.019545292028322003,20,1000
raw_ticker,joint,hybrid,random_forest,MSFT,0.48807070386810397,0.4852303952652716,0.4429432518118374,0.5333293464035482,0.002840308602832353,-0.016660813875832958,0.024591277129564472,20,1000
raw_ticker,joint,hybrid,random_forest,NVDA,0.5131578947368421,0.5180194462058761,0.47181660848516527,0.5519676321302355,-0.004861551469033998,-0.037468256731407405,0.026173967817134994,20,1000
raw_ticker,joint,hybrid,random_forest,TSLA,0.5391310037953148,0.5255856563277058,0.48959833846923817,0.5809191383950474,0.013545347467608937,-0.006860044760212317,0.038659831820339816,20,1000
raw_ticker,joint,hybrid,random_forest,macro,0.5073707896998911,0.5053565831455948,0.48398569663930113,0.5271064885694091,0.002014206554296294,-0.010115565691012985,0.014232290304046956,20,1000
raw_ticker,joint,hybrid,xgboost,AAPL,0.4809629278067816,0.48017850551073143,0.426271583088343,0.5341377906091763,0.0007844222960501912,-0.02204054655200684,0.02493435545214355,20,1000
raw_ticker,joint,hybrid,xgboost,MSFT,0.4944382794335236,0.5033555273726484,0.4426687399753814,0.5444893567792746,-0.00891724793912485,-0.027025747133169447,0.010221661848809037,20,1000
raw_ticker,joint,hybrid,xgboost,NVDA,0.5000198161065313,0.49199429296131897,0.45600186707466883,0.5522420354054817,0.008025523145212377,-0.020502130766669107,0.038791042478210545,20,1000
raw_ticker,joint,hybrid,xgboost,TSLA,0.516489988221437,0.519794529511844,0.4669670213836141,0.5558445132141323,-0.003304541290407026,-0.029871573249376736,0.0193037378512123,20,1000
raw_ticker,joint,hybrid,xgboost,macro,0.49797775289206836,0.49883071383913574,0.4738774014541193,0.5198638595599815,-0.0008529609470673827,-0.010384301071734037,0.009318081004659707,20,1000
raw_ticker,joint,lag_1,hist_gradient_boosting,AAPL,0.4837051099509571,0.4851223435110478,0.4425416631226517,0.5305598518065184,-0.0014172335600907138,-0.02031090138777543,0.020271030501842757,20,1000
