dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
financial_sentiment,logistic_regression,1,1,3,0.49409394243815885,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5046571545531687
financial_sentiment,random_forest,1,0,1,0.49577194797663104,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,random_forest,1,0,2,0.5156627776449333,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,random_forest,1,0,3,0.49717417610374703,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5028696339084372
financial_sentiment,random_forest,1,1,1,0.5008748546027897,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,random_forest,1,1,2,0.5275345063499655,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,random_forest,1,1,3,0.5042923494416032,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5109005701314527
financial_sentiment,hist_gradient_boosting,1,0,1,0.5154808899462566,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,hist_gradient_boosting,1,0,2,0.5396428642595249,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,hist_gradient_boosting,1,0,3,0.48602254788122323,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5137154340290015
financial_sentiment,hist_gradient_boosting,1,1,1,0.5259540198827596,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,hist_gradient_boosting,1,1,2,0.5342269614485361,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,hist_gradient_boosting,1,1,3,0.49110992785199875,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5170969697277649
financial_sentiment,xgboost,1,0,1,0.49300322262825436,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,xgboost,1,0,2,0.5436381615654392,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,xgboost,1,0,3,0.4955641373551821,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5107351738496253
financial_sentiment,xgboost,1,1,1,0.5010412582089699,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,xgboost,1,1,2,0.5413304041128646,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,xgboost,1,1,3,0.5020287548272623,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5148001390496989
financial_sentiment,lightgbm,1,0,1,0.511047304755848,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,lightgbm,1,0,2,0.5324875292257825,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,lightgbm,1,0,3,0.5006091156977351,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.514714649893122
financial_sentiment,lightgbm,1,1,1,0.5190021385334735,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
