ticker,month,sessions,news,recorded_days,sources,mean_relevance,news_per_session,recorded_day_ratio,approach
NVDA,2020-04,21,7.0,5.0,6.0,0.7745634285714286,0.3333333333333333,0.23809523809523808,original
NVDA,2020-05,20,15.0,10.0,13.0,0.8480937333333334,0.75,0.5,original
NVDA,2020-06,22,8.0,6.0,7.0,0.8224855,0.36363636363636365,0.2727272727272727,original
NVDA,2020-07,22,20.0,11.0,16.0,0.8082710000000001,0.9090909090909091,0.5,original
NVDA,2020-08,21,25.0,12.0,19.0,0.84122124,1.1904761904761905,0.5714285714285714,original
NVDA,2020-09,21,43.0,14.0,33.0,0.9034823488372093,2.0476190476190474,0.6666666666666666,original
NVDA,2020-10,22,37.0,15.0,27.0,0.8351353513513513,1.6818181818181819,0.6818181818181818,original
NVDA,2020-11,20,37.0,12.0,26.0,0.798980972972973,1.85,0.6,original
NVDA,2020-12,22,24.0,17.0,20.0,0.8198800416666666,1.0909090909090908,0.7727272727272727,original
NVDA,2021-01,19,28.0,13.0,23.0,0.740666,1.4736842105263157,0.6842105263157895,original
NVDA,2021-02,19,25.0,12.0,23.0,0.74075676,1.3157894736842106,0.631578947368421,original
NVDA,2021-03,23,40.0,20.0,30.0,0.7818551499999999,1.7391304347826086,0.8695652173913043,original
NVDA,2021-04,21,40.0,12.0,20.0,0.800516225,1.9047619047619047,0.5714285714285714,original
NVDA,2021-05,20,28.0,13.0,22.0,0.7675477857142857,1.4,0.65,original
NVDA,2021-06,22,54.0,18.0,32.0,0.7918936851851852,2.4545454545454546,0.8181818181818182,original
NVDA,2021-07,21,35.0,18.0,25.0,0.7463754,1.6666666666666667,0.8571428571428571,original
NVDA,2021-08,22,42.0,20.0,28.0,0.818310619047619,1.9090909090909092,0.9090909090909091,original
NVDA,2021-09,21,27.0,14.0,21.0,0.7583327037037036,1.2857142857142858,0.6666666666666666,original
NVDA,2021-10,21,30.0,18.0,25.0,0.7533591000000001,1.4285714285714286,0.8571428571428571,original
NVDA,2021-11,21,54.0,16.0,38.0,0.7767426481481481,2.5714285714285716,0.7619047619047619,original
NVDA,2021-12,22,39.0,17.0,29.0,0.7659323076923077,1.7727272727272727,0.7727272727272727,original
NVDA,2022-01,20,52.0,17.0,38.0,0.7701816730769231,2.6,0.85,original
NVDA,2022-02,19,48.0,18.0,38.0,0.7362537291666666,2.526315789473684,0.9473684210526315,original
NVDA,2022-03,23,55.0,20.0,35.0,0.7944489454545455,2.391304347826087,0.8695652173913043,original
NVDA,2022-04,20,31.0,16.0,26.0,0.7599805161290323,1.55,0.8,original
NVDA,2022-05,21,49.0,20.0,39.0,0.753722918367347,2.3333333333333335,0.9523809523809523,original
NVDA,2022-06,21,40.0,17.0,29.0,0.7489278749999999,1.9047619047619047,0.8095238095238095,original
NVDA,2022-07,20,47.0,14.0,37.0,0.7611971702127659,2.35,0.7,original
NVDA,2022-08,23,43.0,17.0,27.0,0.6909373023255814,1.8695652173913044,0.7391304347826086,original
NVDA,2022-09,21,62.0,19.0,43.0,0.795818870967742,2.9523809523809526,0.9047619047619048,original
NVDA,2022-10,21,60.0,18.0,40.0,0.7409166166666666,2.857142857142857,0.8571428571428571,original
NVDA,2022-11,21,53.0,19.0,36.0,0.7362118301886793,2.5238095238095237,0.9047619047619048,original
NVDA,2022-12,21,37.0,17.0,28.0,0.72606,1.7619047619047619,0.8095238095238095,original
NVDA,2023-01,20,40.0,16.0,30.0,0.746505325,2.0,0.8,original
NVDA,2023-02,19,52.0,14.0,24.0,0.7764264038461538,2.736842105263158,0.7368421052631579,original
NVDA,2023-03,23,49.0,19.0,32.0,0.742202387755102,2.130434782608696,0.8260869565217391,original
NVDA,2023-04,19,53.0,13.0,26.0,0.725369,2.789473684210526,0.6842105263157895,original
NVDA,2023-05,22,58.0,19.0,39.0,0.7526975172413792,2.6363636363636362,0.8636363636363636,original
NVDA,2023-06,21,81.0,21.0,28.0,0.7677784567901235,3.857142857142857,1.0,original
NVDA,2023-07,20,40.0,19.0,30.0,0.742455725,2.0,0.95,original
NVDA,2023-08,23,52.0,22.0,40.0,0.7238213269230769,2.260869565217391,0.9565217391304348,original
NVDA,2023-09,20,34.0,14.0,25.0,0.7464911470588236,1.7,0.7,original
NVDA,2023-10,22,39.0,16.0,31.0,0.7470956666666667,1.7727272727272727,0.7272727272727273,original
NVDA,2023-11,21,51.0,18.0,37.0,0.7432648627450981,2.4285714285714284,0.8571428571428571,original
NVDA,2023-12,20,44.0,18.0,33.0,0.7300767727272728,2.2,0.9,original
NVDA,2024-01,21,55.0,20.0,42.0,0.7525489454545454,2.619047619047619,0.9523809523809523,original
NVDA,2024-02,20,69.0,20.0,52.0,0.8019915217391305,3.45,1.0,original
NVDA,2024-03,20,94.0,18.0,62.0,0.7569898191489361,4.7,0.9,original
NVDA,2024-04,22,85.0,21.0,54.0,0.7463819882352941,3.8636363636363638,0.9545454545454546,original
NVDA,2024-05,22,87.0,22.0,56.0,0.7617960919540229,3.9545454545454546,1.0,original
NVDA,2024-06,19,107.0,19.0,69.0,0.7910484953271029,5.631578947368421,1.0,original
NVDA,2024-07,22,93.0,22.0,55.0,0.7438905591397849,4.2272727272727275,1.0,original
NVDA,2024-08,22,81.0,22.0,49.0,0.7315587407407408,3.6818181818181817,1.0,original
NVDA,2024-09,20,101.0,19.0,68.0,0.7486399801980198,5.05,0.95,original
NVDA,2024-10,23,127.0,23.0,64.0,0.742946716535433,5.521739130434782,1.0,original
NVDA,2024-11,20,119.0,20.0,61.0,0.7586609075630252,5.95,1.0,original
NVDA,2024-12,21,124.0,21.0,68.0,0.7267445483870968,5.904761904761905,1.0,original
NVDA,2025-01,20,103.0,18.0,63.0,0.7559959029126213,5.15,0.9,original
NVDA,2025-02,19,126.0,19.0,73.0,0.719844,6.631578947368421,1.0,original
NVDA,2025-03,21,191.0,21.0,96.0,0.7657821204188482,9.095238095238095,1.0,original
NVDA,2025-04,21,137.0,21.0,71.0,0.7280054306569343,6.523809523809524,1.0,original
NVDA,2025-05,21,161.0,21.0,85.0,0.7446508385093168,7.666666666666667,1.0,original
NVDA,2025-06,20,202.0,19.0,101.0,0.7327617128712871,10.1,0.95,original
NVDA,2025-07,22,211.0,22.0,86.0,0.7345962180094786,9.590909090909092,1.0,original
NVDA,2025-08,21,234.0,21.0,102.0,0.7190007478632479,11.142857142857142,1.0,original
NVDA,2025-09,21,269.0,21.0,105.0,0.7139765278810409,12.80952380952381,1.0,original
NVDA,2025-10,23,4170.0,23.0,684.0,0.6724957496402878,181.30434782608697,1.0,original
NVDA,2025-11,19,2926.0,19.0,202.0,0.8048751886534518,154.0,1.0,original
NVDA,2025-12,20,2514.0,20.0,236.0,0.6884522402545744,125.7,1.0,original
TSLA,2015-01,20,3.0,2.0,3.0,0.869567,0.15,0.1,original
TSLA,2015-02,19,3.0,3.0,3.0,0.7766679999999999,0.15789473684210525,0.15789473684210525,original
TSLA,2015-03,22,9.0,5.0,8.0,0.9552843333333334,0.4090909090909091,0.22727272727272727,original
TSLA,2015-04,21,5.0,4.0,5.0,1.0,0.23809523809523808,0.19047619047619047,original
TSLA,2015-05,20,9.0,5.0,9.0,0.9032899999999999,0.45,0.25,original
TSLA,2015-06,22,7.0,7.0,5.0,0.8609808571428571,0.3181818181818182,0.3181818181818182,original
TSLA,2015-07,22,8.0,5.0,8.0,0.858858,0.36363636363636365,0.22727272727272727,original
TSLA,2015-08,21,6.0,6.0,5.0,0.972716,0.2857142857142857,0.2857142857142857,original
TSLA,2015-09,21,15.0,8.0,13.0,0.9765368666666667,0.7142857142857143,0.38095238095238093,original
TSLA,2015-10,22,11.0,10.0,9.0,0.9035746363636363,0.5,0.45454545454545453,original
TSLA,2015-11,20,8.0,8.0,8.0,0.950111,0.4,0.4,original
TSLA,2015-12,22,4.0,3.0,1.0,1.0,0.18181818181818182,0.13636363636363635,original
TSLA,2016-01,19,8.0,6.0,7.0,0.67184425,0.42105263157894735,0.3157894736842105,original
TSLA,2016-02,20,6.0,6.0,6.0,0.6672410000000001,0.3,0.3,original
TSLA,2016-03,22,2.0,2.0,2.0,0.7963545000000001,0.09090909090909091,0.09090909090909091,original
TSLA,2016-04,21,4.0,3.0,4.0,0.7280875,0.19047619047619047,0.14285714285714285,original
TSLA,2016-05,21,3.0,3.0,3.0,0.7159233333333334,0.14285714285714285,0.14285714285714285,original
TSLA,2016-06,22,0.0,0.0,0.0,0.0,0.0,0.0,original
TSLA,2016-07,20,2.0,2.0,2.0,0.746294,0.1,0.1,original
TSLA,2016-08,23,5.0,5.0,3.0,0.610423,0.21739130434782608,0.21739130434782608,original
TSLA,2016-09,21,4.0,4.0,4.0,0.61017725,0.19047619047619047,0.19047619047619047,original
TSLA,2016-10,21,3.0,3.0,2.0,0.6214153333333333,0.14285714285714285,0.14285714285714285,original
TSLA,2016-11,21,3.0,3.0,3.0,0.7070366666666666,0.14285714285714285,0.14285714285714285,original
TSLA,2016-12,21,8.0,6.0,8.0,0.714814875,0.38095238095238093,0.2857142857142857,original
TSLA,2017-01,20,15.0,9.0,7.0,0.6729775333333333,0.75,0.45,original
TSLA,2017-02,19,11.0,7.0,9.0,0.7863726363636363,0.5789473684210527,0.3684210526315789,original
TSLA,2017-03,23,12.0,9.0,10.0,0.7259355,0.5217391304347826,0.391304347826087,original
TSLA,2017-04,19,6.0,6.0,6.0,0.8117260000000001,0.3157894736842105,0.3157894736842105,original
TSLA,2017-05,22,18.0,13.0,15.0,0.7465661666666666,0.8181818181818182,0.5909090909090909,original
TSLA,2017-06,22,14.0,11.0,13.0,0.8555207857142858,0.6363636363636364,0.5,original
TSLA,2017-07,20,13.0,10.0,10.0,0.796966923076923,0.65,0.5,original
TSLA,2017-08,23,15.0,9.0,13.0,0.8118046,0.6521739130434783,0.391304347826087,original
TSLA,2017-09,20,8.0,7.0,8.0,0.787842125,0.4,0.35,original
TSLA,2017-10,22,14.0,12.0,11.0,0.8669192857142857,0.6363636363636364,0.5454545454545454,original
TSLA,2017-11,21,23.0,14.0,18.0,0.8080734347826086,1.0952380952380953,0.6666666666666666,original
TSLA,2017-12,20,18.0,11.0,13.0,0.7943339444444445,0.9,0.55,original
TSLA,2018-01,21,7.0,6.0,6.0,0.6658401428571429,0.3333333333333333,0.2857142857142857,original
TSLA,2018-02,19,5.0,5.0,5.0,0.6170864,0.2631578947368421,0.2631578947368421,original
TSLA,2018-03,21,10.0,9.0,8.0,0.7123381,0.47619047619047616,0.42857142857142855,original
TSLA,2018-04,21,9.0,7.0,8.0,0.7449145555555555,0.42857142857142855,0.3333333333333333,original
TSLA,2018-05,22,7.0,7.0,6.0,0.6874365714285714,0.3181818181818182,0.3181818181818182,original
TSLA,2018-06,21,4.0,3.0,4.0,0.7413975,0.19047619047619047,0.14285714285714285,original
TSLA,2018-07,21,13.0,7.0,11.0,0.9303751538461539,0.6190476190476191,0.3333333333333333,original
TSLA,2018-08,23,18.0,13.0,12.0,0.8129668888888889,0.782608695652174,0.5652173913043478,original
TSLA,2018-09,19,25.0,13.0,21.0,0.76625016,1.3157894736842106,0.6842105263157895,original
TSLA,2018-10,23,22.0,11.0,15.0,0.8387317272727273,0.9565217391304348,0.4782608695652174,original
TSLA,2018-11,21,11.0,9.0,8.0,0.8845835454545454,0.5238095238095238,0.42857142857142855,original
TSLA,2018-12,19,9.0,6.0,9.0,0.8440605555555556,0.47368421052631576,0.3157894736842105,original
TSLA,2019-01,21,6.0,4.0,6.0,0.6924323333333334,0.2857142857142857,0.19047619047619047,original
TSLA,2019-02,19,9.0,9.0,9.0,0.7553259999999999,0.47368421052631576,0.47368421052631576,original
TSLA,2019-03,21,11.0,8.0,8.0,0.9214960909090909,0.5238095238095238,0.38095238095238093,original
TSLA,2019-04,21,13.0,8.0,12.0,0.8038543076923077,0.6190476190476191,0.38095238095238093,original
TSLA,2019-05,22,19.0,14.0,14.0,0.877964,0.8636363636363636,0.6363636363636364,original
TSLA,2019-06,20,6.0,5.0,6.0,0.8700593333333333,0.3,0.25,original
TSLA,2019-07,22,11.0,10.0,10.0,0.8353390909090909,0.5,0.45454545454545453,original
TSLA,2019-08,22,14.0,11.0,10.0,0.8717944285714285,0.6363636363636364,0.5,original
TSLA,2019-09,20,8.0,5.0,8.0,0.811587625,0.4,0.25,original
TSLA,2019-10,23,15.0,11.0,14.0,0.891163,0.6521739130434783,0.4782608695652174,original
TSLA,2019-11,20,13.0,9.0,11.0,0.6838118461538462,0.65,0.45,original
TSLA,2019-12,21,15.0,7.0,15.0,0.8972815333333333,0.7142857142857143,0.3333333333333333,original
TSLA,2020-01,21,23.0,13.0,18.0,0.9126244347826088,1.0952380952380953,0.6190476190476191,original
TSLA,2020-02,19,10.0,8.0,10.0,0.8633684,0.5263157894736842,0.42105263157894735,original
TSLA,2020-03,22,7.0,7.0,7.0,0.7691144285714285,0.3181818181818182,0.3181818181818182,original
TSLA,2020-04,21,11.0,7.0,11.0,0.7218495454545454,0.5238095238095238,0.3333333333333333,original
TSLA,2020-05,20,6.0,5.0,6.0,0.7160160000000001,0.3,0.25,original
TSLA,2020-06,22,19.0,12.0,18.0,0.6710666315789474,0.8636363636363636,0.5454545454545454,original
TSLA,2020-07,22,34.0,18.0,30.0,0.7522914411764705,1.5454545454545454,0.8181818181818182,original
TSLA,2020-08,21,55.0,19.0,37.0,0.7426221636363637,2.619047619047619,0.9047619047619048,original
TSLA,2020-09,21,41.0,19.0,37.0,0.7281172682926829,1.9523809523809523,0.9047619047619048,original
TSLA,2020-10,22,41.0,20.0,28.0,0.7677815121951219,1.8636363636363635,0.9090909090909091,original
TSLA,2020-11,20,48.0,17.0,30.0,0.7686899583333333,2.4,0.85,original
TSLA,2020-12,22,61.0,18.0,43.0,0.7656384754098361,2.772727272727273,0.8181818181818182,original
TSLA,2021-01,19,67.0,19.0,49.0,0.7397158059701492,3.526315789473684,1.0,original
TSLA,2021-02,19,62.0,19.0,44.0,0.7393749838709677,3.263157894736842,1.0,original
TSLA,2021-03,23,61.0,21.0,42.0,0.7632858032786886,2.652173913043478,0.9130434782608695,original
TSLA,2021-04,21,63.0,20.0,42.0,0.723294380952381,3.0,0.9523809523809523,original
TSLA,2021-05,20,59.0,20.0,40.0,0.7266990508474577,2.95,1.0,original
TSLA,2021-06,22,67.0,21.0,48.0,0.747476328358209,3.0454545454545454,0.9545454545454546,original
TSLA,2021-07,21,55.0,18.0,46.0,0.7251716909090908,2.619047619047619,0.8571428571428571,original
TSLA,2021-08,22,57.0,18.0,47.0,0.7560601754385965,2.590909090909091,0.8181818181818182,original
TSLA,2021-09,21,37.0,17.0,27.0,0.7748673243243243,1.7619047619047619,0.8095238095238095,original
TSLA,2021-10,21,70.0,20.0,43.0,0.7667328428571428,3.3333333333333335,0.9523809523809523,original
TSLA,2021-11,21,76.0,20.0,47.0,0.7686219605263158,3.619047619047619,0.9523809523809523,original
TSLA,2021-12,22,69.0,22.0,42.0,0.7423542463768116,3.1363636363636362,1.0,original
TSLA,2022-01,20,61.0,19.0,47.0,0.7240527704918033,3.05,0.95,original
TSLA,2022-02,19,47.0,18.0,33.0,0.7996125319148937,2.473684210526316,0.9473684210526315,original
TSLA,2022-03,23,55.0,20.0,39.0,0.7135714,2.391304347826087,0.8695652173913043,original
TSLA,2022-04,20,77.0,19.0,54.0,0.7403647272727272,3.85,0.95,original
TSLA,2022-05,21,69.0,21.0,51.0,0.7927416086956521,3.2857142857142856,1.0,original
TSLA,2022-06,21,76.0,19.0,55.0,0.7326305657894737,3.619047619047619,0.9047619047619048,original
TSLA,2022-07,20,68.0,20.0,50.0,0.7455006176470589,3.4,1.0,original
TSLA,2022-08,23,74.0,22.0,56.0,0.7096552567567567,3.217391304347826,0.9565217391304348,original
TSLA,2022-09,21,59.0,17.0,45.0,0.7065856949152542,2.8095238095238093,0.8095238095238095,original
TSLA,2022-10,21,73.0,20.0,50.0,0.7808970273972603,3.4761904761904763,0.9523809523809523,original
TSLA,2022-11,21,64.0,21.0,44.0,0.73966690625,3.0476190476190474,1.0,original
TSLA,2022-12,21,75.0,21.0,54.0,0.7775783199999999,3.5714285714285716,1.0,original
TSLA,2023-01,20,58.0,20.0,47.0,0.7593316206896552,2.9,1.0,original
TSLA,2023-02,19,60.0,18.0,44.0,0.76371265,3.1578947368421053,0.9473684210526315,original
TSLA,2023-03,23,55.0,21.0,31.0,0.7808272181818182,2.391304347826087,0.9130434782608695,original
TSLA,2023-04,19,31.0,16.0,23.0,0.7508436451612903,1.631578947368421,0.8421052631578947,original
TSLA,2023-05,22,31.0,15.0,21.0,0.6895565161290322,1.4090909090909092,0.6818181818181818,original
TSLA,2023-06,21,43.0,18.0,32.0,0.7729013488372093,2.0476190476190474,0.8571428571428571,original
TSLA,2023-07,20,26.0,15.0,20.0,0.7309254230769231,1.3,0.75,original
TSLA,2023-08,23,34.0,17.0,29.0,0.7762152941176471,1.4782608695652173,0.7391304347826086,original
TSLA,2023-09,20,24.0,14.0,19.0,0.746802375,1.2,0.7,original
TSLA,2023-10,22,44.0,18.0,33.0,0.8051068409090909,2.0,0.8181818181818182,original
TSLA,2023-11,21,23.0,14.0,19.0,0.6995089565217392,1.0952380952380953,0.6666666666666666,original
TSLA,2023-12,20,29.0,13.0,22.0,0.7571902068965517,1.45,0.65,original
TSLA,2024-01,21,35.0,20.0,26.0,0.7355628,1.6666666666666667,0.9523809523809523,original
TSLA,2024-02,20,45.0,16.0,32.0,0.7106401777777778,2.25,0.8,original
TSLA,2024-03,20,28.0,16.0,24.0,0.7449323214285714,1.4,0.8,original
TSLA,2024-04,22,44.0,18.0,34.0,0.7254942727272727,2.0,0.8181818181818182,original
TSLA,2024-05,22,46.0,19.0,39.0,0.7364645,2.090909090909091,0.8636363636363636,original
TSLA,2024-06,19,35.0,16.0,31.0,0.7388439428571428,1.8421052631578947,0.8421052631578947,original
TSLA,2024-07,22,55.0,21.0,40.0,0.7246616545454546,2.5,0.9545454545454546,original
TSLA,2024-08,22,37.0,20.0,34.0,0.7486391891891891,1.6818181818181819,0.9090909090909091,original
TSLA,2024-09,20,32.0,17.0,29.0,0.71746634375,1.6,0.85,original
TSLA,2024-10,23,53.0,20.0,42.0,0.6791566603773584,2.3043478260869565,0.8695652173913043,original
TSLA,2024-11,20,53.0,18.0,36.0,0.719162641509434,2.65,0.9,original
TSLA,2024-12,21,66.0,21.0,51.0,0.7209549393939394,3.142857142857143,1.0,original
TSLA,2025-01,20,44.0,14.0,34.0,0.7538049772727273,2.2,0.7,original
TSLA,2025-02,19,70.0,17.0,54.0,0.7517109714285715,3.6842105263157894,0.8947368421052632,original
TSLA,2025-03,21,96.0,21.0,70.0,0.7295886770833334,4.571428571428571,1.0,original
TSLA,2025-04,21,68.0,18.0,46.0,0.7365652352941177,3.238095238095238,0.8571428571428571,original
TSLA,2025-05,21,61.0,20.0,48.0,0.7016769344262295,2.9047619047619047,0.9523809523809523,original
TSLA,2025-06,20,99.0,20.0,73.0,0.7261349797979797,4.95,1.0,original
TSLA,2025-07,22,86.0,22.0,62.0,0.7252211279069768,3.909090909090909,1.0,original
TSLA,2025-08,21,78.0,21.0,48.0,0.7424393461538461,3.7142857142857144,1.0,original
TSLA,2025-09,21,93.0,21.0,68.0,0.7274121182795699,4.428571428571429,1.0,original
TSLA,2025-10,23,1276.0,23.0,336.0,0.7148981387147335,55.47826086956522,1.0,original
TSLA,2025-11,19,649.0,19.0,130.0,0.7551686363636364,34.1578947368421,1.0,original
TSLA,2025-12,20,829.0,20.0,167.0,0.7367269300361882,41.45,1.0,original
AAPL,2015-01,20,12.0,9.0,9.0,0.7359039166666667,0.6,0.45,deduplicated
AAPL,2015-02,19,7.0,6.0,7.0,0.6896937142857142,0.3684210526315789,0.3157894736842105,deduplicated
AAPL,2015-03,22,16.0,11.0,14.0,0.7414830625,0.7272727272727273,0.5,deduplicated
AAPL,2015-04,21,12.0,10.0,11.0,0.7734070833333333,0.5714285714285714,0.47619047619047616,deduplicated
AAPL,2015-05,20,8.0,7.0,8.0,0.728198125,0.4,0.35,deduplicated
AAPL,2015-06,22,14.0,11.0,12.0,0.7223735714285714,0.6363636363636364,0.5,deduplicated
AAPL,2015-07,22,12.0,10.0,11.0,0.66146925,0.5454545454545454,0.45454545454545453,deduplicated
AAPL,2015-08,21,12.0,9.0,12.0,0.7566961666666666,0.5714285714285714,0.42857142857142855,deduplicated
AAPL,2015-09,21,20.0,13.0,16.0,0.81390775,0.9523809523809523,0.6190476190476191,deduplicated
AAPL,2015-10,22,10.0,9.0,10.0,0.7013047,0.45454545454545453,0.4090909090909091,deduplicated
AAPL,2015-11,20,9.0,9.0,8.0,0.6621575555555556,0.45,0.45,deduplicated
AAPL,2015-12,22,11.0,7.0,9.0,0.7474805454545455,0.5,0.3181818181818182,deduplicated
AAPL,2016-01,19,22.0,12.0,21.0,0.763474590909091,1.1578947368421053,0.631578947368421,deduplicated
AAPL,2016-02,20,20.0,13.0,18.0,0.8306908,1.0,0.65,deduplicated
AAPL,2016-03,22,20.0,15.0,18.0,0.8345551,0.9090909090909091,0.6818181818181818,deduplicated
AAPL,2016-04,21,16.0,11.0,15.0,0.7803921875,0.7619047619047619,0.5238095238095238,deduplicated
AAPL,2016-05,21,10.0,9.0,10.0,0.756506,0.47619047619047616,0.42857142857142855,deduplicated
AAPL,2016-06,22,12.0,9.0,11.0,0.7743721666666666,0.5454545454545454,0.4090909090909091,deduplicated
AAPL,2016-07,20,14.0,10.0,14.0,0.7250082142857143,0.7,0.5,deduplicated
AAPL,2016-08,23,13.0,10.0,12.0,0.7936355384615384,0.5652173913043478,0.43478260869565216,deduplicated
AAPL,2016-09,21,24.0,9.0,20.0,0.86616325,1.1428571428571428,0.42857142857142855,deduplicated
AAPL,2016-10,21,15.0,10.0,13.0,0.7975252666666667,0.7142857142857143,0.47619047619047616,deduplicated
AAPL,2016-11,21,12.0,10.0,11.0,0.79550175,0.5714285714285714,0.47619047619047616,deduplicated
AAPL,2016-12,21,23.0,12.0,20.0,0.7488985652173913,1.0952380952380953,0.5714285714285714,deduplicated
AAPL,2017-01,20,27.0,14.0,14.0,0.6730047407407407,1.35,0.7,deduplicated
AAPL,2017-02,19,27.0,12.0,21.0,0.8020216296296296,1.4210526315789473,0.631578947368421,deduplicated
AAPL,2017-03,23,11.0,10.0,10.0,0.7559751818181817,0.4782608695652174,0.43478260869565216,deduplicated
AAPL,2017-04,19,15.0,13.0,15.0,0.7665208666666667,0.7894736842105263,0.6842105263157895,deduplicated
AAPL,2017-05,22,21.0,12.0,20.0,0.8145907142857143,0.9545454545454546,0.5454545454545454,deduplicated
AAPL,2017-06,22,23.0,14.0,20.0,0.7346437391304349,1.0454545454545454,0.6363636363636364,deduplicated
AAPL,2017-07,20,23.0,13.0,20.0,0.7078271304347826,1.15,0.65,deduplicated
AAPL,2017-08,23,23.0,13.0,20.0,0.7594359565217392,1.0,0.5652173913043478,deduplicated
AAPL,2017-09,20,13.0,12.0,13.0,0.8038318461538462,0.65,0.6,deduplicated
AAPL,2017-10,22,26.0,15.0,25.0,0.7489214999999999,1.1818181818181819,0.6818181818181818,deduplicated
AAPL,2017-11,21,30.0,16.0,27.0,0.7325115,1.4285714285714286,0.7619047619047619,deduplicated
AAPL,2017-12,20,53.0,18.0,30.0,0.7542996415094338,2.65,0.9,deduplicated
AAPL,2018-01,21,23.0,14.0,20.0,0.7484158695652173,1.0952380952380953,0.6666666666666666,deduplicated
AAPL,2018-02,19,24.0,13.0,22.0,0.73463725,1.263157894736842,0.6842105263157895,deduplicated
AAPL,2018-03,21,18.0,11.0,17.0,0.8028025555555556,0.8571428571428571,0.5238095238095238,deduplicated
AAPL,2018-04,21,31.0,13.0,22.0,0.7411910322580645,1.4761904761904763,0.6190476190476191,deduplicated
AAPL,2018-05,22,20.0,13.0,19.0,0.7204264,0.9090909090909091,0.5909090909090909,deduplicated
AAPL,2018-06,21,22.0,15.0,19.0,0.8231564545454546,1.0476190476190477,0.7142857142857143,deduplicated
AAPL,2018-07,21,17.0,12.0,16.0,0.7074635882352941,0.8095238095238095,0.5714285714285714,deduplicated
AAPL,2018-08,23,31.0,12.0,25.0,0.8010005161290322,1.3478260869565217,0.5217391304347826,deduplicated
AAPL,2018-09,19,23.0,13.0,18.0,0.7531140000000001,1.2105263157894737,0.6842105263157895,deduplicated
AAPL,2018-10,23,45.0,16.0,23.0,0.7380472666666668,1.9565217391304348,0.6956521739130435,deduplicated
AAPL,2018-11,21,35.0,15.0,28.0,0.8055222,1.6666666666666667,0.7142857142857143,deduplicated
AAPL,2018-12,19,16.0,11.0,15.0,0.855802875,0.8421052631578947,0.5789473684210527,deduplicated
AAPL,2019-01,21,25.0,15.0,25.0,0.73640048,1.1904761904761905,0.7142857142857143,deduplicated
AAPL,2019-02,19,13.0,9.0,13.0,0.7055630769230768,0.6842105263157895,0.47368421052631576,deduplicated
AAPL,2019-03,21,14.0,12.0,13.0,0.718024,0.6666666666666666,0.5714285714285714,deduplicated
AAPL,2019-04,21,23.0,13.0,19.0,0.7380190869565217,1.0952380952380953,0.6190476190476191,deduplicated
AAPL,2019-05,22,16.0,11.0,15.0,0.7299486875,0.7272727272727273,0.5,deduplicated
AAPL,2019-06,20,23.0,15.0,18.0,0.7795217391304348,1.15,0.75,deduplicated
AAPL,2019-07,22,22.0,11.0,18.0,0.8408810454545456,1.0,0.5,deduplicated
AAPL,2019-08,22,21.0,12.0,20.0,0.8200518571428571,0.9545454545454546,0.5454545454545454,deduplicated
AAPL,2019-09,20,34.0,15.0,26.0,0.8358335882352941,1.7,0.75,deduplicated
AAPL,2019-10,23,22.0,12.0,15.0,0.8023957272727272,0.9565217391304348,0.5217391304347826,deduplicated
AAPL,2019-11,20,37.0,14.0,28.0,0.7593212432432432,1.85,0.7,deduplicated
AAPL,2019-12,21,36.0,18.0,28.0,0.7812466388888889,1.7142857142857142,0.8571428571428571,deduplicated
AAPL,2020-01,21,23.0,13.0,22.0,0.7896753913043478,1.0952380952380953,0.6190476190476191,deduplicated
AAPL,2020-02,19,15.0,8.0,14.0,0.7776435333333332,0.7894736842105263,0.42105263157894735,deduplicated
AAPL,2020-03,22,14.0,9.0,13.0,0.7339165000000001,0.6363636363636364,0.4090909090909091,deduplicated
AAPL,2020-04,21,6.0,5.0,6.0,0.7812896666666665,0.2857142857142857,0.23809523809523808,deduplicated
AAPL,2020-05,20,16.0,9.0,15.0,0.7919145,0.8,0.45,deduplicated
AAPL,2020-06,22,18.0,12.0,16.0,0.7884708333333333,0.8181818181818182,0.5454545454545454,deduplicated
AAPL,2020-07,22,49.0,18.0,41.0,0.7671260612244898,2.227272727272727,0.8181818181818182,deduplicated
AAPL,2020-08,21,72.0,19.0,55.0,0.7930589444444445,3.4285714285714284,0.9047619047619048,deduplicated
AAPL,2020-09,21,66.0,18.0,54.0,0.7743062727272727,3.142857142857143,0.8571428571428571,deduplicated
AAPL,2020-10,22,72.0,20.0,56.0,0.793966638888889,3.272727272727273,0.9090909090909091,deduplicated
AAPL,2020-11,20,74.0,20.0,57.0,0.8121855,3.7,1.0,deduplicated
AAPL,2020-12,22,64.0,19.0,48.0,0.7819265625,2.909090909090909,0.8636363636363636,deduplicated
AAPL,2021-01,19,80.0,18.0,58.0,0.7591479,4.2105263157894735,0.9473684210526315,deduplicated
AAPL,2021-02,19,59.0,18.0,48.0,0.770152593220339,3.1052631578947367,0.9473684210526315,deduplicated
AAPL,2021-03,23,59.0,22.0,46.0,0.7369331355932204,2.5652173913043477,0.9565217391304348,deduplicated
AAPL,2021-04,21,89.0,21.0,58.0,0.7514568764044943,4.238095238095238,1.0,deduplicated
AAPL,2021-05,20,86.0,20.0,67.0,0.7568228488372093,4.3,1.0,deduplicated
