ticker,trading_date,sentiment_mean,sentiment_median,sentiment_min,sentiment_max,news_count,non_trading_news_count,negative_news_count,neutral_news_count,positive_news_count,positive_news_ratio,negative_news_ratio,neutral_news_ratio
MSFT,2021-10-11,0.34296883333333333,0.2857595,0.10018,0.828501,6,2,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-10-12,0.1862915,0.3229415,-0.241281,0.340564,4,0,1,0,3,0.75,0.25,0.0
MSFT,2021-10-13,0.14308983333333333,0.170972,-0.140811,0.312388,6,0,0,3,3,0.5,0.0,0.5
MSFT,2021-10-14,0.21348116666666664,0.2680415,-0.141712,0.397229,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-10-15,0.30931966666666666,0.265505,0.251652,0.410802,3,0,0,0,3,1.0,0.0,0.0
MSFT,2021-10-18,0.150027,0.17584149999999998,-0.133543,0.302306,6,2,0,3,3,0.5,0.0,0.5
MSFT,2021-10-19,0.24465833333333334,0.264439,0.145563,0.323973,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-10-20,0.23722025,0.2238035,0.026702,0.48421,8,0,0,3,5,0.625,0.0,0.375
MSFT,2021-10-21,0.2417005,0.22990100000000002,0.106228,0.437852,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-10-22,0.275046,0.275046,0.275046,0.275046,1,0,0,0,1,1.0,0.0,0.0
MSFT,2021-10-25,0.1445236,0.133294,0.030037,0.311701,5,0,0,4,1,0.2,0.0,0.8
MSFT,2021-10-26,0.24111855555555556,0.245089,0.110157,0.454276,9,0,0,4,5,0.5555555555555556,0.0,0.4444444444444444
MSFT,2021-10-27,0.36726628571428577,0.34983,0.200056,0.488063,7,0,0,0,7,1.0,0.0,0.0
MSFT,2021-10-28,0.1522074,0.172997,-0.105027,0.34906,5,0,0,2,3,0.6,0.0,0.4
MSFT,2021-10-29,0.29304366666666665,0.3191355,0.101599,0.430209,6,0,0,1,5,0.8333333333333334,0.0,0.16666666666666666
MSFT,2021-11-01,0.2720715,0.2771555,0.114559,0.419416,4,1,0,1,3,0.75,0.0,0.25
MSFT,2021-11-02,0.2660656666666667,0.320888,0.013643,0.4202,12,0,0,4,8,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-11-03,0.301054,0.313355,0.100124,0.54599,6,0,0,1,5,0.8333333333333334,0.0,0.16666666666666666
MSFT,2021-11-04,0.29321055555555553,0.259949,0.100165,0.641082,9,0,0,3,6,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-11-05,0.293613,0.2814275,0.224814,0.411821,6,0,0,0,6,1.0,0.0,0.0
MSFT,2021-11-08,0.1499155,0.1294075,0.009319,0.328813,8,1,0,5,3,0.375,0.0,0.625
MSFT,2021-11-09,0.3749665,0.35505,0.267694,0.522072,4,0,0,0,4,1.0,0.0,0.0
MSFT,2021-11-10,0.18918933333333335,0.121696,0.10604,0.339832,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2021-11-11,0.33569333333333334,0.3179,0.208458,0.480722,3,0,0,0,3,1.0,0.0,0.0
MSFT,2021-11-12,0.3206858571428572,0.340743,0.10088,0.49008,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
MSFT,2021-11-15,0.3019475,0.3046495,0.211575,0.414628,6,1,0,0,6,1.0,0.0,0.0
MSFT,2021-11-16,0.24805575000000002,0.288248,0.106925,0.308802,4,0,0,1,3,0.75,0.0,0.25
MSFT,2021-11-17,0.150902,0.138447,-0.240671,0.485791,5,0,1,2,2,0.4,0.2,0.4
MSFT,2021-11-18,0.23419819999999997,0.249802,0.114497,0.310224,5,0,0,1,4,0.8,0.0,0.2
MSFT,2021-11-19,0.194457,0.194457,0.119619,0.269295,2,0,0,1,1,0.5,0.0,0.5
MSFT,2021-11-22,0.22105666666666668,0.326981,-0.308178,0.43282,6,1,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
MSFT,2021-11-23,0.232141,0.24114599999999997,0.142296,0.303976,4,0,0,1,3,0.75,0.0,0.25
MSFT,2021-11-24,0.29193566666666665,0.147964,0.101412,0.626431,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2021-11-26,0.143122,0.143122,0.143122,0.143122,1,0,0,1,0,0.0,0.0,1.0
MSFT,2021-11-29,0.48950725,0.5242180000000001,0.100897,0.808696,4,0,0,1,3,0.75,0.0,0.25
MSFT,2021-11-30,0.29199166666666665,0.308018,0.13173,0.436227,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-12-01,0.28162125,0.3236105,0.139597,0.339667,4,0,0,1,3,0.75,0.0,0.25
MSFT,2021-12-02,0.2632177777777778,0.279653,0.120771,0.430925,9,0,0,2,7,0.7777777777777778,0.0,0.2222222222222222
MSFT,2021-12-03,0.0910058,0.088572,0.052823,0.138634,5,0,0,5,0,0.0,0.0,1.0
MSFT,2021-12-06,0.2479936666666667,0.285893,-0.21156,0.424687,9,4,1,0,8,0.8888888888888888,0.1111111111111111,0.0
MSFT,2021-12-07,0.27490983333333335,0.2714075,0.097026,0.455292,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-12-08,0.061839000000000005,0.023311000000000005,-0.284635,0.448948,8,0,2,3,3,0.375,0.25,0.375
MSFT,2021-12-09,0.1735104,0.220631,-0.136455,0.442411,5,0,0,2,3,0.6,0.0,0.4
MSFT,2021-12-10,0.2506845,0.26875899999999997,0.127434,0.337786,4,0,0,1,3,0.75,0.0,0.25
MSFT,2021-12-13,0.25051599999999996,0.307735,0.107401,0.405144,9,2,0,3,6,0.6666666666666666,0.0,0.3333333333333333
MSFT,2021-12-14,0.22191349999999999,0.22191349999999999,0.120542,0.323285,2,0,0,1,1,0.5,0.0,0.5
MSFT,2021-12-15,0.52154,0.399565,0.319471,0.845584,3,0,0,0,3,1.0,0.0,0.0
MSFT,2021-12-16,0.4133318,0.439034,0.21962,0.625653,5,0,0,0,5,1.0,0.0,0.0
MSFT,2021-12-17,0.15471033333333334,0.1919245,-0.140175,0.305141,6,0,0,3,3,0.5,0.0,0.5
MSFT,2021-12-20,0.17926936363636362,0.233771,-0.116143,0.44708,11,1,0,5,6,0.5454545454545454,0.0,0.45454545454545453
MSFT,2021-12-21,0.31858091666666666,0.321185,0.100181,0.533706,12,0,0,1,11,0.9166666666666666,0.0,0.08333333333333333
MSFT,2021-12-22,0.08059666666666666,0.148917,-0.224564,0.317437,3,0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
MSFT,2021-12-23,0.1675255,0.1675255,0.109298,0.225753,2,0,0,1,1,0.5,0.0,0.5
MSFT,2021-12-27,0.17776766666666666,0.113061,0.105465,0.314777,3,2,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2021-12-28,-0.2139355,-0.2139355,-0.223995,-0.203876,2,0,2,0,0,0.0,1.0,0.0
MSFT,2021-12-29,0.08576600000000001,0.141998,-0.108152,0.223452,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2021-12-30,0.129141,0.129141,0.129141,0.129141,1,0,0,1,0,0.0,0.0,1.0
MSFT,2021-12-31,-0.14015,-0.14015,-0.14015,-0.14015,1,0,0,1,0,0.0,0.0,1.0
MSFT,2022-01-03,0.210762,0.210762,0.210762,0.210762,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-01-04,0.131734,0.114386,-0.136186,0.321656,5,0,0,3,2,0.4,0.0,0.6
MSFT,2022-01-05,0.23311466666666666,0.203135,0.10095,0.470421,9,0,0,4,5,0.5555555555555556,0.0,0.4444444444444444
MSFT,2022-01-06,0.13351516666666666,0.1216685,0.034382,0.260048,6,0,0,5,1,0.16666666666666666,0.0,0.8333333333333334
MSFT,2022-01-07,0.320946,0.320946,0.320946,0.320946,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-01-10,0.2778561666666667,0.33921100000000004,0.050797,0.424079,6,1,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-01-12,0.2134702857142857,0.149024,-0.133796,0.475307,7,0,0,4,3,0.42857142857142855,0.0,0.5714285714285714
MSFT,2022-01-13,0.25592433333333336,0.327884,0.10296,0.336929,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-01-14,0.305528,0.305528,0.305528,0.305528,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-01-18,0.25872014285714284,0.290492,-0.404949,0.805111,7,1,1,1,5,0.7142857142857143,0.14285714285714285,0.14285714285714285
MSFT,2022-01-19,0.18551966666666667,0.21114,-0.116913,0.493221,9,0,0,4,5,0.5555555555555556,0.0,0.4444444444444444
MSFT,2022-01-20,0.29949966666666666,0.320076,0.257171,0.321252,3,0,0,0,3,1.0,0.0,0.0
MSFT,2022-01-21,0.219091,0.430654,-0.204447,0.431066,3,0,1,0,2,0.6666666666666666,0.3333333333333333,0.0
MSFT,2022-01-24,0.3267328,0.341346,0.200042,0.424856,5,3,0,0,5,1.0,0.0,0.0
MSFT,2022-01-25,0.10998100000000001,0.10998100000000001,-0.236845,0.456807,2,0,1,0,1,0.5,0.5,0.0
MSFT,2022-01-26,0.3105975,0.3105975,0.223218,0.397977,2,0,0,0,2,1.0,0.0,0.0
MSFT,2022-01-27,0.32254125,0.3570685,0.131716,0.444312,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-01-28,0.23758816666666668,0.1629195,0.002493,0.74932,6,0,0,3,3,0.5,0.0,0.5
MSFT,2022-01-31,0.13523049999999998,0.2027975,-0.21015,0.345477,4,0,1,1,2,0.5,0.25,0.25
MSFT,2022-02-01,0.14945816666666667,0.172901,-0.226818,0.446413,6,0,1,2,3,0.5,0.16666666666666666,0.3333333333333333
MSFT,2022-02-02,0.15848433333333334,0.122173,0.112349,0.240931,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-02-03,0.21423375,0.21423799999999998,0.106089,0.32237,4,0,0,2,2,0.5,0.0,0.5
MSFT,2022-02-04,0.17034166666666664,0.2437305,-0.139302,0.479548,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-02-07,0.29564166666666664,0.3254175,0.130819,0.432426,6,3,0,1,5,0.8333333333333334,0.0,0.16666666666666666
MSFT,2022-02-08,0.19883566666666672,0.266263,0.025056,0.305188,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-02-09,0.100923,0.100923,0.100923,0.100923,1,0,0,1,0,0.0,0.0,1.0
MSFT,2022-02-10,0.24734066666666665,0.237046,0.064569,0.465942,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-02-11,0.31110642857142856,0.304337,0.125038,0.475745,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
MSFT,2022-02-14,0.10611875,0.0811225,-0.139871,0.402101,4,0,0,3,1,0.25,0.0,0.75
MSFT,2022-02-15,0.19748300000000002,0.1845615,0.016143,0.314455,10,0,0,5,5,0.5,0.0,0.5
MSFT,2022-02-16,0.18138733333333334,0.130774,0.108257,0.305131,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-02-17,0.17516328571428572,0.131527,0.005761,0.349686,7,0,0,4,3,0.42857142857142855,0.0,0.5714285714285714
MSFT,2022-02-18,0.21474125,0.21664999999999998,0.102647,0.323018,4,0,0,2,2,0.5,0.0,0.5
MSFT,2022-02-22,0.2254815,0.22236850000000002,-0.077248,0.435117,8,2,0,2,6,0.75,0.0,0.25
MSFT,2022-02-23,0.3792516666666667,0.403975,0.045457,0.688323,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-02-24,0.29378771428571426,0.342384,0.113287,0.418465,7,0,0,2,5,0.7142857142857143,0.0,0.2857142857142857
MSFT,2022-02-25,0.2450505,0.2574885,0.115345,0.34988,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-02-28,0.328538,0.3182355,0.130985,0.504059,10,1,0,1,9,0.9,0.0,0.1
MSFT,2022-03-01,0.326922,0.326922,0.326922,0.326922,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-03-02,0.23660185714285714,0.286177,-0.224903,0.573069,7,0,1,1,5,0.7142857142857143,0.14285714285714285,0.14285714285714285
MSFT,2022-03-03,0.017007999999999995,0.017007999999999995,-0.109905,0.143921,2,0,0,2,0,0.0,0.0,1.0
MSFT,2022-03-04,0.13413080000000002,0.22376300000000002,-0.298965,0.442023,10,0,2,3,5,0.5,0.2,0.3
MSFT,2022-03-07,0.25005275,0.262969,0.120024,0.354249,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-03-08,0.06648916666666667,0.12378149999999999,-0.743802,0.508316,6,0,1,3,2,0.3333333333333333,0.16666666666666666,0.5
MSFT,2022-03-09,0.01974233333333333,0.019008,-0.107637,0.147856,3,0,0,3,0,0.0,0.0,1.0
MSFT,2022-03-10,0.0476695,0.023986499999999994,-0.228775,0.348999,6,0,1,3,2,0.3333333333333333,0.16666666666666666,0.5
MSFT,2022-03-11,0.187876,0.217494,-0.111753,0.347486,7,0,0,3,4,0.5714285714285714,0.0,0.42857142857142855
MSFT,2022-03-14,0.3319435,0.3319435,0.318779,0.345108,2,0,0,0,2,1.0,0.0,0.0
MSFT,2022-03-15,0.13377088888888888,0.139897,-0.278829,0.32551,9,0,1,4,4,0.4444444444444444,0.1111111111111111,0.4444444444444444
MSFT,2022-03-16,0.29388385714285714,0.403142,-0.133354,0.492253,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
MSFT,2022-03-17,0.3650005,0.409406,0.101184,0.540006,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-03-21,0.2534818571428571,0.311343,-0.283579,0.510174,7,1,1,1,5,0.7142857142857143,0.14285714285714285,0.14285714285714285
MSFT,2022-03-22,0.2200832,0.24065150000000002,-0.201043,0.440401,10,0,1,4,5,0.5,0.1,0.4
MSFT,2022-03-23,0.24804583333333333,0.25437750000000003,0.049936,0.4922,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-03-24,0.12115866666666668,0.22438650000000002,-0.269401,0.345151,6,0,1,2,3,0.5,0.16666666666666666,0.3333333333333333
MSFT,2022-03-25,0.11786579999999999,0.135502,-0.214389,0.321544,5,0,1,2,2,0.4,0.2,0.4
MSFT,2022-03-28,0.1334745,0.1659435,-0.41561,0.344235,8,0,1,3,4,0.5,0.125,0.375
MSFT,2022-03-29,0.30979399999999996,0.310368,0.215641,0.403373,3,0,0,0,3,1.0,0.0,0.0
MSFT,2022-03-30,0.2663382857142857,0.340372,-0.080171,0.403993,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
MSFT,2022-03-31,0.280792,0.334861,0.047056,0.40639,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-04-01,0.22433833333333333,0.24124050000000002,-0.314049,0.744749,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
MSFT,2022-04-04,0.207412,0.148765,0.114243,0.325238,9,1,0,5,4,0.4444444444444444,0.0,0.5555555555555556
MSFT,2022-04-05,0.27396371428571425,0.314962,0.100665,0.48948,7,0,0,2,5,0.7142857142857143,0.0,0.2857142857142857
MSFT,2022-04-06,0.030653000000000003,0.109474,-0.321553,0.304038,3,0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
MSFT,2022-04-07,0.150127,0.147996,0.010733,0.291652,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-04-08,0.254569,0.316265,0.105901,0.341541,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-04-11,0.18918207692307693,0.222247,-0.298605,0.424461,13,2,1,4,8,0.6153846153846154,0.07692307692307693,0.3076923076923077
MSFT,2022-04-12,0.20415733333333333,0.271075,-0.107483,0.446594,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-04-13,0.2064748,0.2276,0.104294,0.307335,5,0,0,2,3,0.6,0.0,0.4
MSFT,2022-04-14,0.3724263333333333,0.422097,0.237091,0.458091,3,0,0,0,3,1.0,0.0,0.0
MSFT,2022-04-18,0.0882172,0.209567,-0.427679,0.325688,5,0,1,1,3,0.6,0.2,0.2
MSFT,2022-04-19,0.22730966666666666,0.3155905,-0.301457,0.440545,6,0,1,0,5,0.8333333333333334,0.16666666666666666,0.0
MSFT,2022-04-20,-0.0428605,-0.07051,-0.431916,0.401494,4,0,2,0,2,0.5,0.5,0.0
MSFT,2022-04-21,-0.260352,-0.260352,-0.328487,-0.192217,2,0,2,0,0,0.0,1.0,0.0
MSFT,2022-04-22,0.129507,0.3066355,-0.274666,0.347865,6,0,2,0,4,0.6666666666666666,0.3333333333333333,0.0
MSFT,2022-04-25,0.23497059999999997,0.246266,0.126503,0.313576,5,0,0,1,4,0.8,0.0,0.2
MSFT,2022-04-26,0.35536880000000004,0.301734,0.100131,0.814787,5,0,0,2,3,0.6,0.0,0.4
MSFT,2022-04-27,0.1860385,0.2329195,-0.063907,0.342222,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-04-28,0.25562983333333333,0.311077,0.106335,0.348743,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-04-29,0.124672375,0.2164495,-0.416686,0.436027,8,0,2,2,4,0.5,0.25,0.25
MSFT,2022-05-02,0.28075425000000004,0.27116650000000003,-0.141863,0.722547,4,2,0,2,2,0.5,0.0,0.5
MSFT,2022-05-03,0.2966536,0.306728,0.112657,0.480326,5,0,0,1,4,0.8,0.0,0.2
MSFT,2022-05-04,0.3011206,0.332591,0.123225,0.447125,5,0,0,1,4,0.8,0.0,0.2
MSFT,2022-05-05,0.22879950000000002,0.1848215,0.10674,0.44792,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-05-06,-0.06117666666666666,-0.241875,-0.244326,0.302671,3,0,2,0,1,0.3333333333333333,0.6666666666666666,0.0
MSFT,2022-05-09,0.143344125,0.12401,-0.112096,0.335102,8,2,0,5,3,0.375,0.0,0.625
MSFT,2022-05-10,0.19024366666666667,0.137988,0.045728,0.448491,6,0,0,4,2,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-05-11,0.14039836363636365,0.117005,-0.116241,0.34003,11,0,0,7,4,0.36363636363636365,0.0,0.6363636363636364
MSFT,2022-05-12,0.09990700000000001,0.135246,0.023501,0.140974,3,0,0,3,0,0.0,0.0,1.0
MSFT,2022-05-13,0.168851,0.146188,0.017401,0.346125,5,0,0,3,2,0.4,0.0,0.6
MSFT,2022-05-16,0.15404411111111113,0.131722,0.046182,0.302757,9,0,0,7,2,0.2222222222222222,0.0,0.7777777777777778
MSFT,2022-05-17,0.20603333333333332,0.120707,0.045335,0.452058,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-05-18,0.14100042857142858,0.204351,-0.249535,0.404774,7,0,1,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857
MSFT,2022-05-19,0.27772857142857144,0.291332,0.138707,0.468692,7,0,0,2,5,0.7142857142857143,0.0,0.2857142857142857
MSFT,2022-05-20,0.11122228571428572,0.107175,-0.063504,0.314794,7,0,0,5,2,0.2857142857142857,0.0,0.7142857142857143
MSFT,2022-05-23,0.194832,0.20296000000000003,-0.115863,0.445459,8,1,0,4,4,0.5,0.0,0.5
MSFT,2022-05-24,0.12104433333333332,0.109857,0.043554,0.209722,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-05-25,0.10338399999999999,0.103837,0.072233,0.134082,3,0,0,3,0,0.0,0.0,1.0
MSFT,2022-05-26,0.18284016666666666,0.228489,-0.108668,0.331947,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-05-27,0.20998260000000002,0.142848,0.0213,0.520556,5,0,0,3,2,0.4,0.0,0.6
MSFT,2022-05-31,0.19888820000000001,0.24328,-0.182497,0.442952,5,1,1,0,4,0.8,0.2,0.0
MSFT,2022-06-01,0.16800885714285713,0.312783,-0.333473,0.467803,7,0,1,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857
MSFT,2022-06-02,0.33106019999999997,0.338934,0.106731,0.462618,5,0,0,1,4,0.8,0.0,0.2
MSFT,2022-06-03,0.15566583333333334,0.19904349999999998,-0.140854,0.323341,6,0,0,3,3,0.5,0.0,0.5
MSFT,2022-06-06,0.14122933333333335,0.140704,-0.139586,0.42257,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-06-07,0.21043916666666665,0.31760449999999996,-0.319042,0.426811,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
MSFT,2022-06-08,0.2945448,0.307239,0.146557,0.417838,5,0,0,1,4,0.8,0.0,0.2
MSFT,2022-06-09,0.07780900000000002,0.237792,-0.647671,0.430128,7,0,1,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857
MSFT,2022-06-10,0.30159800000000003,0.30159800000000003,0.26159,0.341606,2,0,0,0,2,1.0,0.0,0.0
MSFT,2022-06-13,-0.013977999999999999,0.011715,-0.082067,0.028418,3,1,0,3,0,0.0,0.0,1.0
MSFT,2022-06-14,0.2704455,0.2627385,0.213225,0.34308,4,0,0,0,4,1.0,0.0,0.0
MSFT,2022-06-15,0.24852475000000002,0.35177,-0.228541,0.5191,4,0,1,0,3,0.75,0.25,0.0
MSFT,2022-06-16,0.1139105,0.178823,-0.242782,0.340778,4,0,1,1,2,0.5,0.25,0.25
MSFT,2022-06-17,0.07852166666666667,0.100735,0.008291,0.126539,3,0,0,3,0,0.0,0.0,1.0
MSFT,2022-06-21,0.15981344444444445,0.123378,-0.288759,0.811806,9,4,1,5,3,0.3333333333333333,0.1111111111111111,0.5555555555555556
MSFT,2022-06-22,0.27305475,0.27919900000000003,0.101245,0.432576,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-06-23,0.29550125,0.165073,0.094812,0.757047,4,0,0,2,2,0.5,0.0,0.5
MSFT,2022-06-24,0.449676,0.449676,0.449676,0.449676,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-06-27,0.24560083333333335,0.260101,0.030786,0.412389,6,1,0,1,5,0.8333333333333334,0.0,0.16666666666666666
MSFT,2022-06-28,0.174694875,0.2188475,-0.228863,0.343619,8,0,1,3,4,0.5,0.125,0.375
MSFT,2022-06-29,0.18518742857142856,0.334086,-0.325518,0.400121,7,0,1,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857
MSFT,2022-06-30,0.19537520000000003,0.209453,0.124971,0.276693,5,0,0,2,3,0.6,0.0,0.4
MSFT,2022-07-01,-0.0016120000000000023,-0.0016120000000000023,-0.119588,0.116364,2,0,0,2,0,0.0,0.0,1.0
MSFT,2022-07-05,0.2665658,0.282243,0.113166,0.533775,5,2,0,2,3,0.6,0.0,0.4
MSFT,2022-07-06,0.10170333333333333,0.2288485,-0.221042,0.243091,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
MSFT,2022-07-07,0.266878,0.266878,0.240343,0.293413,2,0,0,0,2,1.0,0.0,0.0
MSFT,2022-07-08,0.138136,0.138136,0.138136,0.138136,1,0,0,1,0,0.0,0.0,1.0
MSFT,2022-07-11,0.0880225,0.175016,-0.328075,0.330133,4,0,1,1,2,0.5,0.25,0.25
MSFT,2022-07-12,0.08357325,0.032886500000000006,-0.146229,0.414749,4,0,0,3,1,0.25,0.0,0.75
MSFT,2022-07-13,0.26678199999999996,0.2633485,0.210954,0.329477,4,0,0,0,4,1.0,0.0,0.0
MSFT,2022-07-14,0.17803650000000001,0.224251,-0.214562,0.483294,6,0,1,2,3,0.5,0.16666666666666666,0.3333333333333333
MSFT,2022-07-15,0.315528,0.315528,0.315528,0.315528,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-07-18,0.16987333333333332,0.310208,-0.141679,0.341091,3,1,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-07-19,0.2317755,0.2905035,-0.226769,0.470879,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
MSFT,2022-07-20,0.24781507692307692,0.251229,0.10212,0.471943,13,0,0,3,10,0.7692307692307693,0.0,0.23076923076923078
MSFT,2022-07-21,0.06128616666666666,0.073521,-0.144956,0.27658,6,0,0,4,2,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-07-22,0.050929000000000016,0.050929000000000016,-0.247244,0.349102,2,0,1,0,1,0.5,0.5,0.0
MSFT,2022-07-25,0.2775695,0.2733175,-0.163798,0.818874,8,2,1,2,5,0.625,0.125,0.25
MSFT,2022-07-26,0.07064514285714286,0.136333,-0.2931,0.40971,7,0,1,3,3,0.42857142857142855,0.14285714285714285,0.42857142857142855
MSFT,2022-07-27,-0.06958120000000001,-0.1238,-0.349438,0.325123,5,0,2,2,1,0.2,0.4,0.4
MSFT,2022-07-28,0.204996,0.204996,0.204996,0.204996,1,0,0,0,1,1.0,0.0,0.0
MSFT,2022-07-29,0.220836,0.21806150000000002,0.017929,0.431715,6,0,0,3,3,0.5,0.0,0.5
MSFT,2022-08-01,0.143849,0.141673,-0.06583,0.395198,6,3,0,4,2,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-08-02,0.2398725,0.18452000000000002,0.137476,0.452974,4,0,0,1,3,0.75,0.0,0.25
MSFT,2022-08-03,0.19054066666666666,0.181119,-0.214443,0.644134,12,0,1,5,6,0.5,0.08333333333333333,0.4166666666666667
MSFT,2022-08-04,0.240540625,0.265875,-0.117087,0.478662,8,0,0,3,5,0.625,0.0,0.375
MSFT,2022-08-05,0.11762139999999999,0.138007,-0.126983,0.347612,5,0,0,3,2,0.4,0.0,0.6
MSFT,2022-08-08,0.1409388888888889,0.142009,-0.218431,0.348855,9,2,1,4,4,0.4444444444444444,0.1111111111111111,0.4444444444444444
MSFT,2022-08-09,0.24420783333333332,0.23811949999999998,0.032149,0.497339,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-08-10,0.18363200000000002,0.183289,-0.096008,0.410301,6,0,0,3,3,0.5,0.0,0.5
MSFT,2022-08-11,0.41052416666666663,0.335465,0.306106,0.814949,6,0,0,0,6,1.0,0.0,0.0
MSFT,2022-08-12,0.36544699999999997,0.36544699999999997,0.300203,0.430691,2,0,0,0,2,1.0,0.0,0.0
MSFT,2022-08-15,0.169041,0.141442,-0.238887,0.490791,5,2,1,2,2,0.4,0.2,0.4
MSFT,2022-08-16,0.27876588888888887,0.317636,0.132857,0.440251,9,0,0,2,7,0.7777777777777778,0.0,0.2222222222222222
MSFT,2022-08-17,0.12091949999999999,0.12091949999999999,0.107498,0.134341,2,0,0,2,0,0.0,0.0,1.0
MSFT,2022-08-18,0.184917,0.141555,0.003816,0.40938,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-08-19,0.20368233333333333,0.226871,0.109526,0.27465,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-08-22,0.16330899999999998,0.018871,-0.134059,0.490671,5,1,0,3,2,0.4,0.0,0.6
MSFT,2022-08-23,0.24748966666666664,0.311088,0.119694,0.311687,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
MSFT,2022-08-24,0.14581066666666667,0.066159,0.044266,0.327007,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-08-25,0.038435750000000005,0.1212155,-0.220683,0.131995,4,0,1,3,0,0.0,0.25,0.75
MSFT,2022-08-26,0.18455433333333335,0.132963,0.107745,0.312955,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
MSFT,2022-08-29,0.34519900000000003,0.444566,0.12818,0.462851,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
