approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
window_5y,deduplicated,hybrid,random_forest,macro,0.5082489752602762,0.5044809607694452,0.48334739297650464,0.5301240546277975,0.003768014490831084,-0.0157662899310788,0.018170578907634228,20,1000
window_5y,deduplicated,lag_1,hist_gradient_boosting,AAPL,0.4802378315667352,0.48371170173495753,0.4360311904521167,0.5271278246544653,-0.003473870168222315,-0.059371358534032824,0.04369472294546783,20,1000
window_5y,deduplicated,lag_1,hist_gradient_boosting,MSFT,0.5163879201014585,0.5149611604311984,0.4601229684200914,0.5603918387296756,0.0014267596702600693,-0.056022267798393,0.052630595889043987,20,1000
window_5y,deduplicated,lag_1,hist_gradient_boosting,NVDA,0.5545339251743817,0.552578735996618,0.5133352979967867,0.608515132045979,0.0019551891777637165,-0.04200759344762989,0.04953044725184814,20,1000
window_5y,deduplicated,lag_1,hist_gradient_boosting,TSLA,0.5084151289098285,0.5174388169087816,0.4602375206839493,0.5501340460308243,-0.009023687998953034,-0.04965419754123578,0.021709248879539546,20,1000
window_5y,deduplicated,lag_1,hist_gradient_boosting,macro,0.514893701438101,0.517172603767889,0.49282967342828554,0.5368156064378018,-0.0022789023297880018,-0.02917926913287871,0.022026216609377248,20,1000
window_5y,deduplicated,lag_1,logistic_regression,AAPL,0.46663238938986445,0.45866951431735486,0.41978446770550765,0.5184667294180488,0.00796287507250959,-0.009280765268324298,0.02897280609379972,20,1000
window_5y,deduplicated,lag_1,logistic_regression,MSFT,0.500132107376876,0.5046501796660325,0.4515098847284835,0.5261586293477734,-0.004518072289156572,-0.02605503614096843,0.01045026016072266,20,1000
window_5y,deduplicated,lag_1,logistic_regression,NVDA,0.5151791376030438,0.51465070809554,0.47463130360717454,0.5618625264910102,0.0005284295075037582,-0.021486316763617168,0.023468163506709508,20,1000
window_5y,deduplicated,lag_1,logistic_regression,TSLA,0.5118963486454653,0.5115168171705274,0.4634724094521742,0.551714242373463,0.00037953147493785533,-0.019890096920514442,0.018015337576576845,20,1000
window_5y,deduplicated,lag_1,logistic_regression,macro,0.49845999575381233,0.49737180481236376,0.4679101190191037,0.5251134723617736,0.0010881909414485746,-0.00981405854041328,0.011593058280705762,20,1000
window_5y,deduplicated,lag_1,random_forest,AAPL,0.45670516268522915,0.46403522649369827,0.4027393200893099,0.5135953442846305,-0.007330063808469123,-0.03604617504715871,0.022466548665259205,20,1000
window_5y,deduplicated,lag_1,random_forest,MSFT,0.5131446839991545,0.5087983512999366,0.4554858749002294,0.5587095443719916,0.004346332699217914,-0.03324733635353111,0.03211148355441735,20,1000
window_5y,deduplicated,lag_1,random_forest,NVDA,0.5448504544493764,0.5505971253434792,0.5003056037074213,0.5915082462566734,-0.0057466708941027456,-0.035471140617935416,0.020933938914548273,20,1000
window_5y,deduplicated,lag_1,random_forest,TSLA,0.5160973694542599,0.5127208480565371,0.4721905964973028,0.554097990417428,0.0033765213977228203,-0.022486573285138554,0.03708764914120885,20,1000
window_5y,deduplicated,lag_1,random_forest,macro,0.507699417647005,0.5090378877984127,0.4788475821825222,0.5337792518225152,-0.0013384701514077557,-0.01684707225894505,0.014191447610187168,20,1000
enhanced,deduplicated,base,hist_gradient_boosting,AAPL,0.4573050150292675,0.4573050150292675,0.4126018968233132,0.49798160233055294,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,hist_gradient_boosting,MSFT,0.5098353942084126,0.5098353942084126,0.4714906593657029,0.5545093217835996,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,hist_gradient_boosting,NVDA,0.5418978545761995,0.5418978545761995,0.49361090020552506,0.5912898177430287,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,hist_gradient_boosting,TSLA,0.5029511843999477,0.5029511843999477,0.4691781036143004,0.5486699089203879,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,hist_gradient_boosting,macro,0.5029973620534568,0.5029973620534568,0.4796988821233412,0.525959396014586,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,logistic_regression,AAPL,0.45037705004482415,0.45037705004482415,0.40197051826733404,0.5132286189955761,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,logistic_regression,MSFT,0.5206615937433946,0.5206615937433946,0.46891179865764937,0.5666499029367971,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,logistic_regression,NVDA,0.5134088987529064,0.5134088987529064,0.4692901803226169,0.5647675583106719,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,logistic_regression,TSLA,0.5231906818479256,0.5231906818479256,0.47484312223357167,0.5768430850673097,0.0,0.0,0.0,20,1000
enhanced,deduplicated,base,logistic_regression,macro,0.5019095560972627,0.5019095560972627,0.47858704573372485,0.5297520472947884,0.0,0.0,0.0,20,1000
