scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.5434782608695652,0.515625,0.75,0.6111111111111112,0.5520833333333334,0.5292397660818714,0.11308544757121029,0.5550426136363636,34,62,22,66,2.0,,enhanced,hybrid,logistic_regression,TSLA
outer_fold,0.42934782608695654,0.4647887323943662,0.33,0.38596491228070173,0.43880952380952387,0.42648499421141683,-0.1252232801041693,0.4638095238095238,46,38,67,33,3.0,,enhanced,hybrid,logistic_regression,TSLA
global,0.5189873417721519,0.5356415478615071,0.8737541528239202,0.6641414141414141,0.4844961240310077,0.40850382808981534,-0.048946000286328666,0.4692559194220324,24,228,38,263,,0.46859700446555347,enhanced,hybrid,random_forest,AAPL
outer_fold,0.5459459459459459,0.5443786982248521,0.9292929292929293,0.6865671641791045,0.5169720460418135,0.4315188762071993,0.06023205437574379,0.5057552266854592,9,77,7,92,1.0,,enhanced,hybrid,random_forest,AAPL
outer_fold,0.5,0.5266272189349113,0.8811881188118812,0.6592592592592592,0.4586663485625671,0.36024187452758877,-0.15032960616609115,0.43874507932720985,3,80,12,89,2.0,,enhanced,hybrid,random_forest,AAPL
outer_fold,0.5108695652173914,0.5359477124183006,0.8118811881188119,0.6456692913385826,0.478229750685912,0.42809780356402816,-0.057885070830978276,0.46129070738399136,12,71,19,82,3.0,,enhanced,hybrid,random_forest,AAPL
global,0.5280289330922242,0.5458422174840085,0.8421052631578947,0.6623544631306598,0.4933417882054534,0.439285339673438,-0.01845856785415016,0.49582540689072074,36,213,48,256,,0.505466590706094,enhanced,hybrid,random_forest,MSFT
outer_fold,0.5405405405405406,0.5641025641025641,0.8380952380952381,0.6743295019157088,0.49404761904761907,0.4472564940771205,-0.01622180060507935,0.448452380952381,12,68,17,88,1.0,,enhanced,hybrid,random_forest,MSFT
outer_fold,0.5,0.5094339622641509,0.8526315789473684,0.6377952755905512,0.48811354228267295,0.415388865865451,-0.034671344637320675,0.4939089296274394,11,78,14,81,2.0,,enhanced,hybrid,random_forest,MSFT
outer_fold,0.5434782608695652,0.564935064935065,0.8365384615384616,0.6744186046511628,0.49951923076923077,0.45539112050739955,-0.0012903494352312728,0.5740384615384616,13,67,17,87,3.0,,enhanced,hybrid,random_forest,MSFT
global,0.5587703435804702,0.5704225352112676,0.7993421052631579,0.6657534246575343,0.5322011731135067,0.5084086272223842,0.07617833823249423,0.5477436060029591,66,183,61,243,,0.5461151186476126,enhanced,hybrid,random_forest,NVDA
outer_fold,0.5837837837837838,0.6025641025641025,0.8623853211009175,0.7094339622641509,0.5232979237083535,0.4880503144654088,0.06305303001371151,0.5777402221149204,14,62,15,94,1.0,,enhanced,hybrid,random_forest,NVDA
outer_fold,0.5380434782608695,0.5306122448979592,0.8297872340425532,0.6473029045643154,0.5315602836879433,0.4890057829908191,0.07872207738418864,0.5187943262411348,21,69,16,78,2.0,,enhanced,hybrid,random_forest,NVDA
outer_fold,0.5543478260869565,0.5772357723577236,0.7029702970297029,0.6339285714285714,0.5382321364666587,0.5322420634920635,0.0808240899317496,0.5418108075867827,31,52,30,71,3.0,,enhanced,hybrid,random_forest,NVDA
global,0.5117540687160941,0.5140997830802603,0.8374558303886925,0.6370967741935484,0.5039131003795314,0.4456202103011941,0.010504652923602765,0.5276796230859835,46,224,46,237,,0.5439052650565809,enhanced,hybrid,random_forest,TSLA
outer_fold,0.4864864864864865,0.5,0.8842105263157894,0.6387832699619772,0.47543859649122805,0.3754664013361288,-0.08499377746907318,0.5431578947368422,6,84,11,84,1.0,,enhanced,hybrid,random_forest,TSLA
outer_fold,0.4891304347826087,0.48148148148148145,0.8863636363636364,0.624,0.5056818181818181,0.4136949152542373,0.01749546270271593,0.5440340909090908,12,84,10,78,2.0,,enhanced,hybrid,random_forest,TSLA
outer_fold,0.5597826086956522,0.5725190839694656,0.75,0.6493506493506493,0.5416666666666666,0.5290548867191203,0.09166104714377425,0.5445238095238095,28,56,25,75,3.0,,enhanced,hybrid,random_forest,TSLA
global,0.5045207956600362,0.531615925058548,0.7541528239202658,0.6236263736263736,0.4802510151347361,0.4493793243793244,-0.04689851385385218,0.46297394926963037,52,200,74,227,,0.4625625259826814,enhanced,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5297297297297298,0.5379746835443038,0.8585858585858586,0.6614785992217899,0.5048743246417665,0.44578354739850556,0.013772121450195011,0.47721400046981444,13,73,14,85,1.0,,enhanced,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.4945652173913043,0.528169014084507,0.7425742574257426,0.6172839506172839,0.46767267088154596,0.43664197530864196,-0.07665327876181802,0.423893594178695,16,67,26,75,2.0,,enhanced,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.4891304347826087,0.5275590551181102,0.6633663366336634,0.5877192982456141,0.4702373851843016,0.4581453634085213,-0.06405625202868839,0.4865799832995348,23,60,34,67,3.0,,enhanced,lag_1,hist_gradient_boosting,AAPL
global,0.4936708860759494,0.529126213592233,0.7171052631578947,0.6089385474860335,0.4689943986472204,0.44549491476865777,-0.07078617665094955,0.4680894631156204,55,194,86,218,,0.46368894542608324,enhanced,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.5081081081081081,0.5514705882352942,0.7142857142857143,0.6224066390041494,0.4758928571428571,0.4584901412075011,-0.05413122881587027,0.4463095238095238,19,61,30,75,1.0,,enhanced,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.483695652173913,0.5,0.7473684210526316,0.5991561181434599,0.47480780603193373,0.4369826392244017,-0.0599907063850801,0.46014192785334124,18,71,24,71,2.0,,enhanced,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.4891304347826087,0.5373134328358209,0.6923076923076923,0.6050420168067226,0.45865384615384613,0.4409825468648998,-0.09214873416280399,0.4846153846153846,18,62,32,72,3.0,,enhanced,lag_1,hist_gradient_boosting,MSFT
global,0.5551537070524413,0.5828571428571429,0.6710526315789473,0.6238532110091743,0.5423536250264215,0.5398027116992774,0.08743292491646773,0.5426706827309237,103,146,100,204,,0.5484768424729402,enhanced,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.6054054054054054,0.6636363636363637,0.6697247706422018,0.6666666666666666,0.591441332689522,0.5916114790286975,0.18325912703691874,0.5971752776436505,39,37,36,73,1.0,,enhanced,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5489130434782609,0.5419847328244275,0.7553191489361702,0.6311111111111111,0.5443262411347518,0.5253457653457654,0.09785938886373677,0.5386524822695036,30,60,23,71,2.0,,enhanced,lag_1,hist_gradient_boosting,NVDA
