dataset_type,model_name,scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc
hybrid,logistic_regression,year,0.5080645161290323,0.5433070866141733,0.518796992481203,0.5307692307692308,0.5072245831971233,0.5069100391134289,0.01441527684402147,0.5225890813991501,57,58,64,69,2025,,
hybrid,logistic_regression,outer_fold,0.4918918918918919,0.631578947368421,0.3302752293577982,0.43373493975903615,0.526979719942057,0.48647531301677294,0.05749698412690484,0.5475615644616127,55,21,73,36,1,,
hybrid,logistic_regression,outer_fold,0.532608695652174,0.5222222222222223,1.0,0.6861313868613139,0.5222222222222223,0.38561888492001867,0.15234788000891208,0.5260047281323877,4,86,0,94,2,,
hybrid,logistic_regression,outer_fold,0.5054347826086957,0.578125,0.36633663366336633,0.4484848484848485,0.5205177144220445,0.5001044932079415,0.042872429955720534,0.5674579506143386,56,27,64,37,3,,
hybrid,random_forest,global,0.4810126582278481,0.5410628019323671,0.3684210526315789,0.4383561643835616,0.4934474741069541,0.47800161160354554,-0.013472617647024726,0.5025760938490805,154,95,192,112,,0.5453610351009278,0.02047439186951674
hybrid,random_forest,ticker,0.4810126582278481,0.5410628019323671,0.3684210526315789,0.4383561643835616,0.4934474741069541,0.47800161160354554,-0.013472617647024726,0.5025760938490805,154,95,192,112,NVDA,,
hybrid,random_forest,year,0.5471698113207547,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.5492753623188406,0.5457142857142857,0.09770478002113132,0.5260869565217391,13,10,14,16,2023,,
hybrid,random_forest,year,0.4603174603174603,0.5268817204301075,0.3475177304964539,0.4188034188034188,0.47556066705002875,0.45754985754985755,-0.05028637769613762,0.476710753306498,67,44,92,49,2024,,
hybrid,random_forest,year,0.4879032258064516,0.5340909090909091,0.3533834586466165,0.4253393665158371,0.49843085975809087,0.4817605923488276,-0.003270884202713723,0.5255966001961425,74,41,86,47,2025,,
hybrid,random_forest,outer_fold,0.4702702702702703,0.6486486486486487,0.22018348623853212,0.3287671232876712,0.5245654273297924,0.4456335616438356,0.060428615539744227,0.5225736359246742,63,13,85,24,1,,
hybrid,random_forest,outer_fold,0.4945652173913043,0.5034965034965035,0.7659574468085106,0.6075949367088608,0.4885342789598109,0.44883563629336165,-0.02754587683572097,0.5513002364066194,19,71,22,72,2,,
hybrid,random_forest,outer_fold,0.4782608695652174,0.5925925925925926,0.15841584158415842,0.25,0.5129428605511154,0.425,0.03640225540967316,0.56220923297149,72,11,85,16,3,,
hybrid,xgboost,global,0.5099457504520796,0.583756345177665,0.3782894736842105,0.4590818363273453,0.5244861023039527,0.5055739760149123,0.05087776307794669,0.530437539632213,167,82,189,115,,0.5461071426897726,0.03386263581733975
hybrid,xgboost,ticker,0.5099457504520796,0.583756345177665,0.3782894736842105,0.4590818363273453,0.5244861023039527,0.5055739760149123,0.05087776307794669,0.530437539632213,167,82,189,115,NVDA,,
hybrid,xgboost,year,0.5283018867924528,0.5757575757575758,0.6333333333333333,0.6031746031746031,0.5123188405797101,0.5108896271686969,0.0251914060535486,0.5449275362318842,9,14,11,19,2023,,
hybrid,xgboost,year,0.4880952380952381,0.5566037735849056,0.41843971631205673,0.4777327935222672,0.4975081464443166,0.48789363411521924,-0.005011805362170275,0.49811513641300875,64,47,82,59,2024,,
hybrid,xgboost,year,0.5282258064516129,0.6379310344827587,0.2781954887218045,0.387434554973822,0.5477933965348153,0.5019139987983864,0.11261126438508062,0.5442301405688132,94,21,96,37,2025,,
hybrid,xgboost,outer_fold,0.4918918918918919,0.6027397260273972,0.4036697247706422,0.4835164835164835,0.5110453887011106,0.4917582417582418,0.022236201620348547,0.5100193143408981,47,29,65,44,1,,
hybrid,xgboost,outer_fold,0.5434782608695652,0.5490196078431373,0.5957446808510638,0.5714285714285714,0.5423167848699764,0.5415282392026578,0.08511788596678482,0.5771867612293144,44,46,38,56,2,,
hybrid,xgboost,outer_fold,0.4945652173913043,0.6818181818181818,0.1485148514851485,0.24390243902439024,0.5320887510437791,0.4321553011448482,0.09842687459085829,0.5511153524991054,76,7,86,15,3,,
lag_1,hist_gradient_boosting,global,0.5063291139240507,0.5707762557077626,0.41118421052631576,0.4780114722753346,0.5168370851828366,0.5048719454001029,0.03425611274280857,0.5193074931304165,155,94,179,125,,0.529563910003162,0.041169413075348625
lag_1,hist_gradient_boosting,ticker,0.5063291139240507,0.5707762557077626,0.41118421052631576,0.4780114722753346,0.5168370851828366,0.5048719454001029,0.03425611274280857,0.5193074931304165,155,94,179,125,NVDA,,
