dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,lightgbm,2,1,3,0.5007992007992008,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5219091844066647
lag_1,logistic_regression,2,0,1,0.5538669064748202,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,0,2,0.5320011258091752,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,0,3,0.5055500055500055,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5304726792780003
lag_1,logistic_regression,2,1,1,0.5433116007194245,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,1,2,0.5389361103292991,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,1,3,0.5003885003885004,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.527545403812408
lag_1,random_forest,2,0,1,0.5103417266187051,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,0,2,0.5492372642837039,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,0,3,0.5051282051282051,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5215690653435381
lag_1,random_forest,2,1,1,0.5062387589928058,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,1,2,0.5461187728679988,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,1,3,0.49849039849039845,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5169493101170676
lag_1,hist_gradient_boosting,2,0,1,0.507497751798561,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,0,2,0.5414016324233042,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,0,3,0.4988788988788989,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5159260943669214
lag_1,hist_gradient_boosting,2,1,1,0.5087567446043165,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,1,2,0.5546636645088657,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,1,3,0.48645798645798655,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5166261318570563
lag_1,xgboost,2,0,1,0.5133318345323741,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,0,2,0.5421108922037715,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,0,3,0.5022755022755023,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5192394096705494
lag_1,xgboost,2,1,1,0.5069413219424461,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,1,2,0.5244469462426119,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,1,3,0.4911199911199911,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.507502753101683
lag_1,lightgbm,2,0,1,0.515810476618705,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,0,2,0.5379453982549958,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,0,3,0.511000111000111,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5215853286246039
lag_1,lightgbm,2,1,1,0.5263938848920864,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,1,2,0.5387784970447509,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,1,3,0.5097902097902098,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5249875305756824
base,logistic_regression,3,0,1,0.515183337708935,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
