scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,approach,dataset_type,model_name,ticker
global,0.5298372513562387,0.5564102564102564,0.7138157894736842,0.6253602305475504,0.5095183365039104,0.4971461346912509,0.020773104686387645,0.510145846544071,76,173,87,217,,deduplicated,hybrid,hist_gradient_boosting,MSFT
global,0.5352622061482821,0.5701492537313433,0.6282894736842105,0.5978090766823161,0.5249881103360812,0.5237439387694236,0.05088024871938564,0.5478228704290847,105,144,113,191,,deduplicated,hybrid,hist_gradient_boosting,NVDA
global,0.5099457504520796,0.5153846153846153,0.7102473498233216,0.5973254086181278,0.5051236749116608,0.4857296789049068,0.011234676111411122,0.5283732495746629,81,189,82,201,,deduplicated,hybrid,hist_gradient_boosting,TSLA
global,0.4936708860759494,0.5253012048192771,0.7242524916943521,0.6089385474860335,0.4712532299741602,0.44549491476865777,-0.06616662409118733,0.4588804514053684,55,197,83,218,,deduplicated,hybrid,logistic_regression,AAPL
global,0.4972875226039783,0.5481481481481482,0.4868421052631579,0.5156794425087108,0.4984411329528641,0.4965615257656336,-0.0031031333427630125,0.504861551469034,127,122,156,148,,deduplicated,hybrid,logistic_regression,MSFT
global,0.5045207956600362,0.5641025641025641,0.4342105263157895,0.49070631970260226,0.5122859860494611,0.5041559767527095,0.02474418811202322,0.5162888395688016,147,102,172,132,,deduplicated,hybrid,logistic_regression,NVDA
global,0.515370705244123,0.5196850393700787,0.6996466431095406,0.5963855421686747,0.5109344326658815,0.4950253502698577,0.023614276209891424,0.5107708415128909,87,183,85,198,,deduplicated,hybrid,logistic_regression,TSLA
global,0.488245931283906,0.5216346153846154,0.7209302325581395,0.6052998605299861,0.4656238464377999,0.43889671689738374,-0.07931655549199594,0.4506011707008385,53,199,84,217,,deduplicated,hybrid,random_forest,AAPL
global,0.5135623869801085,0.5474254742547425,0.6644736842105263,0.600297176820208,0.49689547664341577,0.48952503182811785,-0.006556005330321496,0.51679084760093,82,167,102,202,,deduplicated,hybrid,random_forest,MSFT
global,0.5497287522603979,0.5889967637540453,0.5986842105263158,0.5938009787928222,0.5443220249418728,0.5443649924390075,0.0888202317363871,0.542208306911858,122,127,122,182,,deduplicated,hybrid,random_forest,NVDA
global,0.49005424954792043,0.5012658227848101,0.6996466431095406,0.584070796460177,0.4850085067399555,0.4625961458936399,-0.03317591411430471,0.5083235178641539,73,197,85,198,,deduplicated,hybrid,random_forest,TSLA
global,0.5316455696202531,0.5488372093023256,0.7840531561461794,0.6456908344733242,0.5071059431524548,0.4775120839033288,0.0170195651300153,0.48371170173495753,58,194,65,236,,deduplicated,lag_1,hist_gradient_boosting,AAPL
global,0.515370705244123,0.5430622009569378,0.7467105263157895,0.628808864265928,0.48982112661171,0.4654460987996306,-0.023578227199062437,0.5149611604311984,58,191,77,227,,deduplicated,lag_1,hist_gradient_boosting,MSFT
global,0.5605786618444847,0.5844875346260388,0.694078947368421,0.6345864661654136,0.5458346544071021,0.5417830290010741,0.09579794806156894,0.552578735996618,99,150,93,211,,deduplicated,lag_1,hist_gradient_boosting,NVDA
global,0.4918625678119349,0.5025252525252525,0.7031802120141343,0.5861561119293078,0.4867752911922523,0.4640382433182839,-0.029322013847244022,0.5174388169087816,73,197,84,199,,deduplicated,lag_1,hist_gradient_boosting,TSLA
global,0.4918625678119349,0.5242718446601942,0.717607973421927,0.605890603085554,0.4699150978220746,0.44543894021962177,-0.0687549472508541,0.45866951431735486,56,196,85,216,,deduplicated,lag_1,logistic_regression,AAPL
global,0.49547920433996384,0.5461254612546126,0.4868421052631579,0.5147826086956522,0.49643310082435,0.49467943994104646,-0.007099832368485518,0.5046501796660325,126,123,156,148,,deduplicated,lag_1,logistic_regression,MSFT
global,0.5009041591320073,0.5608695652173913,0.4243421052631579,0.48314606741573035,0.5093598076516592,0.500314292449124,0.018895927141121673,0.51465070809554,148,101,175,129,,deduplicated,lag_1,logistic_regression,NVDA
global,0.5117540687160941,0.5172413793103449,0.6890459363957597,0.5909090909090909,0.5074859311608428,0.4927639624949042,0.016066597563592678,0.5115168171705274,88,182,88,195,,deduplicated,lag_1,logistic_regression,TSLA
global,0.515370705244123,0.5377574370709383,0.7807308970099668,0.6368563685636857,0.4895717977113326,0.4542977494992341,-0.025512513520165342,0.4640352264936983,50,202,66,235,,deduplicated,lag_1,random_forest,AAPL
global,0.5081374321880651,0.5425531914893617,0.6710526315789473,0.6,0.49014478968505604,0.4807511737089202,-0.021020924004429797,0.5087983512999366,77,172,100,204,,deduplicated,lag_1,random_forest,MSFT
global,0.5497287522603979,0.5958188153310104,0.5625,0.5786802030456852,0.5483182730923695,0.5475925287073087,0.09622681213207764,0.5505971253434792,133,116,133,171,,deduplicated,lag_1,random_forest,NVDA
global,0.4936708860759494,0.5038363171355499,0.696113074204947,0.5845697329376854,0.48879727784321425,0.46821079239476865,-0.02460836583585116,0.5127208480565371,76,194,86,197,,deduplicated,lag_1,random_forest,TSLA
global,0.515370705244123,0.5391923990498813,0.7541528239202658,0.628808864265928,0.492155777039498,0.4654460987996306,-0.018328858974164315,0.5017402309761113,58,194,74,227,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,AAPL
global,0.5406871609403255,0.5612745098039216,0.7532894736842105,0.6432584269662921,0.5172069858380892,0.4992941881024354,0.038927559718269236,0.5249352673853308,70,179,75,229,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,MSFT
global,0.5370705244122965,0.5701754385964912,0.6414473684210527,0.6037151702786377,0.5255429613189601,0.5235967155741015,0.05232189031575894,0.5346781864299303,102,147,109,195,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,NVDA
global,0.5099457504520796,0.5161290322580645,0.6784452296819788,0.5862595419847328,0.5058892815076561,0.49268631201232205,0.012547484047986975,0.504606726868211,90,180,91,192,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,TSLA
global,0.5081374321880651,0.5349397590361445,0.7375415282392026,0.6201117318435754,0.4858342561830934,0.461337917203839,-0.032605382979124416,0.48013236302272855,59,193,79,222,,drop_news_abs_sentiment,hybrid,logistic_regression,AAPL
global,0.5135623869801085,0.5545171339563862,0.5855263157894737,0.5696,0.5056145635172268,0.5051742203742204,0.011321030272812211,0.5043859649122807,106,143,126,178,,drop_news_abs_sentiment,hybrid,logistic_regression,MSFT
global,0.4936708860759494,0.540268456375839,0.5296052631578947,0.5348837209302325,0.48970222997252166,0.48966408268733846,-0.02055566009172461,0.5018759247516381,112,137,143,161,,drop_news_abs_sentiment,hybrid,logistic_regression,NVDA
global,0.5009041591320073,0.5100864553314121,0.6254416961130742,0.5619047619047619,0.4979060332417223,0.49103641456582636,-0.004329886685696578,0.5017275225755792,100,170,106,177,,drop_news_abs_sentiment,hybrid,logistic_regression,TSLA
global,0.515370705244123,0.5348837209302325,0.840531561461794,0.6537467700258398,0.4837578442229605,0.42325892718159464,-0.04599192860214365,0.45874861572535997,32,220,48,253,,drop_news_abs_sentiment,hybrid,random_forest,AAPL
global,0.5479204339963833,0.5576923076923077,0.8585526315789473,0.6761658031088082,0.513613665187064,0.4638314045484161,0.03755857764449656,0.49626136123441134,42,207,43,261,,drop_news_abs_sentiment,hybrid,random_forest,MSFT
global,0.5641952983725136,0.5805626598465473,0.7467105263157895,0.6532374100719425,0.5440379940815896,0.5334313571040977,0.09628266527342423,0.5544546607482562,85,164,77,227,,drop_news_abs_sentiment,hybrid,random_forest,NVDA
global,0.5207956600361664,0.5198237885462555,0.833922261484099,0.6404341926729986,0.5132574270383458,0.46113850555059144,0.034571547299619504,0.5189634864546525,52,218,47,236,,drop_news_abs_sentiment,hybrid,random_forest,TSLA
global,0.5207956600361664,0.5428571428571428,0.7574750830564784,0.6324549237170597,0.4977851605758582,0.4720716177026857,-0.005161848971221965,0.48291409587090656,60,192,73,228,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,AAPL
global,0.5099457504520796,0.5407407407407407,0.7203947368421053,0.6177715091678421,0.4867033925174382,0.4675759309063392,-0.029884702734633922,0.48095672162333547,63,186,85,219,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,MSFT
global,0.5515370705244123,0.5804597701149425,0.6644736842105263,0.6196319018404908,0.539064151342211,0.5366881976162806,0.0804782089094613,0.5442559712534348,103,146,102,202,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,NVDA
global,0.5117540687160941,0.5166240409207161,0.7137809187279152,0.599406528189911,0.5068904593639576,0.4872032640949555,0.015135869874504248,0.510548357544824,81,189,81,202,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,TSLA
global,0.5135623869801085,0.5380952380952381,0.7508305647840532,0.6269070735090153,0.49049464747139165,0.4641028874038583,-0.02215293516816093,0.48234720244687024,58,194,75,226,,drop_news_abs_sentiment,lag_1,logistic_regression,AAPL
global,0.5117540687160941,0.5527950310559007,0.5855263157894737,0.5686900958466453,0.5036065313887128,0.5030950479233227,0.007276495273094234,0.49727858803635594,105,144,126,178,,drop_news_abs_sentiment,lag_1,logistic_regression,MSFT
global,0.4918625678119349,0.5384615384615384,0.5296052631578947,0.5339966832504146,0.4876941978440076,0.4876742859592033,-0.02457106252585622,0.49988110336081165,111,138,143,161,,drop_news_abs_sentiment,lag_1,logistic_regression,NVDA
global,0.49005424954792043,0.5014749262536873,0.6007067137809188,0.5466237942122186,0.4873903939274964,0.4819895830565225,-0.025882121942684976,0.4949744797801335,101,169,113,170,,drop_news_abs_sentiment,lag_1,logistic_regression,TSLA
global,0.5063291139240507,0.529045643153527,0.8471760797342193,0.6513409961685823,0.4731912144702842,0.4030698788892447,-0.07982482235863317,0.47259136212624586,25,227,46,255,,drop_news_abs_sentiment,lag_1,random_forest,AAPL
global,0.5406871609403255,0.5534188034188035,0.8519736842105263,0.6709844559585493,0.5063081272458254,0.4552527070211908,0.017403416618386326,0.5021929824561403,40,209,45,259,,drop_news_abs_sentiment,lag_1,random_forest,MSFT
global,0.5479204339963833,0.5645933014354066,0.7763157894736842,0.6537396121883656,0.5226960473472839,0.5013489727608494,0.05257286739518399,0.5408211794546608,67,182,68,236,,drop_news_abs_sentiment,lag_1,random_forest,NVDA
global,0.5298372513562387,0.5250544662309368,0.8515901060070671,0.6495956873315364,0.5220913492998298,0.46765498652291104,0.05879725735603597,0.5134668237141735,52,218,42,241,,drop_news_abs_sentiment,lag_1,random_forest,TSLA
global,0.5262206148282098,0.547911547911548,0.7408637873754153,0.6299435028248588,0.5053525286083426,0.4858260227692133,0.012094805216143714,0.4834084796709381,68,184,78,223,,drop_news_log_surprise_20,hybrid,hist_gradient_boosting,AAPL
global,0.5262206148282098,0.5549738219895288,0.6973684210526315,0.6180758017492711,0.5073187486789262,0.49713313896987366,0.015757000848031923,0.510211900232509,79,170,92,212,,drop_news_log_surprise_20,hybrid,hist_gradient_boosting,MSFT
global,0.5497287522603979,0.5797101449275363,0.6578947368421053,0.6163328197226502,0.5377827097865144,0.535737525835067,0.07761011883560173,0.5429679243288945,104,145,104,200,,drop_news_log_surprise_20,hybrid,hist_gradient_boosting,NVDA
global,0.5063291139240507,0.5140449438202247,0.6466431095406361,0.5727699530516432,0.5029511843999477,0.49409375596907645,0.006160888230225431,0.5250032718230597,97,173,100,183,,drop_news_log_surprise_20,hybrid,hist_gradient_boosting,TSLA
global,0.5045207956600362,0.5328467153284672,0.7275747508305648,0.6151685393258427,0.48283499446290146,0.4598685336223122,-0.03913743673346737,0.46508991193376575,60,192,82,219,,drop_news_log_surprise_20,hybrid,logistic_regression,AAPL
global,0.5099457504520796,0.5548172757475083,0.5493421052631579,0.5520661157024793,0.5055947474106954,0.5055739760149123,0.011177982536859773,0.5110573874445149,115,134,137,167,,drop_news_log_surprise_20,hybrid,logistic_regression,MSFT
global,0.5009041591320073,0.5518518518518518,0.4901315789473684,0.519163763066202,0.5020939019234834,0.5001833852924995,0.004168191820575742,0.5105950116254492,128,121,155,149,,drop_news_log_surprise_20,hybrid,logistic_regression,NVDA
global,0.49547920433996384,0.5059171597633136,0.6042402826855123,0.5507246376811594,0.4928608820834969,0.4877334528611983,-0.014641044837804894,0.5065698207040964,103,167,112,171,,drop_news_log_surprise_20,hybrid,logistic_regression,TSLA
global,0.5027124773960217,0.5282608695652173,0.8073089700996677,0.6386333771353482,0.47309892949427834,0.42076596392999294,-0.07164117273827977,0.45754891103728307,35,217,58,243,,drop_news_log_surprise_20,hybrid,random_forest,AAPL
global,0.5406871609403255,0.5563063063063063,0.8125,0.660427807486631,0.5106676706827309,0.4754653003913602,0.02668279547208109,0.500132107376876,52,197,57,247,,drop_news_log_surprise_20,hybrid,random_forest,MSFT
global,0.5406871609403255,0.5668449197860963,0.6973684210526315,0.6253687315634219,0.5233830057070387,0.5159553938190942,0.04972839930758047,0.5495402663284717,87,162,92,212,,drop_news_log_surprise_20,hybrid,random_forest,NVDA
global,0.5117540687160941,0.5150812064965197,0.784452296819788,0.6218487394957983,0.5051891113728569,0.4665366146458584,0.012510640283174534,0.5134144745452165,61,209,61,222,,drop_news_log_surprise_20,hybrid,random_forest,TSLA
global,0.5424954792043399,0.5555555555555556,0.7973421926910299,0.654843110504775,0.517718715393134,0.48827946409957246,0.0426885287915454,0.48551785055107316,60,192,61,240,,drop_news_log_surprise_20,lag_1,hist_gradient_boosting,AAPL
global,0.5045207956600362,0.5378787878787878,0.7006578947368421,0.6085714285714285,0.4828590678503488,0.4668472906403941,-0.03782713746304077,0.45664235890932153,66,183,91,213,,drop_news_log_surprise_20,lag_1,hist_gradient_boosting,MSFT
global,0.5443037974683544,0.5751445086705202,0.6546052631578947,0.6123076923076923,0.5321219086873811,0.5298380566801619,0.0660457052595577,0.5516275628831113,102,147,105,199,,drop_news_log_surprise_20,lag_1,hist_gradient_boosting,NVDA
global,0.5117540687160941,0.5173333333333333,0.6855123674911661,0.5896656534954408,0.5075709985603978,0.4934935410334347,0.0162006568825812,0.5274113335950792,89,181,89,194,,drop_news_log_surprise_20,lag_1,hist_gradient_boosting,TSLA
global,0.5063291139240507,0.5343137254901961,0.7242524916943521,0.614950634696756,0.4851421188630491,0.46364660198313873,-0.03364777186999145,0.4744897959183673,62,190,83,218,,drop_news_log_surprise_20,lag_1,logistic_regression,AAPL
global,0.5171790235081374,0.5606557377049181,0.5625,0.5615763546798029,0.5121736947791165,0.5121765073197807,0.024356400673718852,0.5093399915451279,115,134,133,171,,drop_news_log_surprise_20,lag_1,logistic_regression,MSFT
global,0.4936708860759494,0.5428571428571428,0.5,0.5205479452054794,0.4929718875502008,0.49207473888626463,-0.013987652144726876,0.5049540266328472,121,128,152,152,,drop_news_log_surprise_20,lag_1,logistic_regression,NVDA
global,0.48282097649186256,0.49560117302052786,0.5971731448763251,0.5416666666666666,0.480068053919644,0.4741528354080221,-0.04098355989575166,0.4989137547441435,98,172,114,169,,drop_news_log_surprise_20,lag_1,logistic_regression,TSLA
global,0.5099457504520796,0.53099173553719,0.8538205980066446,0.6547770700636942,0.4765134736064969,0.40527015496954183,-0.07079214603242462,0.4713521067341665,25,227,44,257,,drop_news_log_surprise_20,lag_1,random_forest,AAPL
global,0.5316455696202531,0.5507900677200903,0.8026315789473685,0.6532797858099063,0.501717395899387,0.46591565892166625,0.004280935425800034,0.49314362714013954,50,199,60,244,,drop_news_log_surprise_20,lag_1,random_forest,MSFT
global,0.5551537070524413,0.5743589743589743,0.7368421052631579,0.6455331412103746,0.5350877192982456,0.524222881284799,0.07657649694246438,0.5456959416613825,83,166,80,224,,drop_news_log_surprise_20,lag_1,random_forest,NVDA
global,0.5117540687160941,0.5144124168514412,0.8197879858657244,0.6321525885558583,0.5043384373773067,0.45317306847147754,0.011182787484846225,0.5184923439340401,51,219,51,232,,drop_news_log_surprise_20,lag_1,random_forest,TSLA
global,0.5280289330922242,0.5476190476190477,0.7641196013289037,0.6380027739251041,0.5050756736803248,0.4800403480015131,0.011829237225717004,0.494766123503665,62,190,71,230,,drop_news_sentiment_std,hybrid,hist_gradient_boosting,AAPL
global,0.5244122965641953,0.5535248041775457,0.6973684210526315,0.6171761280931587,0.5053107165504122,0.49474558194634066,0.011452379627200743,0.49886387655886705,78,171,92,212,,drop_news_sentiment_std,hybrid,hist_gradient_boosting,MSFT
global,0.5641952983725136,0.5945945945945946,0.6513157894736842,0.6216640502354788,0.5545735573874445,0.5539023875910869,0.11094692455948199,0.549533660959628,114,135,106,198,,drop_news_sentiment_std,hybrid,hist_gradient_boosting,NVDA
global,0.488245931283906,0.5,0.6501766784452296,0.565284178187404,0.4843475984818741,0.471653078104691,-0.033164717472903275,0.5122889674126423,86,184,99,184,,drop_news_sentiment_std,hybrid,hist_gradient_boosting,TSLA
global,0.5045207956600362,0.5333333333333333,0.717607973421927,0.6118980169971672,0.4838039867109635,0.4634490084985836,-0.036438733096002866,0.4632837631176502,63,189,85,216,,drop_news_sentiment_std,hybrid,logistic_regression,AAPL
global,0.5135623869801085,0.5562700964630225,0.569078947368421,0.5626016260162602,0.5074310399492707,0.5073700594439753,0.014904869557781976,0.5072791164658634,111,138,131,173,,drop_news_sentiment_std,hybrid,logistic_regression,MSFT
global,0.5099457504520796,0.558303886925795,0.5197368421052632,0.5383304940374787,0.5088644049883746,0.5080862489455216,0.017645783669440522,0.5175570703868104,124,125,146,158,,drop_news_sentiment_std,hybrid,logistic_regression,NVDA
global,0.5009041591320073,0.5105740181268882,0.5971731448763251,0.5504885993485342,0.49858657243816257,0.4947564947962183,-0.0028826251221240134,0.5129695066090826,108,162,114,169,,drop_news_sentiment_std,hybrid,logistic_regression,TSLA
global,0.515370705244123,0.5336048879837068,0.8704318936877077,0.6616161616161617,0.4808508674787745,0.4040564884513929,-0.060454137258411894,0.4385645731160681,23,229,39,262,,drop_news_sentiment_std,hybrid,random_forest,AAPL
global,0.5334538878842676,0.5497835497835498,0.8355263157894737,0.6631853785900783,0.5000924751638132,0.4521809245891568,0.0002481703461094351,0.4987185584443035,41,208,50,254,,drop_news_sentiment_std,hybrid,random_forest,MSFT
global,0.5569620253164557,0.5728395061728395,0.7631578947368421,0.6544428772919605,0.5341893891354894,0.5186572069079449,0.07684213678810987,0.5454317269076305,76,173,72,232,,drop_news_sentiment_std,hybrid,random_forest,NVDA
global,0.5280289330922242,0.5236051502145923,0.8621908127208481,0.6515353805073432,0.5199842952493129,0.4602214717662766,0.054870807087608484,0.5165292500981548,48,222,39,244,,drop_news_sentiment_std,hybrid,random_forest,TSLA
global,0.5334538878842676,0.5498839907192575,0.7873754152823921,0.6475409836065574,0.5087670727205611,0.47885070570702204,0.02105957353812712,0.4937114380635975,58,194,64,237,,drop_news_sentiment_std,lag_1,hist_gradient_boosting,AAPL
global,0.5117540687160941,0.541871921182266,0.7236842105263158,0.6197183098591549,0.4883481293595434,0.46895006402048656,-0.026244628602255713,0.4761348023673642,63,186,84,220,,drop_news_sentiment_std,lag_1,hist_gradient_boosting,MSFT
global,0.546112115732369,0.5734072022160664,0.680921052631579,0.6225563909774436,0.5312235785246249,0.5266976966225086,0.0652596772571028,0.5493883428450644,95,154,97,207,,drop_news_sentiment_std,lag_1,hist_gradient_boosting,NVDA
global,0.5045207956600362,0.5117493472584856,0.6925795053003534,0.5885885885885885,0.49999345635388037,0.4829306579306579,-1.417754558955375e-05,0.5285237534354141,83,187,87,196,,drop_news_sentiment_std,lag_1,hist_gradient_boosting,TSLA
global,0.49547920433996384,0.526829268292683,0.717607973421927,0.6075949367088608,0.47388335179032853,0.4506329113924051,-0.0594115668265523,0.46958550862205345,58,194,85,216,,drop_news_sentiment_std,lag_1,logistic_regression,AAPL
global,0.4936708860759494,0.5408163265306123,0.5230263157894737,0.5317725752508361,0.4904288205453392,0.4902957364443157,-0.019085712297002295,0.49166402451912916,114,135,145,159,,drop_news_sentiment_std,lag_1,logistic_regression,MSFT
global,0.5009041591320073,0.548951048951049,0.5164473684210527,0.5322033898305085,0.4991875396322131,0.49865983445013795,-0.0016178192506521418,0.516724793912492,120,129,147,157,,drop_news_sentiment_std,lag_1,logistic_regression,NVDA
global,0.4755877034358047,0.48955223880597015,0.5795053003533569,0.5307443365695793,0.47308598351001174,0.468241020743806,-0.05505958825571363,0.5031278628451774,99,171,119,164,,drop_news_sentiment_std,lag_1,logistic_regression,TSLA
global,0.5117540687160941,0.5324947589098532,0.8438538205980066,0.6529562982005142,0.47946659283868587,0.4148927832465985,-0.059403023068710314,0.4575357274692823,29,223,47,254,,drop_news_sentiment_std,lag_1,random_forest,AAPL
global,0.5406871609403255,0.5558035714285714,0.819078947368421,0.6622340425531915,0.5099410801099133,0.4723599591297031,0.025221236703275852,0.5035272669625872,50,199,55,249,,drop_news_sentiment_std,lag_1,random_forest,MSFT
global,0.5479204339963833,0.5642857142857143,0.7796052631578947,0.6546961325966851,0.522332752060875,0.5001229354082902,0.05199459979045024,0.5467131684633271,66,183,67,237,,drop_news_sentiment_std,lag_1,random_forest,NVDA
global,0.515370705244123,0.5159235668789809,0.8586572438162544,0.6445623342175066,0.507106399685905,0.44159934892693514,0.01999113010667462,0.5053788771103258,42,228,40,243,,drop_news_sentiment_std,lag_1,random_forest,TSLA
global,0.5334538878842676,0.5525672371638142,0.7508305647840532,0.6366197183098592,0.5123200442967886,0.49255228339735385,0.027962943368020104,0.4894201866793229,69,183,75,226,,drop_sentiment_history_ready,hybrid,hist_gradient_boosting,AAPL
global,0.5099457504520796,0.5421994884910486,0.6973684210526315,0.6100719424460431,0.4892464595222997,0.47535227292618454,-0.023511051307204836,0.5045048615514691,70,179,92,212,,drop_sentiment_history_ready,hybrid,hist_gradient_boosting,MSFT
global,0.5406871609403255,0.5726744186046512,0.6480263157894737,0.6080246913580247,0.5288324350031706,0.5267197692597984,0.05916916197901552,0.5259524941872754,102,147,107,197,,drop_sentiment_history_ready,hybrid,hist_gradient_boosting,NVDA
global,0.5099457504520796,0.5164835164835165,0.6643109540636042,0.5811437403400309,0.5062295511058762,0.4953648984924556,0.01313046948191337,0.5187410024865855,94,176,95,188,,drop_sentiment_history_ready,hybrid,hist_gradient_boosting,TSLA
global,0.5081374321880651,0.5344418052256532,0.7475083056478405,0.6232686980609419,0.4848652639350314,0.4574676823638043,-0.035363916138387616,0.47994779307071667,56,196,76,225,,drop_sentiment_history_ready,hybrid,logistic_regression,AAPL
global,0.5099457504520796,0.5504587155963303,0.5921052631578947,0.5705229793977813,0.5008719086873811,0.4999983318041538,0.0017648563827860682,0.5058523567956035,102,147,124,180,,drop_sentiment_history_ready,hybrid,logistic_regression,MSFT
global,0.4936708860759494,0.538961038961039,0.5460526315789473,0.5424836601307189,0.4878857535404777,0.48784102034876026,-0.024266350463610937,0.5001717395899387,107,142,138,166,,drop_sentiment_history_ready,hybrid,logistic_regression,NVDA
global,0.4918625678119349,0.502906976744186,0.6113074204946997,0.5518341307814992,0.4889870435806831,0.48259764994189785,-0.02270683749084899,0.5035204816123544,99,171,110,173,,drop_sentiment_history_ready,hybrid,logistic_regression,TSLA
global,0.5081374321880651,0.531317494600432,0.8172757475083057,0.643979057591623,0.47808231819859726,0.42432871008236117,-0.05914205096991853,0.4626114011496071,35,217,55,246,,drop_sentiment_history_ready,hybrid,random_forest,AAPL
global,0.5443037974683544,0.5570175438596491,0.8355263157894737,0.6684210526315789,0.5121406679348974,0.47004867660480676,0.031764407087505955,0.49857324032974004,47,202,50,254,,drop_sentiment_history_ready,hybrid,random_forest,MSFT
global,0.546112115732369,0.5670886075949367,0.7368421052631579,0.6409155937052933,0.5250475586556753,0.5121039884988383,0.0551702271449131,0.5462375819065737,78,171,80,224,,drop_sentiment_history_ready,hybrid,random_forest,NVDA
global,0.515370705244123,0.5173210161662818,0.7915194346289752,0.6256983240223464,0.5087226802774506,0.4692594184214296,0.02115536283834986,0.5165946865593509,61,209,59,224,,drop_sentiment_history_ready,hybrid,random_forest,TSLA
global,0.5063291139240507,0.5325581395348837,0.760797342192691,0.6265389876880985,0.4815891472868217,0.44926949384404924,-0.04409614601867601,0.46352765912566574,51,201,72,229,,drop_sentiment_history_ready,lag_1,hist_gradient_boosting,AAPL
global,0.49547920433996384,0.530562347188264,0.7138157894736842,0.6086956521739131,0.4713657260621433,0.44938599402588786,-0.06492466783825854,0.47081087507926445,57,192,87,217,,drop_sentiment_history_ready,lag_1,hist_gradient_boosting,MSFT
global,0.5587703435804702,0.5847457627118644,0.680921052631579,0.6291793313069909,0.5452798034242232,0.5422682370820668,0.09387345980829383,0.5446919255971254,102,147,97,207,,drop_sentiment_history_ready,lag_1,hist_gradient_boosting,NVDA
global,0.49547920433996384,0.5052083333333334,0.6855123674911661,0.5817091454272864,0.49090433189373117,0.473086918955101,-0.019739254020255805,0.5232299437246434,80,190,89,194,,drop_sentiment_history_ready,lag_1,hist_gradient_boosting,TSLA
global,0.5135623869801085,0.5390243902439025,0.7342192691029901,0.6216596343178622,0.49210963455149503,0.470323488045007,-0.017949430967032585,0.48213626535885673,63,189,80,221,,drop_sentiment_history_ready,lag_1,logistic_regression,AAPL
global,0.5045207956600362,0.5474683544303798,0.569078947368421,0.5580645161290323,0.49739087930670045,0.4971392539492898,-0.005246176720477907,0.49770133164235897,106,143,131,173,,drop_sentiment_history_ready,lag_1,logistic_regression,MSFT
global,0.4918625678119349,0.5382059800664452,0.5328947368421053,0.5355371900826447,0.4873309025575988,0.48732947328483534,-0.02531212574462461,0.5044916508137814,110,139,142,162,,drop_sentiment_history_ready,lag_1,logistic_regression,NVDA
global,0.4755877034358047,0.4897360703812317,0.5901060070671378,0.5352564102564102,0.4728307813113467,0.46679832960953294,-0.05586465551121501,0.49463421018191334,96,174,116,167,,drop_sentiment_history_ready,lag_1,logistic_regression,TSLA
global,0.515370705244123,0.5345911949685535,0.8471760797342193,0.6555269922879178,0.48311184939091917,0.41922691077810526,-0.04885731784977073,0.47409428887834204,30,222,46,255,,drop_sentiment_history_ready,lag_1,random_forest,AAPL
global,0.5424954792043399,0.5567928730512249,0.8223684210526315,0.6640106241699867,0.5115858169520185,0.47364837157507833,0.029502123964098532,0.4994979919678714,50,199,54,250,,drop_sentiment_history_ready,lag_1,random_forest,MSFT
global,0.5569620253164557,0.5758354755784062,0.7368421052631579,0.6464646464646465,0.5370957514267596,0.5266221537407978,0.08081535947959544,0.5407022828154724,84,165,80,224,,drop_sentiment_history_ready,lag_1,random_forest,NVDA
global,0.5171790235081374,0.5175438596491229,0.833922261484099,0.638700947225981,0.5095537233346421,0.4555902556293393,0.025113628611591342,0.5059547179688523,50,220,47,236,,drop_sentiment_history_ready,lag_1,random_forest,TSLA
global,0.5244122965641953,0.5450236966824644,0.7641196013289037,0.636237897648686,0.5011074197120708,0.4747769122708182,0.002594381807159887,0.4976796920318515,60,192,71,230,,drop_sentiment_surprise_20,hybrid,hist_gradient_boosting,AAPL
global,0.5081374321880651,0.5412371134020618,0.6907894736842105,0.6069364161849711,0.48796501796660324,0.4749657926335483,-0.026173034183383063,0.48915398435848656,71,178,94,210,,drop_sentiment_surprise_20,hybrid,hist_gradient_boosting,MSFT
global,0.5262206148282098,0.5648148148148148,0.6019736842105263,0.5828025477707006,0.5178543119847813,0.5173426964794926,0.036067773530178135,0.5411382371591629,108,141,121,183,,drop_sentiment_surprise_20,hybrid,hist_gradient_boosting,NVDA
global,0.49909584086799275,0.5077720207253886,0.6925795053003534,0.585949177877429,0.49443790079832484,0.47604095049477857,-0.012111332798696174,0.5226017536971601,80,190,87,196,,drop_sentiment_surprise_20,hybrid,hist_gradient_boosting,TSLA
global,0.5009041591320073,0.5290023201856149,0.7574750830564784,0.6229508196721312,0.4759597637504614,0.4424914526168142,-0.057747567438759105,0.4759268048304593,49,203,73,228,,drop_sentiment_surprise_20,hybrid,logistic_regression,AAPL
