dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
base,random_forest,2,1,2,0.5334633649932157,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,1,3,0.4838520193288115,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5215764742955028
base,hist_gradient_boosting,2,0,1,0.5641678340793386,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,0,2,0.5246777476255088,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,0,3,0.48763687547102896,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5254941523919588
base,hist_gradient_boosting,2,1,1,0.5709957745355976,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,1,2,0.5281264133876074,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,1,3,0.4959159019373144,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5316793632868397
base,xgboost,2,0,1,0.569640436897074,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,0,2,0.531196291270918,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,0,3,0.4825719288912532,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5278028856864151
base,xgboost,2,1,1,0.5564002687896493,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,1,2,0.5316146540027137,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,1,3,0.48148025003324907,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5231650576085374
base,lightgbm,2,0,1,0.5639343515449711,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,0,2,0.5341022161917685,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,0,3,0.4945138981247506,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5308501552871633
base,lightgbm,2,1,1,0.5505745948223824,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,1,2,0.5440863862505654,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,1,3,0.4918207208405373,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5288272339711617
hybrid,logistic_regression,2,0,1,0.5261557385451191,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,0,2,0.49363410221619175,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,0,3,0.52008245777364,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5132907661783169
hybrid,logistic_regression,2,1,1,0.5432739946014282,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,1,2,0.5035504296698327,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,1,3,0.5173116992507869,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5213787078406825
hybrid,random_forest,2,0,1,0.5306545483536634,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,0,2,0.5049751243781095,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,0,3,0.47903089949904687,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5048868574102733
hybrid,random_forest,2,1,1,0.535033769547044,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,1,2,0.5062075983717774,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,1,3,0.4843175067606508,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5085196248931574
hybrid,hist_gradient_boosting,2,0,1,0.5485017254928759,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,0,2,0.5287143826322931,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,0,3,0.4800339140843197,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5190833407364962
hybrid,hist_gradient_boosting,2,1,1,0.5519527112447467,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,1,2,0.5297150610583446,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,1,3,0.4834197809992463,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5216958511007791
hybrid,xgboost,2,0,1,0.5507283516133075,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,0,2,0.5256614654002714,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,0,3,0.4742485702886022,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5168794624340604
hybrid,xgboost,2,1,1,0.5561155339916403,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,1,2,0.5138738127544098,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,1,3,0.46874584386221574,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5129117302027554
hybrid,lightgbm,2,0,1,0.5305634332183005,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,0,2,0.5362053369516055,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,0,3,0.47958505120361744,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5154512737911745
hybrid,lightgbm,2,1,1,0.5268163232765003,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,1,2,0.5285504296698327,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,1,3,0.4824112248969278,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5125926592810869
lag_1,logistic_regression,2,0,1,0.5209735652213529,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,0,2,0.5021257349615558,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,0,3,0.523839606330629,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5156463021711791
lag_1,logistic_regression,2,1,1,0.5443218186581018,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,1,2,0.5053934871099051,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,1,3,0.5220330717737287,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5239161258472452
lag_1,random_forest,2,0,1,0.5220783362376282,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,0,2,0.5095262324739936,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,0,3,0.48468324688566744,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5054292718657631
lag_1,random_forest,2,1,1,0.5319643284245054,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,1,2,0.49758028041610136,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,1,3,0.4827880480560358,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5041108856322142
lag_1,hist_gradient_boosting,2,0,1,0.5412922404072846,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,0,2,0.5447761194029851,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,0,3,0.4752737509420579,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5204473702507758
lag_1,hist_gradient_boosting,2,1,1,0.5621917745811551,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,1,2,0.5335877431026684,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,1,3,0.47193775768054264,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5225724251214554
lag_1,xgboost,2,0,1,0.5457853555198688,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,0,2,0.520256671189507,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,0,3,0.4757835705102629,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5139418657398797
lag_1,xgboost,2,1,1,0.5424140955114406,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,1,2,0.520872908186341,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,1,3,0.47568382320344016,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5129902756337406
lag_1,lightgbm,2,0,1,0.5473286181250783,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,0,2,0.5502374491180462,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,0,3,0.487731081260806,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5284323828346434
lag_1,lightgbm,2,1,1,0.5480575392079816,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,1,2,0.5591022161917685,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,1,3,0.48089284922640424,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5293508682087181
base,logistic_regression,3,0,1,0.5313189193446755,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,0,2,0.4887407622083756,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,0,3,0.5079666379062411,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5093421064864307
base,logistic_regression,3,1,1,0.5496022369250158,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,1,2,0.49400569965705454,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,1,3,0.49603106125970664,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5132129992805923
base,random_forest,3,0,1,0.5562726449275363,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
