dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,hist_gradient_boosting,2,0,2,0.5583353229418921,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,0,3,0.4846291839372465,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5188102355725147
hybrid,hist_gradient_boosting,2,1,1,0.5219499057366012,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,1,2,0.5519174141910252,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,1,3,0.4750356553906494,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5163009917727587
hybrid,xgboost,2,0,1,0.4914152976030164,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,0,2,0.5259786031810998,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,0,3,0.4616091723492446,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4930010243777869
hybrid,xgboost,2,1,1,0.5061495645928719,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,1,2,0.5169685187080051,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,1,3,0.46772630030752776,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4969481278694683
hybrid,lightgbm,2,0,1,0.4954663793877368,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,0,2,0.5405652762145139,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,0,3,0.463102241832687,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4997112991449792
hybrid,lightgbm,2,1,1,0.5030635604632372,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,1,2,0.5436974885455392,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,1,3,0.4671636136738423,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5046415542275396
lag_1,logistic_regression,2,0,1,0.49510728072537935,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,0,2,0.5110906465659356,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,0,3,0.4816820430538842,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4959599901150664
lag_1,logistic_regression,2,1,1,0.5019525989765687,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,1,2,0.5135804995622861,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,1,3,0.4899496367607077,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5018275784331875
lag_1,random_forest,2,0,1,0.5027830146332705,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,0,2,0.5293381993474083,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,0,3,0.4798324196639479,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5039845445482088
lag_1,random_forest,2,1,1,0.4983560014363947,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,1,2,0.5164227975033255,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,1,3,0.47921959263716185,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4979994638589607
lag_1,hist_gradient_boosting,2,0,1,0.4923410988419068,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,0,2,0.554213990927385,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,0,3,0.4731526050719793,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.506569231613757
lag_1,hist_gradient_boosting,2,1,1,0.5243738217075141,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,1,2,0.5379333083211114,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,1,3,0.47350915897847307,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5119387630023662
lag_1,xgboost,2,0,1,0.5086352006463776,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,0,2,0.5363075138988369,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,0,3,0.4611969068948612,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5020465404800252
lag_1,xgboost,2,1,1,0.5123608492683365,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,1,2,0.5406278067692167,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,1,3,0.4619155858626376,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5049680806333969
lag_1,lightgbm,2,0,1,0.5002188257473741,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
