scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc,ticker,dataset_type,model_name,approach
global,0.5045207956600362,0.5517241379310345,0.5263157894736842,0.5387205387205387,0.5021137180300148,0.5017821443602694,0.004211498397474106,0.49199429296131897,119,130,144,160,,0.487329303827551,0.02371889219444522,NVDA,hybrid,xgboost,joint
global,0.5063291139240507,0.5707762557077626,0.41118421052631576,0.4780114722753346,0.5168370851828366,0.5048719454001029,0.03425611274280857,0.5193074931304165,155,94,179,125,,0.529563910003162,0.041169413075348625,NVDA,lag_1,hist_gradient_boosting,individual
global,0.488245931283906,0.5368421052631579,0.5032894736842105,0.5195246179966044,0.4865844958782498,0.4860679182826349,-0.026710599221944725,0.4956140350877193,117,132,151,153,,0.49163815633646335,0.0144677665582064,NVDA,lag_1,hist_gradient_boosting,joint
global,0.4810126582278481,0.5381165919282511,0.39473684210526316,0.45540796963946867,0.4905411118156838,0.47986287946567563,-0.01918656154811751,0.5158000422743606,146,103,184,120,,0.5453582509075354,0.0313146902180741,NVDA,lag_1,lightgbm,individual
global,0.5117540687160941,0.5611510791366906,0.5131578947368421,0.5360824742268041,0.5115990276897062,0.5104076493271426,0.023083374702484605,0.5188385119425069,127,122,148,156,,0.5161635107239243,0.02717842256182463,NVDA,lag_1,lightgbm,joint
global,0.5045207956600362,0.5513698630136986,0.5296052631578947,0.540268456375839,0.501750422743606,0.5015067772075273,0.0034889739687824434,0.5067242654829847,118,131,143,161,,0.5414199347115868,0.01603193105215239,NVDA,lag_1,logistic_regression,individual
global,0.49005424954792043,0.5486725663716814,0.40789473684210525,0.4679245283018868,0.4991280913126189,0.4891705974842767,-0.0017648563827860682,0.5191819911223843,147,102,180,124,,0.5215267893651351,0.016691808986630034,NVDA,lag_1,logistic_regression,joint
global,0.4864376130198915,0.54,0.4440789473684211,0.48736462093862815,0.49111577890509406,0.48643593365771987,-0.0177621077545743,0.5012285986049462,134,115,169,135,,0.5404509319721079,0.02915776260916425,NVDA,lag_1,random_forest,individual
global,0.5370705244122965,0.583916083916084,0.5493421052631579,0.5661016949152542,0.5357152293384062,0.5349888319537511,0.07111828201850512,0.5309395476643416,130,119,137,167,,0.5311115718299593,0.008344732529848024,NVDA,lag_1,random_forest,joint
global,0.5009041591320073,0.5786516853932584,0.33881578947368424,0.42738589211618255,0.5188054850982879,0.49253909990424516,0.04005210691286501,0.5242284929190446,174,75,201,103,,0.5533485083271743,0.04029696518900705,NVDA,lag_1,xgboost,individual
global,0.4936708860759494,0.5413793103448276,0.5164473684210527,0.5286195286195287,0.49115541111815686,0.49087226430976433,-0.017622488606930713,0.5035140562248996,116,133,147,157,,0.49854653134026,0.04074695352717036,NVDA,lag_1,xgboost,joint
global,0.5117540687160941,0.5117540687160941,1.0,0.6770334928229665,0.5,0.33851674641148327,0.0,0.5,0,270,0,283,,0.5,0.0,TSLA,base,dummy,individual
global,0.5117540687160941,0.5117540687160941,1.0,0.6770334928229665,0.5,0.33851674641148327,0.0,0.5,0,270,0,283,,0.5,0.0,TSLA,base,dummy,joint
global,0.47377938517179025,0.4826086956521739,0.392226148409894,0.4327485380116959,0.4757427038345766,0.4710117057680739,-0.04920194905925604,0.4983837194084544,151,119,172,111,,0.5084279116351484,0.04930274434767916,TSLA,base,hist_gradient_boosting,individual
global,0.5117540687160941,0.5221843003412969,0.5406360424028268,0.53125,0.5110587619421542,0.5109080188679245,0.022150886949630355,0.5133097762073027,130,140,130,153,,0.5262646139496469,0.034153101253524505,TSLA,base,hist_gradient_boosting,joint
global,0.4864376130198915,0.49746192893401014,0.3462897526501767,0.4083333333333333,0.489811542991755,0.47732960596379126,-0.02126940792563414,0.5052283732495747,171,99,185,98,,0.518674533160553,0.025765688868004576,TSLA,base,lightgbm,individual
global,0.5063291139240507,0.5182481751824818,0.5017667844522968,0.5098743267504489,0.506438947781704,0.5063032835938037,0.012874862972864668,0.5154757230728962,138,132,141,142,,0.5380675607896003,0.01770788822258817,TSLA,base,lightgbm,joint
global,0.5135623869801085,0.5209580838323353,0.6148409893992933,0.5640194489465153,0.5111241984033503,0.5069585997288814,0.022739375363215488,0.5259651878026437,110,160,109,174,,0.5262068958697248,0.02729523473982544,TSLA,base,logistic_regression,individual
global,0.4972875226039783,0.5062344139650873,0.7173144876325088,0.5935672514619883,0.4919905771495877,0.46739973947506996,-0.0179354524819568,0.5166993848972647,72,198,80,203,,0.5198504666021114,0.023690940589183695,TSLA,base,logistic_regression,joint
global,0.5045207956600362,0.5157894736842106,0.519434628975265,0.5176056338028169,0.5041617589320769,0.5041559767527095,0.008325152330122368,0.5097304017798717,132,138,136,147,,0.5204357820846308,0.019054024476922622,TSLA,base,random_forest,individual
