scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc,ticker,dataset_type,model_name,approach
outer_fold,0.46195652173913043,0.5094339622641509,0.27,0.35294117647058826,0.48023809523809524,0.44623803009575924,-0.043473525216761504,0.4926190476190476,58,26,73,27,3.0,,,TSLA,hybrid,lightgbm,joint
global,0.5063291139240507,0.5137362637362637,0.6607773851590106,0.5780525502318392,0.5026109148017275,0.49164065420088693,0.005503211474037222,0.5227326266195523,93,177,96,187,,0.5308778852117668,0.0429290080968018,TSLA,hybrid,logistic_regression,individual
outer_fold,0.518918918918919,0.5245901639344263,0.6736842105263158,0.5898617511520737,0.5146198830409356,0.5040812023734225,0.03083945973793801,0.5285380116959064,32,58,31,64,1.0,,,TSLA,hybrid,logistic_regression,individual
outer_fold,0.5163043478260869,0.49624060150375937,0.75,0.5972850678733032,0.5260416666666666,0.4959214455012774,0.058125247528214685,0.5749289772727273,29,67,22,66,2.0,,,TSLA,hybrid,logistic_regression,individual
outer_fold,0.483695652173913,0.5229357798165137,0.57,0.5454545454545454,0.47547619047619044,0.47398513436249284,-0.04971800484557843,0.48916666666666664,32,52,43,57,3.0,,,TSLA,hybrid,logistic_regression,individual
global,0.5081374321880651,0.5150684931506849,0.6643109540636042,0.5802469135802469,0.5043776992540243,0.49318022534907546,0.009239014762961214,0.503271823059809,93,177,95,188,,0.5132464328434723,0.03542054842103551,TSLA,hybrid,logistic_regression,joint
outer_fold,0.5081081081081081,0.5133333333333333,0.8105263157894737,0.6285714285714286,0.49970760233918127,0.4502857142857143,-0.000746289438066075,0.5045614035087719,17,73,18,77,1.0,,,TSLA,hybrid,logistic_regression,joint
outer_fold,0.5434782608695652,0.515625,0.75,0.6111111111111112,0.5520833333333334,0.5292397660818714,0.11308544757121029,0.5522017045454545,34,62,22,66,2.0,,,TSLA,hybrid,logistic_regression,joint
outer_fold,0.47282608695652173,0.5172413793103449,0.45,0.48128342245989303,0.475,0.47268591012497413,-0.04988433119126971,0.4829761904761905,42,42,55,45,3.0,,,TSLA,hybrid,logistic_regression,joint
global,0.5009041591320073,0.5125448028673835,0.5053003533568905,0.5088967971530249,0.5007983248265934,0.5007719279882772,0.0015962736612698063,0.5266849888758016,134,136,140,143,,0.5493008642186274,0.01947173196620094,TSLA,hybrid,random_forest,individual
outer_fold,0.518918918918919,0.5223880597014925,0.7368421052631579,0.611353711790393,0.5128654970760234,0.49007401901576386,0.028780751932572176,0.557076023391813,26,64,25,70,1.0,,,TSLA,hybrid,random_forest,individual
outer_fold,0.5271739130434783,0.5046728971962616,0.6136363636363636,0.5538461538461539,0.5307765151515151,0.5254779902178746,0.06232885367495542,0.5636837121212122,43,53,34,54,2.0,,,TSLA,hybrid,random_forest,individual
outer_fold,0.45652173913043476,0.5,0.19,0.2753623188405797,0.48190476190476195,0.42028985507246375,-0.04453133493686181,0.5271428571428571,65,19,81,19,3.0,,,TSLA,hybrid,random_forest,individual
global,0.5262206148282098,0.5315315315315315,0.6254416961130742,0.5746753246753247,0.5238319591676482,0.5199907235621521,0.04867784959210023,0.5255856563277058,114,156,106,177,,0.5424745140945798,0.03726133263667478,TSLA,hybrid,random_forest,joint
outer_fold,0.5459459459459459,0.5359477124183006,0.8631578947368421,0.6612903225806451,0.5371345029239766,0.48638286620835536,0.0981454031631687,0.5053801169590644,19,71,13,82,1.0,,,TSLA,hybrid,random_forest,joint
outer_fold,0.5380434782608695,0.5112781954887218,0.7727272727272727,0.6153846153846154,0.5478219696969697,0.5185766614338043,0.10673909091544878,0.5799005681818181,31,65,20,68,2.0,,,TSLA,hybrid,random_forest,joint
outer_fold,0.4945652173913043,0.574468085106383,0.27,0.3673469387755102,0.5159523809523809,0.47326622956875064,0.036440635188131086,0.5421428571428571,64,20,73,27,3.0,,,TSLA,hybrid,random_forest,joint
global,0.5226039783001808,0.5345454545454545,0.519434628975265,0.5268817204301075,0.5226802774505954,0.5225649478062946,0.04534868662393359,0.5304083235178642,142,128,136,147,,0.5480094333054859,0.02299016403474884,TSLA,hybrid,xgboost,individual
outer_fold,0.5135135135135135,0.5185185185185185,0.7368421052631579,0.6086956521739131,0.5073099415204678,0.48291925465838514,0.01645413549330812,0.5227485380116959,25,65,25,70,1.0,,,TSLA,hybrid,xgboost,individual
outer_fold,0.5434782608695652,0.5212765957446809,0.5568181818181818,0.5384615384615384,0.5440340909090908,0.5434243176178659,0.08800569995021135,0.5677083333333333,51,45,39,49,2.0,,,TSLA,hybrid,xgboost,individual
outer_fold,0.5108695652173914,0.6086956521739131,0.28,0.3835616438356164,0.5328571428571429,0.4890781192151055,0.07559289460184544,0.5535714285714286,66,18,72,28,3.0,,,TSLA,hybrid,xgboost,individual
global,0.48282097649186256,0.4956772334293948,0.607773851590106,0.546031746031746,0.47981285172097893,0.4725957049486461,-0.04174281382929357,0.519794529511844,95,175,111,172,,0.5459143360294676,0.029350314034616524,TSLA,hybrid,xgboost,joint
outer_fold,0.4972972972972973,0.5060975609756098,0.8736842105263158,0.640926640926641,0.4868421052631579,0.4015444015444016,-0.041463684317522995,0.5629824561403509,9,81,12,83,1.0,,,TSLA,hybrid,xgboost,joint
outer_fold,0.5,0.484375,0.7045454545454546,0.5740740740740741,0.5085227272727273,0.4844054580896686,0.0185048914207435,0.5627367424242423,30,66,26,62,2.0,,,TSLA,hybrid,xgboost,joint
outer_fold,0.45108695652173914,0.4909090909090909,0.27,0.34838709677419355,0.4683333333333333,0.4371043465091625,-0.0689121483538618,0.5120238095238094,56,28,73,27,3.0,,,TSLA,hybrid,xgboost,joint
global,0.47739602169981915,0.48863636363636365,0.4558303886925795,0.4716636197440585,0.47791519434628976,0.47733449323517774,-0.04420259767739914,0.4949417615495354,135,135,154,129,,0.5047903454975824,0.023308802919075517,TSLA,lag_1,hist_gradient_boosting,individual
outer_fold,0.4594594594594595,0.47863247863247865,0.5894736842105263,0.5283018867924528,0.4558479532163743,0.4476952471936948,-0.0915411801461692,0.4884795321637427,29,61,39,56,1.0,,,TSLA,lag_1,hist_gradient_boosting,individual
outer_fold,0.483695652173913,0.46464646464646464,0.5227272727272727,0.4919786096256685,0.4853219696969697,0.48355836558631493,-0.02941356518733278,0.5314867424242424,43,53,42,46,2.0,,,TSLA,lag_1,hist_gradient_boosting,individual
outer_fold,0.4891304347826087,0.5625,0.27,0.36486486486486486,0.51,0.46879606879606883,0.022687130324325754,0.494404761904762,63,21,73,27,3.0,,,TSLA,lag_1,hist_gradient_boosting,individual
global,0.4972875226039783,0.5070422535211268,0.6360424028268551,0.5642633228840125,0.4939471273393535,0.48512311443345923,-0.012621758353198401,0.5172555948174322,95,175,103,180,,0.5372581845238095,0.018303850822369176,TSLA,lag_1,hist_gradient_boosting,joint
outer_fold,0.5297297297297298,0.5266666666666666,0.8315789473684211,0.6448979591836734,0.5213450292397661,0.47444897959183674,0.054479128978823475,0.5399999999999999,19,71,16,79,1.0,,,TSLA,lag_1,hist_gradient_boosting,joint
outer_fold,0.47282608695652173,0.4697986577181208,0.7954545454545454,0.5907172995780591,0.4862689393939394,0.42512964215544174,-0.03495295323473748,0.5540364583333334,17,79,18,70,2.0,,,TSLA,lag_1,hist_gradient_boosting,joint
outer_fold,0.4891304347826087,0.5535714285714286,0.31,0.3974358974358974,0.5061904761904762,0.4770198355104015,0.013402774106187742,0.5177380952380952,59,25,69,31,3.0,,,TSLA,lag_1,hist_gradient_boosting,joint
global,0.5099457504520796,0.5241935483870968,0.45936395759717313,0.4896421845574388,0.5111634602800681,0.5091689183656759,0.022440274592605624,0.5210181913362125,152,118,153,130,,0.5392802476519581,0.029340350532299213,TSLA,lag_1,lightgbm,individual
outer_fold,0.5081081081081081,0.5175438596491229,0.6210526315789474,0.5645933014354066,0.5049707602339182,0.49968795506552943,0.010217726374621086,0.5176608187134503,35,55,36,59,1.0,,,TSLA,lag_1,lightgbm,individual
outer_fold,0.5434782608695652,0.5208333333333334,0.5681818181818182,0.5434782608695652,0.5445075757575758,0.5434782608695652,0.08901515151515152,0.5726799242424242,50,46,38,50,2.0,,,TSLA,lag_1,lightgbm,individual
outer_fold,0.4782608695652174,0.5526315789473685,0.21,0.30434782608695654,0.5038095238095238,0.4434782608695652,0.009375017881444592,0.5275000000000001,67,17,79,21,3.0,,,TSLA,lag_1,lightgbm,individual
global,0.49547920433996384,0.50625,0.5724381625441696,0.5373134328358209,0.4936264886794922,0.491320732322483,-0.012904194707359913,0.49837717576233476,112,158,121,162,,0.5162886461735147,0.0021477958196269493,TSLA,lag_1,lightgbm,joint
outer_fold,0.5081081081081081,0.5144927536231884,0.7473684210526316,0.6094420600858369,0.5014619883040936,0.47260424172175053,0.0033571324747128867,0.5181286549707602,23,67,24,71,1.0,,,TSLA,lag_1,lightgbm,joint
outer_fold,0.483695652173913,0.47058823529411764,0.6363636363636364,0.5410628019323671,0.4900568181818182,0.47550034506556244,-0.020782709644228643,0.5168087121212122,33,63,32,56,2.0,,,TSLA,lag_1,lightgbm,joint
outer_fold,0.4945652173913043,0.5555555555555556,0.35,0.4294478527607362,0.5083333333333333,0.4878946580876852,0.017495462702715934,0.5139285714285715,56,28,65,35,3.0,,,TSLA,lag_1,lightgbm,joint
global,0.5117540687160941,0.5173333333333333,0.6855123674911661,0.5896656534954408,0.5075709985603978,0.4934935410334347,0.0162006568825812,0.5323648737076299,89,181,89,194,,0.5334980403977115,0.03613123083288351,TSLA,lag_1,logistic_regression,individual
outer_fold,0.5297297297297298,0.5333333333333333,0.6736842105263158,0.5953488372093023,0.5257309941520467,0.5170292573143286,0.05387934628051397,0.5219883040935672,34,56,31,64,1.0,,,TSLA,lag_1,logistic_regression,individual
outer_fold,0.5108695652173914,0.49242424242424243,0.7386363636363636,0.5909090909090909,0.5203598484848485,0.4914004914004914,0.04517444779864555,0.5739820075757576,29,67,23,65,2.0,,,TSLA,lag_1,logistic_regression,individual
outer_fold,0.4945652173913043,0.5284552845528455,0.65,0.5829596412556054,0.4797619047619048,0.4707901654553889,-0.04282740898229287,0.5045238095238095,26,58,35,65,3.0,,,TSLA,lag_1,logistic_regression,individual
global,0.5135623869801085,0.5186170212765957,0.6890459363957597,0.5918057663125948,0.5093377830126946,0.4950080285701677,0.02001097814393528,0.5007983248265934,89,181,88,195,,0.5096917601769575,0.03395000961860025,TSLA,lag_1,logistic_regression,joint
outer_fold,0.5081081081081081,0.5123456790123457,0.8736842105263158,0.6459143968871596,0.49795321637426904,0.4203023311869426,-0.006201026134526999,0.48947368421052634,11,79,12,83,1.0,,,TSLA,lag_1,logistic_regression,joint
outer_fold,0.5543478260869565,0.5234375,0.7613636363636364,0.6203703703703703,0.5629734848484849,0.5404483430799221,0.136730586608827,0.5488873106060606,35,61,21,67,2.0,,,TSLA,lag_1,logistic_regression,joint
outer_fold,0.4782608695652174,0.5232558139534884,0.45,0.4838709677419355,0.4809523809523809,0.478199220134704,-0.03803190432226982,0.49071428571428577,43,41,55,45,3.0,,,TSLA,lag_1,logistic_regression,joint
global,0.5045207956600362,0.5161290322580645,0.508833922261484,0.5124555160142349,0.5044169611307421,0.5043895227129997,0.008831841978337043,0.5195524146054182,135,135,139,144,,0.5363510180122022,0.03686420953399406,TSLA,lag_1,random_forest,individual
outer_fold,0.5027027027027027,0.5107913669064749,0.7473684210526316,0.6068376068376068,0.495906432748538,0.4651835093011564,-0.009467355095931568,0.5212865497076025,22,68,24,71,1.0,,,TSLA,lag_1,random_forest,individual
outer_fold,0.5217391304347826,0.5,0.5681818181818182,0.5319148936170213,0.5236742424242424,0.5215130023640662,0.04748357352484914,0.5783617424242423,46,50,38,50,2.0,,,TSLA,lag_1,random_forest,individual
outer_fold,0.4891304347826087,0.575,0.23,0.32857142857142857,0.5138095238095238,0.4581453634085213,0.03335316870154712,0.5094047619047619,67,17,77,23,3.0,,,TSLA,lag_1,random_forest,individual
global,0.5298372513562387,0.5329512893982808,0.657243816254417,0.5886075949367089,0.5267700562753567,0.520042194092827,0.055465966174148416,0.5242245779348252,107,163,97,186,,0.5428655840991367,0.033954939206428295,TSLA,lag_1,random_forest,joint
outer_fold,0.5459459459459459,0.5337423312883436,0.9157894736842105,0.6744186046511628,0.5356725146198831,0.4622093023255814,0.11016449172028712,0.5327485380116959,14,76,8,87,1.0,,,TSLA,lag_1,random_forest,joint
outer_fold,0.5652173913043478,0.5307692307692308,0.7840909090909091,0.6330275229357798,0.5743371212121212,0.5498470948012233,0.16309630825703086,0.5807291666666667,35,61,19,69,2.0,,,TSLA,lag_1,random_forest,joint
outer_fold,0.4782608695652174,0.5357142857142857,0.3,0.38461538461538464,0.49523809523809526,0.4658925979680697,-0.010309826235529031,0.5151190476190476,58,26,70,30,3.0,,,TSLA,lag_1,random_forest,joint
global,0.484629294755877,0.4962121212121212,0.4628975265017668,0.4789762340036563,0.48515246695458714,0.4845686178962825,-0.02971724270519071,0.5088470095537234,137,133,152,131,,0.5227965193919143,0.013125744468774219,TSLA,lag_1,xgboost,individual
outer_fold,0.4756756756756757,0.4921875,0.6631578947368421,0.5650224215246636,0.4704678362573099,0.4525792379732162,-0.06393901007472828,0.5078362573099415,25,65,32,63,1.0,,,TSLA,lag_1,xgboost,individual
outer_fold,0.4945652173913043,0.4742268041237113,0.5227272727272727,0.4972972972972973,0.49573863636363635,0.49455028799291095,-0.008527270708290891,0.5281723484848485,45,51,42,46,2.0,,,TSLA,lag_1,xgboost,individual
outer_fold,0.483695652173913,0.5641025641025641,0.22,0.31654676258992803,0.5088095238095238,0.45084980050893786,0.021473644931279554,0.5323809523809525,67,17,78,22,3.0,,,TSLA,lag_1,xgboost,individual
global,0.5045207956600362,0.5128939828080229,0.6325088339222615,0.5664556962025317,0.5014396021463159,0.49419831223628696,0.002982770119362662,0.5089255333071587,100,170,104,179,,0.5279645175122148,0.031462638815878616,TSLA,lag_1,xgboost,joint
outer_fold,0.5135135135135135,0.5151515151515151,0.8947368421052632,0.6538461538461539,0.5029239766081871,0.4178321678321678,0.009413041578748418,0.5383625730994153,10,80,10,85,1.0,,,TSLA,lag_1,xgboost,joint
outer_fold,0.5217391304347826,0.5,0.6818181818181818,0.5769230769230769,0.5284090909090908,0.5134615384615384,0.059591411827849515,0.5529119318181818,36,60,28,60,2.0,,,TSLA,lag_1,xgboost,joint
outer_fold,0.4782608695652174,0.53125,0.34,0.4146341463414634,0.49142857142857144,0.4720229555236729,-0.017928429140015904,0.4926190476190476,54,30,66,34,3.0,,,TSLA,lag_1,xgboost,joint
